arm,score,threshold,TP,FP,FDR,precision,all_truth_recall,TP_retention,reportable_truth_recall,coverage,solver_FN,post_solver_true_loss
CLEAN_NNLS,rho_zero,1.0917870342210231e-06,51,0,0.0,1.0,0.408,0.408,0.408,0.408,0,74
CLEAN_NNLS,rho_zero,1.054948971150376e-06,52,0,0.0,1.0,0.416,0.416,0.416,0.416,0,73
CLEAN_NNLS,rho_zero,1.0271407146944327e-06,53,0,0.0,1.0,0.424,0.424,0.424,0.424,0,72
CLEAN_NNLS,rho_zero,9.289963668510981e-07,54,0,0.0,1.0,0.432,0.432,0.432,0.432,0,71
CLEAN_NNLS,rho_zero,8.867070394986005e-07,55,0,0.0,1.0,0.44,0.44,0.44,0.44,0,70
CLEAN_NNLS,rho_zero,8.274467013114422e-07,56,0,0.0,1.0,0.448,0.448,0.448,0.448,0,69
CLEAN_NNLS,rho_zero,7.856529376522762e-07,57,0,0.0,1.0,0.456,0.456,0.456,0.456,0,68
CLEAN_NNLS,rho_zero,7.446638299169471e-07,58,0,0.0,1.0,0.464,0.464,0.464,0.464,0,67
CLEAN_NNLS,rho_zero,6.849826663802598e-07,59,0,0.0,1.0,0.472,0.472,0.472,0.472,0,66
CLEAN_NNLS,rho_zero,6.795844897528203e-07,60,0,0.0,1.0,0.48,0.48,0.48,0.48,0,65
CLEAN_NNLS,rho_zero,5.946968909614031e-07,61,0,0.0,1.0,0.488,0.488,0.488,0.488,0,64
CLEAN_NNLS,rho_zero,5.773790864971675e-07,62,0,0.0,1.0,0.496,0.496,0.496,0.496,0,63
CLEAN_NNLS,rho_zero,5.593128274195781e-07,63,0,0.0,1.0,0.504,0.504,0.504,0.504,0,62
CLEAN_NNLS,rho_zero,5.353327067604143e-07,64,0,0.0,1.0,0.512,0.512,0.512,0.512,0,61
CLEAN_NNLS,rho_zero,5.01610874686159e-07,65,0,0.0,1.0,0.52,0.52,0.52,0.52,0,60
CLEAN_NNLS,rho_zero,4.2858047516889744e-07,66,0,0.0,1.0,0.528,0.528,0.528,0.528,0,59
CLEAN_NNLS,rho_zero,4.1545499327095873e-07,67,0,0.0,1.0,0.536,0.536,0.536,0.536,0,58
CLEAN_NNLS,rho_zero,3.989385008702664e-07,68,0,0.0,1.0,0.544,0.544,0.544,0.544,0,57
CLEAN_NNLS,rho_zero,3.8269701516859887e-07,69,0,0.0,1.0,0.552,0.552,0.552,0.552,0,56
CLEAN_NNLS,rho_zero,3.4640198643914067e-07,70,0,0.0,1.0,0.56,0.56,0.56,0.56,0,55
CLEAN_NNLS,rho_zero,3.342608367062656e-07,71,0,0.0,1.0,0.568,0.568,0.568,0.568,0,54
CLEAN_NNLS,rho_zero,3.00097724292882e-07,72,0,0.0,1.0,0.576,0.576,0.576,0.576,0,53
CLEAN_NNLS,rho_zero,2.946502030662236e-07,73,0,0.0,1.0,0.584,0.584,0.584,0.584,0,52
CLEAN_NNLS,rho_zero,2.6004640203129144e-07,74,0,0.0,1.0,0.592,0.592,0.592,0.592,0,51
CLEAN_NNLS,rho_zero,2.2072321157188232e-07,75,0,0.0,1.0,0.6,0.6,0.6,0.6,0,50
CLEAN_NNLS,rho_zero,2.1582523669187578e-07,76,0,0.0,1.0,0.608,0.608,0.608,0.608,0,49
CLEAN_NNLS,rho_zero,2.0852663254069391e-07,77,0,0.0,1.0,0.616,0.616,0.616,0.616,0,48
CLEAN_NNLS,rho_zero,2.0008336413337336e-07,78,0,0.0,1.0,0.624,0.624,0.624,0.624,0,47
CLEAN_NNLS,rho_zero,1.782600043069358e-07,79,0,0.0,1.0,0.632,0.632,0.632,0.632,0,46
CLEAN_NNLS,rho_zero,1.7416392006372027e-07,80,0,0.0,1.0,0.64,0.64,0.64,0.64,0,45
CLEAN_NNLS,rho_zero,1.720497397138138e-07,81,0,0.0,1.0,0.648,0.648,0.648,0.648,0,44
CLEAN_NNLS,rho_zero,1.7139318807173146e-07,82,0,0.0,1.0,0.656,0.656,0.656,0.656,0,43
CLEAN_NNLS,rho_zero,1.7000349195552183e-07,83,0,0.0,1.0,0.664,0.664,0.664,0.664,0,42
CLEAN_NNLS,rho_zero,1.6688695153178876e-07,84,0,0.0,1.0,0.672,0.672,0.672,0.672,0,41
CLEAN_NNLS,rho_zero,1.5094125903949502e-07,85,0,0.0,1.0,0.68,0.68,0.68,0.68,0,40
CLEAN_NNLS,rho_zero,1.4271846926615679e-07,86,0,0.0,1.0,0.688,0.688,0.688,0.688,0,39
CLEAN_NNLS,rho_zero,1.335145113276362e-07,87,0,0.0,1.0,0.696,0.696,0.696,0.696,0,38
CLEAN_NNLS,rho_zero,1.2043968913391365e-07,88,0,0.0,1.0,0.704,0.704,0.704,0.704,0,37
CLEAN_NNLS,rho_zero,1.1295243300889608e-07,89,0,0.0,1.0,0.712,0.712,0.712,0.712,0,36
CLEAN_NNLS,rho_zero,1.034660980627212e-07,90,0,0.0,1.0,0.72,0.72,0.72,0.72,0,35
CLEAN_NNLS,rho_zero,9.673938289264283e-08,91,0,0.0,1.0,0.728,0.728,0.728,0.728,0,34
CLEAN_NNLS,rho_zero,8.36960246584929e-08,92,0,0.0,1.0,0.736,0.736,0.736,0.736,0,33
CLEAN_NNLS,rho_zero,7.859098032732605e-08,93,0,0.0,1.0,0.744,0.744,0.744,0.744,0,32
CLEAN_NNLS,rho_zero,7.648183435343335e-08,94,0,0.0,1.0,0.752,0.752,0.752,0.752,0,31
CLEAN_NNLS,rho_zero,7.354188924189217e-08,95,0,0.0,1.0,0.76,0.76,0.76,0.76,0,30
CLEAN_NNLS,rho_zero,6.969613788535917e-08,96,0,0.0,1.0,0.768,0.768,0.768,0.768,0,29
CLEAN_NNLS,rho_zero,6.904416672724642e-08,97,0,0.0,1.0,0.776,0.776,0.776,0.776,0,28
CLEAN_NNLS,rho_zero,6.321183004720081e-08,98,0,0.0,1.0,0.784,0.784,0.784,0.784,0,27
CLEAN_NNLS,rho_zero,6.265961922870542e-08,99,0,0.0,1.0,0.792,0.792,0.792,0.792,0,26
CLEAN_NNLS,rho_zero,5.61486999700636e-08,100,0,0.0,1.0,0.8,0.8,0.8,0.8,0,25
CLEAN_NNLS,rho_zero,5.483678970688452e-08,101,0,0.0,1.0,0.808,0.808,0.808,0.808,0,24
CLEAN_NNLS,rho_zero,5.3843879257425476e-08,102,0,0.0,1.0,0.816,0.816,0.816,0.816,0,23
CLEAN_NNLS,rho_zero,5.337446848077425e-08,103,0,0.0,1.0,0.824,0.824,0.824,0.824,0,22
CLEAN_NNLS,rho_zero,5.217807150762012e-08,104,0,0.0,1.0,0.832,0.832,0.832,0.832,0,21
CLEAN_NNLS,rho_zero,4.973609880080697e-08,105,0,0.0,1.0,0.84,0.84,0.84,0.84,0,20
CLEAN_NNLS,rho_zero,4.842465525515777e-08,106,0,0.0,1.0,0.848,0.848,0.848,0.848,0,19
CLEAN_NNLS,rho_zero,4.1630869908933796e-08,107,0,0.0,1.0,0.856,0.856,0.856,0.856,0,18
CLEAN_NNLS,rho_zero,4.097181429883048e-08,108,0,0.0,1.0,0.864,0.864,0.864,0.864,0,17
CLEAN_NNLS,rho_zero,4.0839571308474364e-08,109,0,0.0,1.0,0.872,0.872,0.872,0.872,0,16
CLEAN_NNLS,rho_zero,3.8734382953479965e-08,110,0,0.0,1.0,0.88,0.88,0.88,0.88,0,15
CLEAN_NNLS,rho_zero,3.854766889095603e-08,111,0,0.0,1.0,0.888,0.888,0.888,0.888,0,14
CLEAN_NNLS,rho_zero,3.7941287357076186e-08,112,0,0.0,1.0,0.896,0.896,0.896,0.896,0,13
CLEAN_NNLS,rho_zero,3.362450992772802e-08,113,0,0.0,1.0,0.904,0.904,0.904,0.904,0,12
CLEAN_NNLS,rho_zero,2.8251990371146892e-08,114,0,0.0,1.0,0.912,0.912,0.912,0.912,0,11
CLEAN_NNLS,rho_zero,2.737093658639987e-08,115,0,0.0,1.0,0.92,0.92,0.92,0.92,0,10
CLEAN_NNLS,rho_zero,2.6277368747093044e-08,116,0,0.0,1.0,0.928,0.928,0.928,0.928,0,9
CLEAN_NNLS,rho_zero,2.5994920094358176e-08,117,0,0.0,1.0,0.936,0.936,0.936,0.936,0,8
CLEAN_NNLS,rho_zero,2.13832897316871e-08,118,0,0.0,1.0,0.944,0.944,0.944,0.944,0,7
CLEAN_NNLS,rho_zero,2.0586418891985483e-08,119,0,0.0,1.0,0.952,0.952,0.952,0.952,0,6
CLEAN_NNLS,rho_zero,2.0196404215828995e-08,120,0,0.0,1.0,0.96,0.96,0.96,0.96,0,5
CLEAN_NNLS,rho_zero,1.9803504340473043e-08,121,0,0.0,1.0,0.968,0.968,0.968,0.968,0,4
CLEAN_NNLS,rho_zero,1.0973833123401195e-08,122,0,0.0,1.0,0.976,0.976,0.976,0.976,0,3
CLEAN_NNLS,rho_zero,6.97371981763781e-09,123,0,0.0,1.0,0.984,0.984,0.984,0.984,0,2
CLEAN_NNLS,rho_zero,3.1000289649937915e-09,124,0,0.0,1.0,0.992,0.992,0.992,0.992,0,1
CLEAN_NNLS,rho_zero,3.0491092908005636e-09,125,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
CLEAN_NNLS,X_hat,0.029410132435865637,1,0,0.0,1.0,0.008,0.008,0.008,0.008,0,124
CLEAN_NNLS,X_hat,0.029410126152488506,2,0,0.0,1.0,0.016,0.016,0.016,0.016,0,123
CLEAN_NNLS,X_hat,0.029410113388396098,3,0,0.0,1.0,0.024,0.024,0.024,0.024,0,122
CLEAN_NNLS,X_hat,0.029410112244417596,4,0,0.0,1.0,0.032,0.032,0.032,0.032,0,121
CLEAN_NNLS,X_hat,0.029410108576794533,5,0,0.0,1.0,0.04,0.04,0.04,0.04,0,120
CLEAN_NNLS,X_hat,0.029410106573524622,6,0,0.0,1.0,0.048,0.048,0.048,0.048,0,119
CLEAN_NNLS,X_hat,0.029410106274633162,7,0,0.0,1.0,0.056,0.056,0.056,0.056,0,118
CLEAN_NNLS,X_hat,0.029410105316486232,8,0,0.0,1.0,0.064,0.064,0.064,0.064,0,117
CLEAN_NNLS,X_hat,0.029410105286616656,9,0,0.0,1.0,0.072,0.072,0.072,0.072,0,116
CLEAN_NNLS,X_hat,0.029410105162077246,10,0,0.0,1.0,0.08,0.08,0.08,0.08,0,115
CLEAN_NNLS,X_hat,0.029410105141380725,11,0,0.0,1.0,0.088,0.088,0.088,0.088,0,114
CLEAN_NNLS,X_hat,0.0294101050180842,12,0,0.0,1.0,0.096,0.096,0.096,0.096,0,113
CLEAN_NNLS,X_hat,0.02941010410104723,13,0,0.0,1.0,0.104,0.104,0.104,0.104,0,112
CLEAN_NNLS,X_hat,0.0294101038691876,14,0,0.0,1.0,0.112,0.112,0.112,0.112,0,111
CLEAN_NNLS,X_hat,0.029410102998525135,15,0,0.0,1.0,0.12,0.12,0.12,0.12,0,110
CLEAN_NNLS,X_hat,0.029410102730708192,16,0,0.0,1.0,0.128,0.128,0.128,0.128,0,109
CLEAN_NNLS,X_hat,0.02941010246639368,17,0,0.0,1.0,0.136,0.136,0.136,0.136,0,108
CLEAN_NNLS,X_hat,0.02941010225674191,18,0,0.0,1.0,0.144,0.144,0.144,0.144,0,107
CLEAN_NNLS,X_hat,0.029410102142260194,19,0,0.0,1.0,0.152,0.152,0.152,0.152,0,106
CLEAN_NNLS,X_hat,0.029410101963362145,20,0,0.0,1.0,0.16,0.16,0.16,0.16,0,105
CLEAN_NNLS,X_hat,0.029410101864058232,21,0,0.0,1.0,0.168,0.168,0.168,0.168,0,104
CLEAN_NNLS,X_hat,0.029410101545734615,22,0,0.0,1.0,0.176,0.176,0.176,0.176,0,103
CLEAN_NNLS,X_hat,0.0294101001623449,23,0,0.0,1.0,0.184,0.184,0.184,0.184,0,102
CLEAN_NNLS,X_hat,0.029410099600091246,24,0,0.0,1.0,0.192,0.192,0.192,0.192,0,101
CLEAN_NNLS,X_hat,0.029410098896116888,25,0,0.0,1.0,0.2,0.2,0.2,0.2,0,100
CLEAN_NNLS,X_hat,0.02941009810806967,26,0,0.0,1.0,0.208,0.208,0.208,0.208,0,99
CLEAN_NNLS,X_hat,0.029410097900652098,27,0,0.0,1.0,0.216,0.216,0.216,0.216,0,98
CLEAN_NNLS,X_hat,0.029410097534330056,28,0,0.0,1.0,0.224,0.224,0.224,0.224,0,97
CLEAN_NNLS,X_hat,0.029410096793014456,29,0,0.0,1.0,0.232,0.232,0.232,0.232,0,96
CLEAN_NNLS,X_hat,0.02941009559376806,30,0,0.0,1.0,0.24,0.24,0.24,0.24,0,95
CLEAN_NNLS,X_hat,0.029410095459022564,31,0,0.0,1.0,0.248,0.248,0.248,0.248,0,94
CLEAN_NNLS,X_hat,0.029410094492032936,32,0,0.0,1.0,0.256,0.256,0.256,0.256,0,93
CLEAN_NNLS,X_hat,0.02941008997418475,33,0,0.0,1.0,0.264,0.264,0.264,0.264,0,92
CLEAN_NNLS,X_hat,0.029410088946207565,34,0,0.0,1.0,0.272,0.272,0.272,0.272,0,91
CLEAN_NNLS,X_hat,0.02941008720220561,35,0,0.0,1.0,0.28,0.28,0.28,0.28,0,90
CLEAN_NNLS,X_hat,0.02941008620904687,36,0,0.0,1.0,0.288,0.288,0.288,0.288,0,89
CLEAN_NNLS,X_hat,0.02941008331513638,37,0,0.0,1.0,0.296,0.296,0.296,0.296,0,88
CLEAN_NNLS,X_hat,0.029410083155990314,38,0,0.0,1.0,0.304,0.304,0.304,0.304,0,87
CLEAN_NNLS,X_hat,0.02941008251604399,39,0,0.0,1.0,0.312,0.312,0.312,0.312,0,86
CLEAN_NNLS,X_hat,0.029410033766792534,40,0,0.0,1.0,0.32,0.32,0.32,0.32,0,85
CLEAN_NNLS,X_hat,0.027472124023971402,41,0,0.0,1.0,0.328,0.328,0.328,0.328,0,84
CLEAN_NNLS,X_hat,0.0274721030564603,42,0,0.0,1.0,0.336,0.336,0.336,0.336,0,83
CLEAN_NNLS,X_hat,0.027472101941922053,43,0,0.0,1.0,0.344,0.344,0.344,0.344,0,82
CLEAN_NNLS,X_hat,0.02747210071601124,44,0,0.0,1.0,0.352,0.352,0.352,0.352,0,81
CLEAN_NNLS,X_hat,0.027472082263512183,45,0,0.0,1.0,0.36,0.36,0.36,0.36,0,80
CLEAN_NNLS,X_hat,0.02137885692437654,46,0,0.0,1.0,0.368,0.368,0.368,0.368,0,79
CLEAN_NNLS,X_hat,0.021378837241877852,47,0,0.0,1.0,0.376,0.376,0.376,0.376,0,78
CLEAN_NNLS,X_hat,0.021378824841847062,48,0,0.0,1.0,0.384,0.384,0.384,0.384,0,77
CLEAN_NNLS,X_hat,0.021378823187665964,49,0,0.0,1.0,0.392,0.392,0.392,0.392,0,76
CLEAN_NNLS,X_hat,0.021378807734561307,50,0,0.0,1.0,0.4,0.4,0.4,0.4,0,75
CLEAN_NNLS,X_hat,0.017795175616704646,51,0,0.0,1.0,0.408,0.408,0.408,0.408,0,74
CLEAN_NNLS,X_hat,0.017795147730208086,52,0,0.0,1.0,0.416,0.416,0.416,0.416,0,73
CLEAN_NNLS,X_hat,0.017795144339869205,53,0,0.0,1.0,0.424,0.424,0.424,0.424,0,72
CLEAN_NNLS,X_hat,0.017795140469542343,54,0,0.0,1.0,0.432,0.432,0.432,0.432,0,71
CLEAN_NNLS,X_hat,0.017795138129102182,55,0,0.0,1.0,0.44,0.44,0.44,0.44,0,70
CLEAN_NNLS,X_hat,0.015822951303125922,56,0,0.0,1.0,0.448,0.448,0.448,0.448,0,69
CLEAN_NNLS,X_hat,0.01582294601057839,57,0,0.0,1.0,0.456,0.456,0.456,0.456,0,68
CLEAN_NNLS,X_hat,0.015822945844429875,58,0,0.0,1.0,0.464,0.464,0.464,0.464,0,67
CLEAN_NNLS,X_hat,0.015822921798560846,59,0,0.0,1.0,0.472,0.472,0.472,0.472,0,66
CLEAN_NNLS,X_hat,0.015822905564070677,60,0,0.0,1.0,0.48,0.48,0.48,0.48,0,65
CLEAN_NNLS,X_hat,0.014705051009641276,61,0,0.0,1.0,0.488,0.488,0.488,0.488,0,64
CLEAN_NNLS,X_hat,0.01470504812753426,62,0,0.0,1.0,0.496,0.496,0.496,0.496,0,63
CLEAN_NNLS,X_hat,0.014705041387065127,63,0,0.0,1.0,0.504,0.504,0.504,0.504,0,62
CLEAN_NNLS,X_hat,0.014705019030489807,64,0,0.0,1.0,0.512,0.512,0.512,0.512,0,61
CLEAN_NNLS,X_hat,0.014705018066914762,65,0,0.0,1.0,0.52,0.52,0.52,0.52,0,60
CLEAN_NNLS,X_hat,0.01314562176572268,66,0,0.0,1.0,0.528,0.528,0.528,0.528,0,59
CLEAN_NNLS,X_hat,0.01314562107904561,67,0,0.0,1.0,0.536,0.536,0.536,0.536,0,58
CLEAN_NNLS,X_hat,0.013145619562893184,68,0,0.0,1.0,0.544,0.544,0.544,0.544,0,57
CLEAN_NNLS,X_hat,0.013145613456463534,69,0,0.0,1.0,0.552,0.552,0.552,0.552,0,56
CLEAN_NNLS,X_hat,0.013145599858344523,70,0,0.0,1.0,0.56,0.56,0.56,0.56,0,55
CLEAN_NNLS,X_hat,0.011472965776124958,71,0,0.0,1.0,0.568,0.568,0.568,0.568,0,54
CLEAN_NNLS,X_hat,0.011472936454980227,72,0,0.0,1.0,0.576,0.576,0.576,0.576,0,53
CLEAN_NNLS,X_hat,0.011472935089721413,73,0,0.0,1.0,0.584,0.584,0.584,0.584,0,52
CLEAN_NNLS,X_hat,0.011472927102241279,74,0,0.0,1.0,0.592,0.592,0.592,0.592,0,51
CLEAN_NNLS,X_hat,0.011472914806126801,75,0,0.0,1.0,0.6,0.6,0.6,0.6,0,50
CLEAN_NNLS,X_hat,0.010739752458244435,76,0,0.0,1.0,0.608,0.608,0.608,0.608,0,49
CLEAN_NNLS,X_hat,0.010739740071419555,77,0,0.0,1.0,0.616,0.616,0.616,0.616,0,48
CLEAN_NNLS,X_hat,0.010739738432557162,78,0,0.0,1.0,0.624,0.624,0.624,0.624,0,47
CLEAN_NNLS,X_hat,0.01073972705620483,79,0,0.0,1.0,0.632,0.632,0.632,0.632,0,46
CLEAN_NNLS,X_hat,0.010739721467486016,80,0,0.0,1.0,0.64,0.64,0.64,0.64,0,45
CLEAN_NNLS,X_hat,0.010133413509004631,81,0,0.0,1.0,0.648,0.648,0.648,0.648,0,44
CLEAN_NNLS,X_hat,0.010133410515736975,82,0,0.0,1.0,0.656,0.656,0.656,0.656,0,43
CLEAN_NNLS,X_hat,0.010133410049253482,83,0,0.0,1.0,0.664,0.664,0.664,0.664,0,42
CLEAN_NNLS,X_hat,0.010133407755239668,84,0,0.0,1.0,0.672,0.672,0.672,0.672,0,41
CLEAN_NNLS,X_hat,0.01013340487769484,85,0,0.0,1.0,0.68,0.68,0.68,0.68,0,40
CLEAN_NNLS,X_hat,0.00907402364404443,86,0,0.0,1.0,0.688,0.688,0.688,0.688,0,39
CLEAN_NNLS,X_hat,0.009074011374587626,87,0,0.0,1.0,0.696,0.696,0.696,0.696,0,38
CLEAN_NNLS,X_hat,0.009074010166341689,88,0,0.0,1.0,0.704,0.704,0.704,0.704,0,37
CLEAN_NNLS,X_hat,0.009074007761351059,89,0,0.0,1.0,0.712,0.712,0.712,0.712,0,36
CLEAN_NNLS,X_hat,0.00907400727098487,90,0,0.0,1.0,0.72,0.72,0.72,0.72,0,35
CLEAN_NNLS,X_hat,0.007853013860509841,91,0,0.0,1.0,0.728,0.728,0.728,0.728,0,34
CLEAN_NNLS,X_hat,0.00785300465629202,92,0,0.0,1.0,0.736,0.736,0.736,0.736,0,33
CLEAN_NNLS,X_hat,0.007852998135071633,93,0,0.0,1.0,0.744,0.744,0.744,0.744,0,32
CLEAN_NNLS,X_hat,0.007852997481509662,94,0,0.0,1.0,0.752,0.752,0.752,0.752,0,31
CLEAN_NNLS,X_hat,0.007852995109935177,95,0,0.0,1.0,0.76,0.76,0.76,0.76,0,30
CLEAN_NNLS,X_hat,0.007352541050183984,96,0,0.0,1.0,0.768,0.768,0.768,0.768,0,29
CLEAN_NNLS,X_hat,0.007352538707434099,97,0,0.0,1.0,0.776,0.776,0.776,0.776,0,28
CLEAN_NNLS,X_hat,0.00735253714694046,98,0,0.0,1.0,0.784,0.784,0.784,0.784,0,27
CLEAN_NNLS,X_hat,0.007352536297515815,99,0,0.0,1.0,0.792,0.792,0.792,0.792,0,26
CLEAN_NNLS,X_hat,0.0073525284154889155,100,0,0.0,1.0,0.8,0.8,0.8,0.8,0,25
CLEAN_NNLS,X_hat,0.007352527333254887,101,0,0.0,1.0,0.808,0.808,0.808,0.808,0,24
CLEAN_NNLS,X_hat,0.0073525261710637065,102,0,0.0,1.0,0.816,0.816,0.816,0.816,0,23
CLEAN_NNLS,X_hat,0.0073525257154029725,103,0,0.0,1.0,0.824,0.824,0.824,0.824,0,22
CLEAN_NNLS,X_hat,0.007352525685696277,104,0,0.0,1.0,0.832,0.832,0.832,0.832,0,21
CLEAN_NNLS,X_hat,0.007352525627321336,105,0,0.0,1.0,0.84,0.84,0.84,0.84,0,20
CLEAN_NNLS,X_hat,0.007352524901410622,106,0,0.0,1.0,0.848,0.848,0.848,0.848,0,19
CLEAN_NNLS,X_hat,0.007352524734378497,107,0,0.0,1.0,0.856,0.856,0.856,0.856,0,18
CLEAN_NNLS,X_hat,0.007352524456431074,108,0,0.0,1.0,0.864,0.864,0.864,0.864,0,17
CLEAN_NNLS,X_hat,0.007352524291067826,109,0,0.0,1.0,0.872,0.872,0.872,0.872,0,16
CLEAN_NNLS,X_hat,0.007352524230623143,110,0,0.0,1.0,0.88,0.88,0.88,0.88,0,15
CLEAN_NNLS,X_hat,0.007352524179927189,111,0,0.0,1.0,0.888,0.888,0.888,0.888,0,14
CLEAN_NNLS,X_hat,0.0073525234767941585,112,0,0.0,1.0,0.896,0.896,0.896,0.896,0,13
CLEAN_NNLS,X_hat,0.0073525231931609826,113,0,0.0,1.0,0.904,0.904,0.904,0.904,0,12
CLEAN_NNLS,X_hat,0.007352521086682252,114,0,0.0,1.0,0.912,0.912,0.912,0.912,0,11
CLEAN_NNLS,X_hat,0.007352519958304507,115,0,0.0,1.0,0.92,0.92,0.92,0.92,0,10
CLEAN_NNLS,X_hat,0.007352519793652394,116,0,0.0,1.0,0.928,0.928,0.928,0.928,0,9
CLEAN_NNLS,X_hat,0.007352518655561863,117,0,0.0,1.0,0.936,0.936,0.936,0.936,0,8
CLEAN_NNLS,X_hat,0.007352518359998766,118,0,0.0,1.0,0.944,0.944,0.944,0.944,0,7
CLEAN_NNLS,X_hat,0.0073525172762676,119,0,0.0,1.0,0.952,0.952,0.952,0.952,0,6
CLEAN_NNLS,X_hat,0.00735251665233254,120,0,0.0,1.0,0.96,0.96,0.96,0.96,0,5
CLEAN_NNLS,X_hat,0.007352515355687948,121,0,0.0,1.0,0.968,0.968,0.968,0.968,0,4
CLEAN_NNLS,X_hat,0.007352514619714324,122,0,0.0,1.0,0.976,0.976,0.976,0.976,0,3
CLEAN_NNLS,X_hat,0.007352511132290461,123,0,0.0,1.0,0.984,0.984,0.984,0.984,0,2
CLEAN_NNLS,X_hat,0.007352503978982531,124,0,0.0,1.0,0.992,0.992,0.992,0.992,0,1
CLEAN_NNLS,X_hat,0.007352493175171309,125,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
CLEAN_ISTA,rho_zero,0.0019467473153822084,1,0,0.0,1.0,0.008,0.008130081300813009,0.008,0.0044444444444444444,2,122
CLEAN_ISTA,rho_zero,0.0015689316695355689,2,0,0.0,1.0,0.016,0.016260162601626018,0.016,0.008888888888888889,2,121
CLEAN_ISTA,rho_zero,0.0002676178919178276,3,0,0.0,1.0,0.024,0.024390243902439025,0.024,0.013333333333333334,2,120
CLEAN_ISTA,rho_zero,0.00023814475119686041,4,0,0.0,1.0,0.032,0.032520325203252036,0.032,0.017777777777777778,2,119
CLEAN_ISTA,rho_zero,0.00021491093143030096,5,0,0.0,1.0,0.04,0.04065040650406504,0.04,0.022222222222222223,2,118
CLEAN_ISTA,rho_zero,0.00016819032474636148,6,0,0.0,1.0,0.048,0.04878048780487805,0.048,0.02666666666666667,2,117
CLEAN_ISTA,rho_zero,0.00015376052770730753,7,0,0.0,1.0,0.056,0.056910569105691054,0.056,0.03111111111111111,2,116
CLEAN_ISTA,rho_zero,0.00014092358076372513,8,0,0.0,1.0,0.064,0.06504065040650407,0.064,0.035555555555555556,2,115
CLEAN_ISTA,rho_zero,0.00011911029253980875,9,0,0.0,1.0,0.072,0.07317073170731707,0.072,0.04,2,114
CLEAN_ISTA,rho_zero,5.136133198891674e-05,10,0,0.0,1.0,0.08,0.08130081300813008,0.08,0.044444444444444446,2,113
CLEAN_ISTA,rho_zero,4.496648196411416e-05,11,0,0.0,1.0,0.088,0.08943089430894309,0.088,0.04888888888888889,2,112
CLEAN_ISTA,rho_zero,3.88355365716354e-05,12,0,0.0,1.0,0.096,0.0975609756097561,0.096,0.05333333333333334,2,111
CLEAN_ISTA,rho_zero,3.405768648625433e-05,13,0,0.0,1.0,0.104,0.10569105691056911,0.104,0.057777777777777775,2,110
CLEAN_ISTA,rho_zero,3.405057693459683e-05,14,0,0.0,1.0,0.112,0.11382113821138211,0.112,0.06222222222222222,2,109
CLEAN_ISTA,rho_zero,3.206398687197748e-05,15,0,0.0,1.0,0.12,0.12195121951219512,0.12,0.06666666666666667,2,108
CLEAN_ISTA,rho_zero,2.530408080878393e-05,16,0,0.0,1.0,0.128,0.13008130081300814,0.128,0.07111111111111111,2,107
CLEAN_ISTA,rho_zero,2.3460737905200416e-05,17,0,0.0,1.0,0.136,0.13821138211382114,0.136,0.07555555555555556,2,106
CLEAN_ISTA,rho_zero,2.2288123011132246e-05,18,0,0.0,1.0,0.144,0.14634146341463414,0.144,0.08,2,105
CLEAN_ISTA,rho_zero,2.0540946649361716e-05,19,0,0.0,1.0,0.152,0.15447154471544716,0.152,0.08444444444444445,2,104
CLEAN_ISTA,rho_zero,1.7916298684924645e-05,20,0,0.0,1.0,0.16,0.16260162601626016,0.16,0.08888888888888889,2,103
CLEAN_ISTA,rho_zero,1.7510684396050256e-05,21,0,0.0,1.0,0.168,0.17073170731707318,0.168,0.09333333333333334,2,102
CLEAN_ISTA,rho_zero,1.737959807195549e-05,22,0,0.0,1.0,0.176,0.17886178861788618,0.176,0.09777777777777778,2,101
CLEAN_ISTA,rho_zero,1.6796022217580196e-05,23,0,0.0,1.0,0.184,0.18699186991869918,0.184,0.10222222222222223,2,100
CLEAN_ISTA,rho_zero,1.641973187307952e-05,24,0,0.0,1.0,0.192,0.1951219512195122,0.192,0.10666666666666667,2,99
CLEAN_ISTA,rho_zero,1.4006641030238715e-05,25,0,0.0,1.0,0.2,0.2032520325203252,0.2,0.1111111111111111,2,98
CLEAN_ISTA,rho_zero,8.116888061390411e-06,26,0,0.0,1.0,0.208,0.21138211382113822,0.208,0.11555555555555555,2,97
CLEAN_ISTA,rho_zero,7.914987510322835e-06,27,0,0.0,1.0,0.216,0.21951219512195122,0.216,0.12,2,96
CLEAN_ISTA,rho_zero,7.326043436633263e-06,28,0,0.0,1.0,0.224,0.22764227642276422,0.224,0.12444444444444444,2,95
CLEAN_ISTA,rho_zero,7.2243686319783096e-06,29,0,0.0,1.0,0.232,0.23577235772357724,0.232,0.1288888888888889,2,94
CLEAN_ISTA,rho_zero,6.2131265125641895e-06,30,0,0.0,1.0,0.24,0.24390243902439024,0.24,0.13333333333333333,2,93
CLEAN_ISTA,rho_zero,6.146665166823754e-06,31,0,0.0,1.0,0.248,0.25203252032520324,0.248,0.13777777777777778,2,92
CLEAN_ISTA,rho_zero,6.034471090727215e-06,32,0,0.0,1.0,0.256,0.2601626016260163,0.256,0.14222222222222222,2,91
