dataset,lipid_name,truth,X_hat,rho,S,C,supported_blocks,score,standardized_log_abundance,abundance_logit,S_logit,C_logit,logit,pool,fdp5,fdp1
SIM_DEV,PE O-18:1_22:3,True,0.0042837465510995295,1.3575207862575189e-21,-0.005552319762143564,0.25,4,0.55558950624882,-0.6386940952900889,-1.8095528439967783,-0.3467007387362434,-0.05062886677357076,0.22328105267250747,False,False,False
SIM_DEV,PE O-18:1_22:4,True,0.027605658305070252,3.3721360963381824e-07,0.001918766233949056,0.4,5,0.9815881185339023,1.2260333090078361,1.5396909729862014,0.026030552895634478,-0.019709426993525646,3.97617560106741,True,True,True
SIM_DEV,PE O-18:1_22:5,True,0.013718151648280963,6.080325319861068e-07,-0.0013299766499435157,0.4,5,0.9625531951982389,0.5261564563256617,0.9722625825885391,-0.13604871267920368,-0.019709426993525646,3.24666794509491,True,True,True
SIM_DEV,PE O-18:1_22:6,True,0.00551747570674745,1.896553306716338e-07,-0.009288862881437907,0.6,5,0.712845077139601,-0.3853931669636619,-1.00932147178628,-0.5331162804421189,0.02151649271320116,0.9092422426639022,True,False,False
SIM_DEV,PE O-20:0_18:2,True,0.028561519999538154,4.237189069703984e-06,0.015695776516452573,1.0,3,0.9917859074750459,1.2601009405003385,1.546160746988595,0.7133634038504848,0.1039683321266548,4.793655985144834,True,True,True
SIM_DEV,PE O-18:2_20:2,True,0.014544973937421025,1.2508220649754513e-07,-0.007399608159755096,1.0,4,0.958782322096608,0.5847302676931884,1.0515266538746764,-0.43886166297382223,0.1039683321266548,3.146796825206609,True,True,True
SIM_DEV,PE O-18:2_20:3,False,0.003010828322571123,1.4219018641131182e-09,-0.0003706943885515709,0.0,4,0.2961702905637888,-0.9915972850081961,-3.1054138045185904,-0.08819027328830797,-0.10216126640697927,-0.8656018420347777,False,False,False
SIM_DEV,PE O-18:2_20:4,True,0.024229659560226064,1.8314868017532872e-07,-0.00703573012794014,0.4,5,0.9703001955500972,1.0954825901922955,1.4967188126353994,-0.4207078458626569,-0.019709426993525646,3.4864650419583167,True,True,True
SIM_DEV,PE O-18:2_22:0,True,0.013329892019815345,1.6331428233851663e-06,-0.010449927033908495,0.5,4,0.9411040485386118,0.4974219483520087,0.9312559045168102,-0.5910415862737168,0.000903532859837758,2.771281353282031,True,True,False
SIM_DEV,PE O-18:2_22:2,True,0.008894007269975364,1.0572425091225654e-08,2.5499829065506125e-05,0.25,4,0.9252474603570249,0.0924573470492735,0.20476761099758273,-0.0684242068092542,-0.05062886677357076,2.515878039593858,True,True,False
SIM_DEV,PE O-18:2_22:3,False,0.0016287238882623113,6.475395021222038e-09,-0.003008634967907916,0.0,4,0.02278414858291931,-1.606521768221252,-5.866848030632921,-0.21979670907366383,-0.10216126640697927,-3.7586425039344644,False,False,False
SIM_DEV,PE O-18:2_22:5,False,0.006733625304551176,2.961799388591979e-08,-4.85258217021327e-05,0.4,5,0.8678971531747514,-0.18603587952773465,-0.45584428175115177,-0.07211733474794248,-0.019709426993525646,1.88249245868648,True,True,False
SIM_DEV,PE O-18:2_22:6,True,0.029635515441873466,0.0001495601086459234,0.016109066527911442,0.8,5,0.9916561015879142,1.2970444750080097,1.550957541372073,0.7339823767642197,0.06274241241992799,4.777845832735321,True,True,True
SIM_DEV,PE O-18:3_22:0,True,0.0071553499173166585,3.3049497060951185e-07,0.010391494685047888,0.75,4,0.9328239597025204,-0.12523920493260488,-0.3004332016167136,0.44873362723795757,0.052435932493246275,2.63089986029359,True,True,False
SIM_DEV,PE O-18:3_22:6,True,0.006668138621768117,3.950458921839196e-06,-2.3860020649119044e-05,0.4,5,0.8650795994940556,-0.1958168521393899,-0.48143076675191987,-0.07088676185794589,-0.019709426993525646,1.8581365465757085,True,True,False
SIM_DEV,PE O-20:2_20:2,False,0.0020952207478035986,2.692501259032771e-09,-2.545525623218707e-05,0.3333333333333333,3,0.08852603327548225,-1.3544522212547185,-4.657512116775061,-0.07096634790736964,-0.03345140022910126,-2.331766362732432,False,False,False
SIM_DEV,PE O-20:2_20:4,True,0.008324816717159376,6.212376326075741e-08,0.002295638775443528,0.75,4,0.9300251118568637,0.026266183319246027,0.05964305220571974,0.044832664027174125,0.052435932493246275,2.58707515090524,True,True,False
SIM_DEV,PG 16:1_20:4,True,0.007879817162439674,5.37147445527957e-07,-0.00531203730923179,0.6666666666666666,9,0.8873714936212853,-0.028715384133390656,-0.06654001645267896,-0.3347130853914523,0.03525846594877676,2.0641688662837456,True,True,False
SIM_DEV,PG 16:0_20:4,False,0.0015009474329218675,3.2979500319538376e-08,-0.00018733977892854261,0.6666666666666666,9,0.019921173190998148,-1.688289348080581,-6.282229085537001,-0.07904274098748947,0.03525846594877676,-3.8958498583966135,False,False,False
SIM_DEV,PG 16:1_20:3,False,0.0018064958209678035,1.4823532700236763e-08,0.0022448330978959235,0.4444444444444444,9,0.05242539164564962,-1.502844303184075,-5.35642799636747,0.04229797685793858,-0.010548111503141918,-2.8945146288335737,False,False,False
SIM_DEV,PG 18:2_18:2,True,0.009339150974124783,0.0,0.001015976644552892,0.3333333333333333,6,0.936128388712385,0.1413352089710136,0.3071750137587593,-0.01900947607785523,-0.03345140022910126,2.6848776396309026,True,True,False
SIM_DEV,PG 16:0_20:3,True,0.017921016498423734,4.757753953784443e-08,-0.0016490818657786685,0.6666666666666666,9,0.973413513125853,0.7936308184555754,1.2869527582420153,-0.15196882112487162,0.03525846594877676,3.60040590524502,True,True,True
SIM_DEV,PG 16:1_20:2,True,0.015228046849136163,9.065071764154171e-10,-0.0007820699040390224,0.2222222222222222,9,0.9669049685131449,0.6306614830385131,1.1096219701770802,-0.1087137323026414,-0.05635468895506059,3.3747170510984783,True,True,True
SIM_DEV,PG 18:0_18:3,True,0.017024140566819754,2.375575990351435e-07,-0.006239886082171383,0.6666666666666666,6,0.9651190075378883,0.7422467704112621,1.235890710274027,-0.3810033130447949,0.03525846594877676,3.320309365357109,True,True,True
SIM_DEV,PG 18:1_18:2,False,0.002179302027715216,7.838436721522693e-08,-0.00411743052147627,0.6666666666666666,6,0.09212244237852385,-1.315074075826917,-4.478298558767914,-0.275114342822407,0.03525846594877676,-2.2879909334624444,False,False,False
SIM_DEV,PG 18:0_18:2,True,0.0283524485073199,9.0373999464409e-07,-0.007296418877659024,1.0,6,0.974552199529237,1.2527479253447402,1.5449305010124461,-0.43371356610833967,0.1039683321266548,3.6453487692098614,True,True,True
SIM_DEV,PG 14:0_22:1,True,0.010105058582049822,5.588022869670478e-08,-0.0005168313032396187,0.4444444444444444,9,0.9420273375157845,0.22022093241895932,0.46392836195375253,-0.0954810207104714,-0.010548111503141918,2.788062731919239,True,True,False
SIM_DEV,PG 16:0_20:1,True,0.004471989843752609,2.4123704553916027e-09,-0.0005887484863248794,0.0,9,0.637148937588066,-0.5956531978740716,-1.6659222927116466,-0.09906895753196093,-0.10216126640697927,0.5630109855285131,True,False,False
SIM_DEV,PG 18:0_18:1,False,0.004186742130736968,1.8163889687162009e-07,-0.0018903893409388235,0.3333333333333333,6,0.5854952429280597,-0.6616180532422713,-1.887330882242056,-0.16400761266654465,-0.03345140022910126,0.34537360704139797,False,False,False
SIM_DEV,PG 18:3_20:4,True,0.017821078709601163,2.4831613807930374e-06,-0.012749798810462766,0.7,10,0.9547012467870762,0.7880340361016399,1.2816078202641004,-0.7057818232768925,0.042129452566564564,3.048118951732872,True,True,False
SIM_DEV,PG 16:0_22:5,True,0.006837629781120172,2.975298096708245e-09,0.0002311623406661556,0.3333333333333333,9,0.8724177307190086,-0.17069578346558226,-0.4160414127078751,-0.05816373682814869,-0.03345140022910126,1.9225069524139748,True,True,False
SIM_DEV,PG 16:1_22:4,True,0.0038987526444808694,5.015221086950982e-08,0.009044508663573115,0.5555555555555556,9,0.6657528472450267,-0.7329429819656095,-2.1350135845484837,0.38153270894348784,0.012355177222817433,0.6890378037969216,True,False,False
SIM_DEV,PG 18:0_20:5,False,0.002614354238379385,0.0,0.00033832656882473635,0.1,10,0.19979110628045976,-1.1329116930080305,-3.683398323708728,-0.05281733053605521,-0.08154830655361588,-1.3876004586192994,False,False,False
SIM_DEV,PG 18:1_20:4,False,0.0023199895899575817,0.0,1.3598027218051465e-16,0.0,10,0.12559818243978058,-1.252464505676252,-4.198758079136697,-0.06969638922408632,-0.10216126640697927,-1.9404522325886626,False,False,False
SIM_DEV,PG 18:2_20:3,True,0.028468646503976354,1.1033583563929424e-06,-0.003257226271215365,0.6666666666666666,9,0.9776614537214056,1.2568412595533471,1.5456266508375824,-0.2321988896426865,0.03525846594877676,3.7788497293227725,True,True,True
SIM_DEV,PG 20:2_18:3,True,0.005061389284474289,2.983311290310958e-07,-0.004839289106384481,0.5555555555555556,9,0.7029665600803787,-0.47174368001265743,-1.269926328192817,-0.311127752769651,0.012355177222817433,0.8614645984394493,True,False,False
SIM_DEV,PG 16:0_22:4,False,0.003296096404698769,2.939849484682469e-08,-0.0011383006778763545,0.4444444444444444,9,0.38710314834928017,-0.9009990951506047,-2.7526348246985712,-0.12648602893004676,-0.010548111503141918,-0.45950546295266,False,False,False
SIM_DEV,PG 18:0_20:4,True,0.028153549795701085,3.031897273193123e-06,0.009893623106084,0.9,10,0.9888055504065727,1.2457021828065244,1.5436658486822532,0.42389489337904246,0.08335537227329139,4.481079616513687,True,True,True
SIM_DEV,PG 18:1_20:3,True,0.009240657419946495,0.0,0.0018794805808551626,0.3333333333333333,9,0.9373838281845145,0.13072416279429844,0.2852865532458653,0.02407059791346093,-0.03345140022910126,2.706069253109325,True,True,False
SIM_DEV,PG 18:2_20:2,False,0.0025646387779676262,1.438717825258682e-09,7.84405678942245e-06,0.5555555555555556,9,0.1991866288803885,-1.152126987230651,-3.764599335183779,-0.06930505047892482,0.012355177222817433,-1.3913857062607864,False,False,False
SIM_DEV,PG 17:0_20:2,True,0.02274970279219995,1.3575207862575189e-21,-0.00048409111781528864,0.0,9,0.9758677842323745,1.0324052757607214,1.4656247908783615,-0.09384761806889293,-0.10216126640697927,3.6997794085815894,True,True,True
SIM_DEV,PG 17:0_20:3,False,0.005706597329688453,1.0180389775169776e-07,-0.00029342523488094335,0.3333333333333333,9,0.802410165198254,-0.35166293209755545,-0.9109502100638318,-0.08433532750585844,-0.03345140022910126,1.4014265643803083,True,False,False
SIM_DEV,PG 17:0_20:4,False,0.0021675888185155303,1.6880331857763703e-07,-0.00024831565320407165,0.5,10,0.10398519031552055,-1.3204677632449584,-4.502690670700557,-0.08208481765331656,0.000903532859837758,-2.1537084533149358,False,False,False
SIM_DEV,PG 17:0_20:5,True,0.008033298058009014,7.904182351973615e-07,0.0026699103243681853,0.8,10,0.9265431005536374,-0.009409035587818424,-0.021649194380725965,0.06350501205324571,0.06274241241992799,2.534761732271548,True,True,False
SIM_DEV,PG 18:0_17:1,True,0.015114372072300174,3.0641939060695392e-06,-0.0011577145208776474,0.875,8,0.9701507520320612,0.6231624805129479,1.1003807760499673,-0.12745458246847408,0.07820213230995053,3.481291828070544,True,True,True
SIM_DEV,PG 17:1_18:2,True,0.029660937298498277,0.0016060738542958495,0.0034735267258617078,0.625,8,0.983880457789618,1.2979026307958312,1.5510415245533167,0.10359730646156844,0.026669732676542015,4.111472065870527,True,True,True
SIM_DEV,PG 20:0_17:1,True,0.026288612303721842,9.590955245902178e-06,0.0041420451324295626,0.7777777777777778,9,0.9845144267070167,1.1771081350369392,1.5269648763491204,0.13694958339828706,0.05816175467473611,4.152239716601244,True,True,True
SIM_DEV,PG 17:1_20:1,False,0.006494356813133714,6.47443954336403e-07,0.00023442236063325926,0.7777777777777778,9,0.8674901721681957,-0.22224573910792325,-0.5513767940502018,-0.05800109495068672,0.05816175467473611,1.8789473678529476,True,True,False
SIM_DEV,PG 17:1_20:2,True,0.023909500016942805,2.4388647584646254e-07,0.0011196650648546418,0.5555555555555556,9,0.9805334466687633,1.0821700200523694,1.4907167756656232,-0.013836477286708525,0.012355177222817433,3.919398977780832,True,True,True
SIM_DEV,PG 17:1_20:3,True,0.005279803946376023,0.0,-2.572937494875074e-05,0.0,9,0.7532982154849205,-0.429460924314866,-1.1407412832791355,-0.07098002364652438,-0.10216126640697927,1.1162809288464608,True,False,False
SIM_DEV,PG 17:1_20:4,False,0.0027971030137209844,3.393801965643797e-21,-0.0012834515305660938,0.0,10,0.22999718715620052,-1.0652889191501238,-3.402601742688306,-0.13372758187600542,-0.10216126640697927,-1.2083270887921909,False,False,False
SIM_DEV,PG 17:0_17:0,True,0.028194830672474663,1.4599496458525665e-05,-0.0010795286142897679,0.8,5,0.9804164594091632,1.2471685917815263,1.5439359777438602,-0.12355390002884603,0.06274241241992799,3.913287992314042,True,True,True
SIM_DEV,PC O-16:1_18:0,True,0.01257809508154696,0.000142676144778892,-0.008141224556694979,0.75,4,0.9453606940490086,0.43932191509906665,0.84407438087434,-0.47586078701969076,0.052435932493246275,2.8508130285269955,True,True,False
SIM_DEV,PC O-16:1_17:1,True,0.010405556640308579,9.838815306863759e-05,-0.005374665524137156,0.8,5,0.9355104690000493,0.24954887631685754,0.5195211183782705,-0.33783759706840055,0.06274241241992799,2.674589435908898,True,True,False
SIM_DEV,PC 14:0_18:2,True,0.00851175074299636,5.324100357964024e-07,0.0036539663581553806,0.875,8,0.9387832024684918,0.04849110344201549,0.10919790443707676,0.11259941100722302,0.07820213230995053,2.73016294993335,True,True,False
SIM_DEV,PC 14:0_20:0,True,0.011113502205457076,3.667236942067574e-06,0.009145781198364284,0.875,8,0.9716408547179102,0.3154239182521364,0.6390858680102981,0.3865851795908996,0.07820213230995053,3.5340366820902482,True,True,True
SIM_DEV,PC 14:0_20:1,True,0.006270560170838531,4.951019329273616e-07,-0.010432252822131532,0.5,8,0.7676015599758276,-0.2573425481507386,-0.6460897284648695,-0.5901598226602812,0.000903532859837758,1.194817483913787,True,False,False
SIM_DEV,PC 14:0_20:3,True,0.029508867178428565,2.5606798422424677e-05,0.001810422901789991,1.0,8,0.9837819040210506,1.2927582599452974,1.550519420076888,0.020625321292562303,0.1039683321266548,4.105276575675205,True,True,True
SIM_DEV,PC 18:0_14:1,True,0.028433696684616747,0.00026334673730432363,0.009312419680682351,0.875,8,0.9884412321973557,1.2556118335423947,1.5454205418031302,0.39489874696015126,0.07820213230995053,4.448684923252332,True,True,True
SIM_DEV,PC 17:0_17:0,True,0.030077367988331535,3.192665607768502e-05,0.0029948727512929493,1.0,4,0.9847240450883381,1.3118561714823262,1.552232256737207,0.07971733582824236,0.1039683321266548,4.166081426871204,True,True,True
SIM_CHECK,PA 16:0_24:0,True,0.028780846828077675,2.3722084274406817e-05,0.011848539117479961,0.75,8,0.9895574526212424,1.2677570091654848,1.5473444943283954,0.5214253421438598,0.052435932493246275,4.551369271144601,True,True,True
SIM_CHECK,PA 18:0_22:0,False,0.002967562849661232,1.1143336815012658e-06,0.005351773415857302,0.2857142857142857,7,0.35918351795711834,-1.0060834112978283,-3.163108808271035,0.1973027349804611,-0.043267095397369545,-0.5789096665088433,False,False,False
SIM_CHECK,PA 18:0_22:1,True,0.006895878086363136,3.40555241748816e-07,0.0010792766077377632,0.42857142857142855,7,0.8814577526077764,-0.16220609067054773,-0.3941843824335658,-0.015851450986123325,-0.013820009892564681,2.006307658866846,True,True,False
SIM_CHECK,PA 18:0_22:3,True,0.009431059994484658,2.6827432914359548e-08,-0.0002566967909260797,0.42857142857142855,7,0.9346896645875611,0.15113642613579403,0.3272237240573138,-0.08250295128075741,-0.013820009892564681,2.6610642650630916,True,True,False
SIM_CHECK,PA 18:0_22:5,True,0.007029374498749453,1.8212562147434855e-09,8.2291032233503e-05,0.42857142857142855,7,0.8813757814442921,-0.14301642643408466,-0.34522918429967653,-0.0655909027191652,-0.013820009892564681,2.0055234052676933,True,True,False
SIM_CHECK,PA 18:0_24:0,True,0.007223112365472696,3.502588471910543e-05,0.0064102501038774745,0.75,8,0.9209867291623847,-0.11580582299109414,-0.27687959986072247,0.25010996853316403,0.052435932493246275,2.4558298033447876,True,True,False
SIM_CHECK,PA 18:0_24:4,True,0.005592436156496564,2.8209490007305526e-07,-0.0028952680520102736,0.5555555555555556,9,0.7787980132490427,-0.37188750988901237,-0.9697023565741978,-0.2141408516771688,0.012355177222817433,1.2586754711505508,True,False,False
SIM_CHECK,PA 18:0_24:5,False,0.002798435842693016,8.827216288163046e-08,-0.0021945750463873547,0.3333333333333333,9,0.2344915489793939,-1.0648121369046306,-3.400649418974582,-0.1791833891128448,-0.03345140022910126,-1.1831207061374283,False,False,False
SIM_CHECK,PA 22:0_18:1,True,0.010168518271073297,7.953136294954868e-07,-0.0028276450907776755,0.42857142857142855,7,0.9359263485132993,0.22648644401485862,0.47592722033842405,-0.21076715290066148,-0.013820009892564681,2.6815035597242978,True,True,False
SIM_CHECK,PA 18:1_22:2,True,0.03243130969716607,2.445432901997876e-06,7.316488135045976e-05,0.2857142857142857,7,0.9796440686507957,1.3872695450666443,1.5529667723801244,-0.06604620493467218,-0.043267095397369545,3.8738169742271826,True,True,True
SIM_CHECK,PA 18:1_22:3,False,0.002888469141716853,1.8202992382815063e-07,-0.004829143119240696,0.42857142857142855,7,0.23757561982936187,-1.0331200354357728,-3.2717392791400908,-0.31062157108536015,-0.013820009892564681,-1.1660173579389157,False,False,False
SIM_CHECK,PA 18:1_24:4,False,0.0019468208526531136,5.439530169859179e-21,0.0004175008591102447,0.1111111111111111,9,0.06314472579542271,-1.4279739345843447,-4.999137673827586,-0.04886733779101267,-0.07925797768101994,-2.6970994871205187,False,False,False
SIM_CHECK,PA 18:1_24:5,True,0.003685880464354406,0.0,0.002616405949988232,0.2222222222222222,9,0.5245881842006888,-0.7891364661421585,-2.3362123658726213,0.060835687328429866,-0.05635468895506059,0.09843213467984793,False,False,False
SIM_CHECK,PA 18:2_22:2,True,0.013657934556231687,8.107625007123661e-07,0.005555704881206113,0.42857142857142855,7,0.9731400124843188,0.5217535780625826,0.9660699076277599,0.20747684333948654,-0.013820009892564681,3.5898902432537816,True,True,True
SIM_CHECK,PA 18:2_22:3,True,0.010836848911367299,7.174602177276562e-08,-0.0004502124656677015,0.5714285714285714,7,0.9501591574646684,0.29019463402108137,0.5941615653096195,-0.09215741750363086,0.015627075612240183,2.947794725597329,True,True,False
SIM_CHECK,PA 20:0_20:0,True,0.010230080359142217,1.9490864283332188e-07,-0.0040764276917935735,0.6,5,0.9349930148302777,0.23252734733881678,0.48743305350080623,-0.2730687181734354,0.02151649271320116,2.666044330219672,True,True,False
SIM_CHECK,PA 20:0_20:1,True,0.028867137679893563,3.043615283991979e-06,0.002114256823003507,0.6,5,0.9826258386904658,1.2707531933708704,1.547780753131335,0.035783547279349355,0.02151649271320116,4.035244295302985,True,True,True
SIM_CHECK,PA 20:0_22:3,False,0.0012019018775498809,0.0,4.5120817766467866e-17,0.0,6,0.005427681140902231,-1.910663687929018,-7.469106664149313,-0.06969638922409085,-0.10216126640697927,-5.210800817601283,False,False,False
SIM_CHECK,PA 20:1_20:2,True,0.0043723109886317415,7.826002807698355e-08,0.012407691071342522,0.6,5,0.779057858891044,-0.6182135296415598,-1.7408168849523218,0.5493213441562419,0.02151649271320116,1.2601844540962213,True,False,False
SIM_CHECK,PA 20:1_20:3,True,0.02219953556009215,5.907408698825584e-08,0.0006209760529431649,0.4,5,0.9786154497415069,1.0079043987751957,1.4517319731278941,-0.038715992745318346,-0.019709426993525646,3.82347005556815,True,True,True
SIM_CHECK,PA 20:1_20:4,True,0.03309769634196742,5.979079327940263e-06,0.009831480199031323,0.6666666666666666,6,0.9883154274310995,1.407625675905057,1.551515955715271,0.42079459363364824,0.03525846594877676,4.437732517476796,True,True,True
SIM_CHECK,PA 20:1_22:2,True,0.025925625523441357,4.691414283562586e-06,-0.0016525677433572201,0.6666666666666666,6,0.9788737187681207,1.1631927117996976,1.5226055856291003,-0.15214273100263284,0.03525846594877676,3.8358848227543443,True,True,True
SIM_CHECK,PA 20:1_22:4,True,0.01916249402907252,8.032307644837957e-06,0.02176247611257287,1.0,7,0.9925865291029112,0.8606667900443392,1.346853539188979,1.0160300814375376,0.1039683321266548,4.897015454932271,True,True,True
SIM_CHECK,PA 20:1_22:6,False,0.004251221721160569,1.057940585852966e-07,0.01632753723762241,0.42857142857142855,7,0.7901601191526302,-0.6463219565210438,-1.8353344983346083,0.7448818457111561,-0.013820009892564681,1.325890839663083,True,False,False
SIM_CHECK,PA 20:2_20:2,True,0.008378123097827756,2.3315721683249425e-07,0.0012663158722668448,0.4,5,0.922578379715366,0.032654336366595024,0.07397227998661329,-0.006520091838301683,-0.019709426993525646,2.4779062633338858,True,True,False
SIM_CHECK,PA 20:2_20:3,False,0.0017178161448050575,0.0,-0.00015354118169954204,0.0,5,0.03384533528237947,-1.5532209194882094,-5.6021684469030895,-0.07735653434937828,-0.10216126640697927,-3.351522745480347,False,False,False
SIM_CHECK,PA 20:2_22:4,True,0.021882371022558213,1.3497125036189605e-06,-0.0047006341300666835,0.5714285714285714,7,0.9730032776467605,0.9935025149073791,1.4430916867392864,-0.3042102780623394,0.015627075612240183,3.584671986468287,True,True,True
SIM_CHECK,PA 20:2_22:6,True,0.014777952336106855,5.961825991581731e-06,0.0017995173003436302,0.7142857142857143,7,0.9725449283952202,0.6006342192502097,1.0720464586163547,0.020081242571577094,0.04507416111704506,3.567365364484077,True,True,True
SIM_CHECK,PA 20:3_22:3,True,0.030774754113158435,2.0945558856361223e-05,0.015373958816049542,0.8333333333333334,6,0.9914272654806485,1.3347967384254982,1.5534739538559166,0.6973079699813047,0.06961339903771578,4.750558825054037,True,True,True
SIM_CHECK,PA 20:3_22:4,False,0.0021489965747884124,7.575517061119154e-08,0.0012176971856162017,0.5714285714285714,7,0.10861787042091292,-1.3290892409734496,-4.541782173492812,-0.008945670379656634,0.015627075612240183,-2.1049372660811283,False,False,False
SIM_CHECK,PA 20:3_22:6,True,0.006606632979032688,2.0444533861292337e-06,-0.005069405477462945,0.2857142857142857,7,0.8261303966843445,-0.205091097239582,-0.5058411706130296,-0.3226082219092881,-0.043267095397369545,1.5584470142594127,True,True,False
SIM_CHECK,PA 22:1_20:4,True,0.010385933023775487,1.2544570179213385e-06,-0.0021894374158793494,0.5714285714285714,7,0.9417418591113581,0.2476596624318224,0.5159838574356721,-0.178927073544241,0.015627075612240183,2.782847361682771,True,True,False
SIM_CHECK,PA 22:2_20:4,True,0.012754966912831862,4.995624654926496e-07,-0.0059000257353075064,0.2857142857142857,7,0.9472707898877428,0.45329735867869403,0.8655667513401226,-0.3640477344144214,-0.043267095397369545,2.8884154237074315,True,True,False
SIM_CHECK,PA 22:3_20:4,True,0.02682600336263028,3.757345826370525e-05,0.005895294959024241,0.8571428571428571,7,0.9860994351776705,1.1973606410826743,1.5327240354519218,0.22441893829016976,0.0745212466218499,4.261827722543042,True,True,True
SIM_CHECK,PA 20:4_22:6,False,0.0015424646725822986,2.4449574118257494e-07,0.003435078217746805,0.5,8,0.026352089861637444,-1.6609818314141873,-6.1422483177941585,0.10167911650919986,0.000903532859837758,-3.609502166246021,False,False,False
SIM_CHECK,PA 22:3_22:6,False,0.002264429205217428,5.1959671025347575e-08,0.00014233966121139605,0.2,5,0.11923922262605866,-1.2767244490202907,-4.306287373655685,-0.06259508617370459,-0.060935346700252455,-1.9996543043505424,False,False,False
SIM_CHECK,PA 22:4_22:5,True,0.008687372479158864,3.958971480312612e-06,0.0019206525912664786,1.0,5,0.9378646803027416,0.06893080784732096,0.15403459481292184,0.02612466296206524,0.1039683321266548,2.714291092080742,True,True,False
SIM_CHECK,PA 22:4_22:6,True,0.0035425461677220577,0.0,-0.000418497235491167,0.4,5,0.45966662595979024,-0.8288328394657097,-2.481563733305646,-0.09057514971628582,-0.019709426993525646,-0.16168480783635747,False,False,False
SIM_CHECK,PS 14:0_20:1,True,0.0285542217047614,0.00031196057196008277,0.03203022944756496,1.0,9,0.996346967760237,1.2598451684176986,1.5461194888545347,1.5282866616336033,0.1039683321266548,5.608537984793893,True,True,True
SIM_CHECK,PS 14:0_22:4,False,0.0018219778856617267,7.649684531705809e-07,-0.0036064679358829765,0.2222222222222222,9,0.03950562394938313,-1.4943035712504524,-5.31519139922124,-0.24962250072564107,-0.05635468895506059,-3.1910050867228414,False,False,False
SIM_CHECK,PS 16:0_18:0,True,0.02797481432530102,0.00017272431060037503,0.035869712405744124,1.0,9,0.9969707884132455,1.2393281045854163,1.5424493969472404,1.7198378555228404,0.1039683321266548,5.796419086775836,True,True,True
SIM_CHECK,PS 16:0_18:2,True,0.006331397971236414,3.3909982762285455e-06,0.011388105715200502,0.7777777777777778,9,0.9142741020968388,-0.24767922723152277,-0.6198042029583577,0.49845439296299915,0.05816175467473611,2.3669754468584774,True,True,False
SIM_CHECK,PS 16:0_20:0,True,0.006767225781229294,7.490636249386811e-07,0.0015472662105277333,0.3333333333333333,9,0.876677227097536,-0.18105423486808694,-0.44287478342490455,0.007496475835951035,-0.03345140022910126,1.9613337943610452,True,True,False
SIM_CHECK,PS 16:0_20:1,False,0.0013412873698008905,1.4865851492575354e-06,0.0011924657983969922,0.6666666666666666,9,0.011922687765329894,-1.800848636130298,-6.872535333902249,-0.010204460273495171,0.03525846594877676,-4.417317826047867,False,False,False
SIM_CHECK,PS 16:0_20:4,True,0.005389408883063818,1.7747759889909233e-07,-6.339626339879392e-05,0.6666666666666666,9,0.7881075493050403,-0.4088972568020936,-1.0790070228803623,-0.07285921871817544,0.03525846594877676,1.313555726529339,True,False,False
SIM_CHECK,PS 16:1_18:1,True,0.00929424599615393,1.0533854363654035e-05,0.008031980391886092,1.0,9,0.9593944570931799,0.13651139168015408,0.2972480606149138,0.33101783457086287,0.1039683321266548,3.1623977294915315,True,True,True
SIM_CHECK,PS 16:1_20:2,True,0.026719260727738545,4.583797949657392e-05,-0.001075155831842221,0.6666666666666666,9,0.979642342977402,1.1933703462367475,1.5316442158019594,-0.1233357426082847,0.03525846594877676,3.8737304413215514,True,True,True
SIM_CHECK,PS 18:0_18:0,False,0.0015210684225866397,1.6229262648091347e-07,-0.008394473844374264,0.16666666666666666,6,0.012870135682326056,-1.6749619130250797,-6.213753856661642,-0.4884953536878994,-0.06780633331804027,-4.339892041488482,False,False,False
SIM_CHECK,PS 18:0_18:1,True,0.008649557604693558,9.923477818866938e-07,-0.0002684175007541919,0.6666666666666666,6,0.9260028717152861,0.0645648583091879,0.14451677785928868,-0.08308769562921754,0.03525846594877676,2.5268510503579478,True,True,False
SIM_CHECK,PS 18:0_18:2,False,0.001140265012060282,0.0,7.20073026577052e-05,0.16666666666666666,6,0.00420895389526972,-1.9633515469231555,-7.762576519132772,-0.06610395635147312,-0.06780633331804027,-5.466323306623185,False,False,False
SIM_CHECK,PS 18:1_18:1,True,0.027039810406542342,2.2272276948079612e-05,0.031054425543844032,1.0,6,0.9961219206674979,1.2053057274464616,1.5347938522831723,1.4796039601356483,0.1039683321266548,5.5485296467245755,True,True,True
SIM_CHECK,PS 18:1_18:2,True,0.010130360531871474,1.3435919000981562e-05,0.02045407774197995,1.0,6,0.9811759319860326,0.22272375215188672,0.46872938913935575,0.950754294905941,0.1039683321266548,3.9536155183510515,True,True,True
SIM_CHECK,PS 18:2_18:2,True,0.007458835441015434,8.366086897311926e-06,0.00423431145661691,0.8333333333333334,6,0.9200897871907054,-0.08366601325896426,-0.19776204128992997,0.14155273563163867,0.06961339903771578,2.4435675955585245,True,True,False
SIM_CHECK,PS 17:0_18:2,True,0.02900716414923561,0.0019121636779132292,0.12950135969205528,1.0,8,0.9999717302928484,1.2755961745238318,1.5484537998350343,6.391105841047246,0.1039683321266548,10.473691475188035,True,True,True
