scope,score,threshold,n_retained,TP,FP,precision,FDR,all_truth_recall,reportable_truth_recall,coverage
POOLED,rho_zero,1.2927331802566225e-21,314,282,32,0.8980891719745223,0.10191082802547771,0.6878048780487804,0.7919254658385093,0.6205533596837944
POOLED,rho_zero,1.2274637813925514e-21,315,282,33,0.8952380952380953,0.10476190476190476,0.6878048780487804,0.7919254658385093,0.6225296442687747
POOLED,rho_zero,1.1519955771847721e-21,316,282,34,0.8924050632911392,0.10759493670886076,0.6878048780487804,0.7919254658385093,0.6245059288537549
POOLED,rho_zero,1.0712520354722816e-21,317,282,35,0.889589905362776,0.11041009463722397,0.6878048780487804,0.7919254658385093,0.6264822134387352
POOLED,rho_zero,1.0697994709187679e-21,318,282,36,0.8867924528301887,0.11320754716981132,0.6878048780487804,0.7919254658385093,0.6284584980237155
POOLED,rho_zero,1.032114660868758e-21,319,282,37,0.8840125391849529,0.11598746081504702,0.6878048780487804,0.7919254658385093,0.6304347826086957
POOLED,rho_zero,9.314442377267755e-22,320,282,38,0.88125,0.11875,0.6878048780487804,0.7919254658385093,0.6324110671936759
POOLED,rho_zero,7.973741485342805e-22,321,282,39,0.8785046728971962,0.12149532710280374,0.6878048780487804,0.7919254658385093,0.6343873517786561
POOLED,rho_zero,7.960564622941942e-22,322,282,40,0.8757763975155279,0.12422360248447205,0.6878048780487804,0.7919254658385093,0.6363636363636364
POOLED,rho_zero,7.86419627638031e-22,323,282,41,0.8730650154798761,0.12693498452012383,0.6878048780487804,0.7919254658385093,0.6383399209486166
POOLED,rho_zero,7.5580160955504435e-22,324,282,42,0.8703703703703703,0.12962962962962962,0.6878048780487804,0.7919254658385093,0.6403162055335968
POOLED,rho_zero,7.070495998157632e-22,325,282,43,0.8676923076923077,0.13230769230769232,0.6878048780487804,0.7919254658385093,0.642292490118577
POOLED,rho_zero,6.810176360024047e-22,326,282,44,0.8650306748466258,0.13496932515337423,0.6878048780487804,0.7919254658385093,0.6442687747035574
POOLED,rho_zero,6.763086708336361e-22,327,282,45,0.8623853211009175,0.13761467889908258,0.6878048780487804,0.7919254658385093,0.6462450592885376
POOLED,rho_zero,6.023962016182395e-22,328,282,46,0.8597560975609756,0.1402439024390244,0.6878048780487804,0.7919254658385093,0.6482213438735178
POOLED,rho_zero,5.777243473193579e-22,329,282,47,0.8571428571428571,0.14285714285714285,0.6878048780487804,0.7919254658385093,0.650197628458498
POOLED,rho_zero,5.731269505071608e-22,330,282,48,0.8545454545454545,0.14545454545454545,0.6878048780487804,0.7919254658385093,0.6521739130434783
POOLED,rho_zero,5.213044279013987e-22,331,282,49,0.851963746223565,0.14803625377643503,0.6878048780487804,0.7919254658385093,0.6541501976284585
POOLED,rho_zero,4.82665765378086e-22,332,282,50,0.8493975903614458,0.15060240963855423,0.6878048780487804,0.7919254658385093,0.6561264822134387
POOLED,rho_zero,4.45133948004774e-22,333,282,51,0.8468468468468469,0.15315315315315314,0.6878048780487804,0.7919254658385093,0.658102766798419
POOLED,rho_zero,3.720613849134885e-22,334,282,52,0.844311377245509,0.15568862275449102,0.6878048780487804,0.7919254658385093,0.6600790513833992
POOLED,rho_zero,3.5847618172289226e-22,335,282,53,0.8417910447761194,0.1582089552238806,0.6878048780487804,0.7919254658385093,0.6620553359683794
POOLED,rho_zero,3.497983289965403e-22,336,282,54,0.8392857142857143,0.16071428571428573,0.6878048780487804,0.7919254658385093,0.6640316205533597
POOLED,rho_zero,3.4940523817026474e-22,337,282,55,0.8367952522255193,0.1632047477744807,0.6878048780487804,0.7919254658385093,0.66600790513834
POOLED,rho_zero,3.254819494300174e-22,338,282,56,0.834319526627219,0.16568047337278108,0.6878048780487804,0.7919254658385093,0.6679841897233202
POOLED,rho_zero,2.8333482025927407e-22,339,282,57,0.831858407079646,0.168141592920354,0.6878048780487804,0.7919254658385093,0.6699604743083004
POOLED,rho_zero,2.7767790007386667e-22,340,282,58,0.8294117647058824,0.17058823529411765,0.6878048780487804,0.7919254658385093,0.6719367588932806
POOLED,rho_zero,2.5814181739337827e-22,341,282,59,0.8269794721407625,0.17302052785923755,0.6878048780487804,0.7919254658385093,0.6739130434782609
POOLED,rho_zero,2.460886335218619e-22,342,282,60,0.8245614035087719,0.17543859649122806,0.6878048780487804,0.7919254658385093,0.6758893280632411
POOLED,rho_zero,2.3261163220267415e-22,343,282,61,0.8221574344023324,0.17784256559766765,0.6878048780487804,0.7919254658385093,0.6778656126482213
POOLED,rho_zero,2.1371033699560397e-22,344,282,62,0.8197674418604651,0.18023255813953487,0.6878048780487804,0.7919254658385093,0.6798418972332015
POOLED,rho_zero,2.0070915906193658e-22,345,282,63,0.8173913043478261,0.1826086956521739,0.6878048780487804,0.7919254658385093,0.6818181818181818
POOLED,rho_zero,1.8001568291140137e-22,346,282,64,0.815028901734104,0.18497109826589594,0.6878048780487804,0.7919254658385093,0.6837944664031621
POOLED,rho_zero,1.7972744424300236e-22,347,282,65,0.8126801152737753,0.1873198847262248,0.6878048780487804,0.7919254658385093,0.6857707509881423
POOLED,rho_zero,1.5748790139313567e-22,348,282,66,0.8103448275862069,0.1896551724137931,0.6878048780487804,0.7919254658385093,0.6877470355731226
POOLED,rho_zero,1.48159732361679e-22,349,282,67,0.8080229226361032,0.19197707736389685,0.6878048780487804,0.7919254658385093,0.6897233201581028
POOLED,rho_zero,1.0021059638946719e-22,350,282,68,0.8057142857142857,0.19428571428571428,0.6878048780487804,0.7919254658385093,0.691699604743083
POOLED,rho_zero,9.351653636979836e-23,351,282,69,0.8034188034188035,0.19658119658119658,0.6878048780487804,0.7919254658385093,0.6936758893280632
POOLED,rho_zero,7.46916008845673e-23,352,282,70,0.8011363636363636,0.19886363636363635,0.6878048780487804,0.7919254658385093,0.6956521739130435
POOLED,rho_zero,7.432429112527918e-23,353,282,71,0.7988668555240793,0.20113314447592068,0.6878048780487804,0.7919254658385093,0.6976284584980237
POOLED,rho_zero,6.683693283084616e-23,354,282,72,0.7966101694915254,0.2033898305084746,0.6878048780487804,0.7919254658385093,0.6996047430830039
POOLED,rho_zero,5.392384752521482e-23,355,282,73,0.7943661971830986,0.2056338028169014,0.6878048780487804,0.7919254658385093,0.7015810276679841
POOLED,rho_zero,4.9774439557594337e-23,356,282,74,0.7921348314606742,0.20786516853932585,0.6878048780487804,0.7919254658385093,0.7035573122529645
POOLED,rho_zero,3.5780118479951014e-23,357,282,75,0.7899159663865546,0.21008403361344538,0.6878048780487804,0.7919254658385093,0.7055335968379447
POOLED,rho_zero,2.649223308544e-23,358,282,76,0.7877094972067039,0.2122905027932961,0.6878048780487804,0.7919254658385093,0.7075098814229249
POOLED,rho_zero,2.1573392181935003e-23,359,282,77,0.7855153203342619,0.21448467966573817,0.6878048780487804,0.7919254658385093,0.7094861660079052
POOLED,rho_zero,2.1041236866447448e-23,360,282,78,0.7833333333333333,0.21666666666666667,0.6878048780487804,0.7919254658385093,0.7114624505928854
POOLED,rho_zero,1.84216915579329e-23,361,282,79,0.7811634349030471,0.2188365650969529,0.6878048780487804,0.7919254658385093,0.7134387351778656
POOLED,rho_zero,1.2875171341455102e-23,362,282,80,0.7790055248618785,0.22099447513812154,0.6878048780487804,0.7919254658385093,0.7154150197628458
POOLED,rho_zero,1.204202739163576e-23,363,282,81,0.7768595041322314,0.2231404958677686,0.6878048780487804,0.7919254658385093,0.717391304347826
POOLED,rho_zero,7.826411474118639e-24,364,282,82,0.7747252747252747,0.22527472527472528,0.6878048780487804,0.7919254658385093,0.7193675889328063
POOLED,rho_zero,7.469333978253159e-24,365,282,83,0.7726027397260274,0.2273972602739726,0.6878048780487804,0.7919254658385093,0.7213438735177866
POOLED,rho_zero,7.285101815132793e-24,366,282,84,0.7704918032786885,0.22950819672131148,0.6878048780487804,0.7919254658385093,0.7233201581027668
POOLED,rho_zero,6.220692405323041e-24,367,282,85,0.7683923705722071,0.23160762942779292,0.6878048780487804,0.7919254658385093,0.7252964426877471
POOLED,rho_zero,5.121012044152975e-24,368,282,86,0.7663043478260869,0.23369565217391305,0.6878048780487804,0.7919254658385093,0.7272727272727273
POOLED,rho_zero,4.585954090634677e-24,369,282,87,0.7642276422764228,0.23577235772357724,0.6878048780487804,0.7919254658385093,0.7292490118577075
POOLED,rho_zero,3.2339186153128486e-24,370,282,88,0.7621621621621621,0.23783783783783785,0.6878048780487804,0.7919254658385093,0.7312252964426877
POOLED,rho_zero,3.122683439676628e-24,371,282,89,0.7601078167115903,0.2398921832884097,0.6878048780487804,0.7919254658385093,0.733201581027668
POOLED,rho_zero,2.8880197562205145e-24,372,282,90,0.7580645161290323,0.24193548387096775,0.6878048780487804,0.7919254658385093,0.7351778656126482
POOLED,rho_zero,2.8728396086298772e-24,373,282,91,0.7560321715817694,0.24396782841823056,0.6878048780487804,0.7919254658385093,0.7371541501976284
POOLED,rho_zero,2.5043030420030883e-24,374,282,92,0.7540106951871658,0.24598930481283424,0.6878048780487804,0.7919254658385093,0.7391304347826086
POOLED,rho_zero,2.026930651462723e-24,375,282,93,0.752,0.248,0.6878048780487804,0.7919254658385093,0.741106719367589
POOLED,rho_zero,1.5014914041029307e-24,376,282,94,0.75,0.25,0.6878048780487804,0.7919254658385093,0.7430830039525692
POOLED,rho_zero,4.8672184017582955e-25,377,282,95,0.7480106100795756,0.2519893899204244,0.6878048780487804,0.7919254658385093,0.7450592885375494
POOLED,rho_zero,3.631002847157052e-25,378,282,96,0.746031746031746,0.25396825396825395,0.6878048780487804,0.7919254658385093,0.7470355731225297
POOLED,rho_zero,1.786132470544021e-27,379,282,97,0.7440633245382586,0.2559366754617414,0.6878048780487804,0.7919254658385093,0.7490118577075099
POOLED,rho_zero,1.074244353637187e-27,380,282,98,0.7421052631578947,0.2578947368421053,0.6878048780487804,0.7919254658385093,0.7509881422924901
POOLED,rho_zero,1.0461239023235413e-27,381,282,99,0.7401574803149606,0.25984251968503935,0.6878048780487804,0.7919254658385093,0.7529644268774703
POOLED,rho_zero,8.922134559911071e-28,382,282,100,0.7382198952879581,0.2617801047120419,0.6878048780487804,0.7919254658385093,0.7549407114624506
POOLED,rho_zero,8.019089897631847e-28,383,282,101,0.7362924281984334,0.26370757180156656,0.6878048780487804,0.7919254658385093,0.7569169960474308
POOLED,rho_zero,5.765343964364158e-28,384,282,102,0.734375,0.265625,0.6878048780487804,0.7919254658385093,0.758893280632411
POOLED,rho_zero,5.457714525333506e-28,385,282,103,0.7324675324675325,0.2675324675324675,0.6878048780487804,0.7919254658385093,0.7608695652173914
POOLED,rho_zero,5.307536927519304e-28,386,282,104,0.7305699481865285,0.2694300518134715,0.6878048780487804,0.7919254658385093,0.7628458498023716
POOLED,rho_zero,3.8768318083508562e-28,387,282,105,0.7286821705426356,0.2713178294573643,0.6878048780487804,0.7919254658385093,0.7648221343873518
POOLED,rho_zero,3.4170572543462465e-28,388,282,106,0.7268041237113402,0.27319587628865977,0.6878048780487804,0.7919254658385093,0.766798418972332
POOLED,rho_zero,3.1607682952159998e-28,389,282,107,0.7249357326478149,0.2750642673521851,0.6878048780487804,0.7919254658385093,0.7687747035573123
POOLED,rho_zero,3.1405986977714374e-28,390,282,108,0.7230769230769231,0.27692307692307694,0.6878048780487804,0.7919254658385093,0.7707509881422925
POOLED,rho_zero,2.837493822015298e-28,391,282,109,0.7212276214833759,0.27877237851662406,0.6878048780487804,0.7919254658385093,0.7727272727272727
POOLED,rho_zero,2.187334373608149e-28,392,282,110,0.7193877551020408,0.28061224489795916,0.6878048780487804,0.7919254658385093,0.7747035573122529
POOLED,rho_zero,2.0180975816080936e-28,393,282,111,0.7175572519083969,0.2824427480916031,0.6878048780487804,0.7919254658385093,0.7766798418972332
POOLED,rho_zero,1.779604503765693e-28,394,282,112,0.7157360406091371,0.28426395939086296,0.6878048780487804,0.7919254658385093,0.7786561264822134
POOLED,rho_zero,1.7630544279490679e-28,395,282,113,0.7139240506329114,0.28607594936708863,0.6878048780487804,0.7919254658385093,0.7806324110671937
POOLED,rho_zero,1.6908116226486075e-28,396,282,114,0.7121212121212122,0.2878787878787879,0.6878048780487804,0.7919254658385093,0.782608695652174
POOLED,rho_zero,1.0475310442279695e-28,397,282,115,0.7103274559193955,0.28967254408060455,0.6878048780487804,0.7919254658385093,0.7845849802371542
POOLED,rho_zero,9.062330464378609e-29,398,282,116,0.7085427135678392,0.2914572864321608,0.6878048780487804,0.7919254658385093,0.7865612648221344
POOLED,rho_zero,5.645835745951603e-29,399,282,117,0.706766917293233,0.2932330827067669,0.6878048780487804,0.7919254658385093,0.7885375494071146
POOLED,rho_zero,5.0252245288386326e-29,400,282,118,0.705,0.295,0.6878048780487804,0.7919254658385093,0.7905138339920948
POOLED,rho_zero,4.789654252060568e-29,401,282,119,0.7032418952618454,0.2967581047381546,0.6878048780487804,0.7919254658385093,0.7924901185770751
POOLED,rho_zero,4.2833238827617974e-29,402,282,120,0.7014925373134329,0.29850746268656714,0.6878048780487804,0.7919254658385093,0.7944664031620553
POOLED,rho_zero,2.1997449198146282e-29,403,282,121,0.6997518610421837,0.3002481389578164,0.6878048780487804,0.7919254658385093,0.7964426877470355
POOLED,rho_zero,1.4523436016913113e-29,404,282,122,0.698019801980198,0.30198019801980197,0.6878048780487804,0.7919254658385093,0.7984189723320159
POOLED,rho_zero,1.0527525995784489e-29,405,282,123,0.6962962962962963,0.3037037037037037,0.6878048780487804,0.7919254658385093,0.8003952569169961
POOLED,rho_zero,9.895909920086616e-30,406,282,124,0.6945812807881774,0.3054187192118227,0.6878048780487804,0.7919254658385093,0.8023715415019763
POOLED,rho_zero,3.193016214401833e-30,407,282,125,0.6928746928746928,0.3071253071253071,0.6878048780487804,0.7919254658385093,0.8043478260869565
POOLED,rho_zero,2.9779988288170774e-30,408,282,126,0.6911764705882353,0.3088235294117647,0.6878048780487804,0.7919254658385093,0.8063241106719368
POOLED,rho_zero,4.443159127093784e-34,409,282,127,0.6894865525672371,0.3105134474327628,0.6878048780487804,0.7919254658385093,0.808300395256917
POOLED,rho_zero,0.0,506,282,224,0.5573122529644269,0.4426877470355731,0.6878048780487804,0.7919254658385093,1.0
BASE76,rho_zero,0.05971575661568722,1,1,0,1.0,0.0,0.006578947368421052,0.006578947368421052,0.004081632653061225
BASE76,rho_zero,0.010021334388667629,2,2,0,1.0,0.0,0.013157894736842105,0.013157894736842105,0.00816326530612245
BASE76,rho_zero,0.007818445383608772,3,3,0,1.0,0.0,0.019736842105263157,0.019736842105263157,0.012244897959183673
BASE76,rho_zero,0.0036791314737836616,4,4,0,1.0,0.0,0.02631578947368421,0.02631578947368421,0.0163265306122449
BASE76,rho_zero,0.0016533991898770388,5,5,0,1.0,0.0,0.03289473684210526,0.03289473684210526,0.02040816326530612
BASE76,rho_zero,0.0013891101366585857,6,6,0,1.0,0.0,0.039473684210526314,0.039473684210526314,0.024489795918367346
BASE76,rho_zero,0.0012109049473836894,7,7,0,1.0,0.0,0.046052631578947366,0.046052631578947366,0.02857142857142857
BASE76,rho_zero,0.0012011823588048056,8,8,0,1.0,0.0,0.05263157894736842,0.05263157894736842,0.0326530612244898
BASE76,rho_zero,0.001029216489143678,9,9,0,1.0,0.0,0.05921052631578947,0.05921052631578947,0.036734693877551024
BASE76,rho_zero,0.0005462481015569757,10,10,0,1.0,0.0,0.06578947368421052,0.06578947368421052,0.04081632653061224
BASE76,rho_zero,0.0004838996511257891,11,11,0,1.0,0.0,0.07236842105263158,0.07236842105263158,0.044897959183673466
BASE76,rho_zero,0.00041544516684888233,12,12,0,1.0,0.0,0.07894736842105263,0.07894736842105263,0.04897959183673469
BASE76,rho_zero,0.00027138598732622714,13,13,0,1.0,0.0,0.08552631578947369,0.08552631578947369,0.053061224489795916
BASE76,rho_zero,0.0002511567685928988,14,14,0,1.0,0.0,0.09210526315789473,0.09210526315789473,0.05714285714285714
BASE76,rho_zero,0.0001899068548780252,15,15,0,1.0,0.0,0.09868421052631579,0.09868421052631579,0.061224489795918366
BASE76,rho_zero,0.000154043247271481,16,16,0,1.0,0.0,0.10526315789473684,0.10526315789473684,0.0653061224489796
BASE76,rho_zero,0.00014188288185843317,17,17,0,1.0,0.0,0.1118421052631579,0.1118421052631579,0.06938775510204082
BASE76,rho_zero,0.0001329307122610076,18,18,0,1.0,0.0,0.11842105263157894,0.11842105263157894,0.07346938775510205
BASE76,rho_zero,0.00012997975914951372,19,19,0,1.0,0.0,0.125,0.125,0.07755102040816327
BASE76,rho_zero,0.00012031321236432216,20,20,0,1.0,0.0,0.13157894736842105,0.13157894736842105,0.08163265306122448
BASE76,rho_zero,0.00011897198429829227,21,21,0,1.0,0.0,0.13815789473684212,0.13815789473684212,0.08571428571428572
BASE76,rho_zero,0.00011392796162901885,22,22,0,1.0,0.0,0.14473684210526316,0.14473684210526316,0.08979591836734693
BASE76,rho_zero,9.413568587334008e-05,23,23,0,1.0,0.0,0.1513157894736842,0.1513157894736842,0.09387755102040816
BASE76,rho_zero,7.875133427126076e-05,24,24,0,1.0,0.0,0.15789473684210525,0.15789473684210525,0.09795918367346938
BASE76,rho_zero,7.273824170909933e-05,25,25,0,1.0,0.0,0.16447368421052633,0.16447368421052633,0.10204081632653061
BASE76,rho_zero,6.955490843552702e-05,26,26,0,1.0,0.0,0.17105263157894737,0.17105263157894737,0.10612244897959183
BASE76,rho_zero,5.440389976868739e-05,27,27,0,1.0,0.0,0.17763157894736842,0.17763157894736842,0.11020408163265306
BASE76,rho_zero,5.120210074172809e-05,28,28,0,1.0,0.0,0.18421052631578946,0.18421052631578946,0.11428571428571428
BASE76,rho_zero,4.7215572027817645e-05,29,29,0,1.0,0.0,0.19078947368421054,0.19078947368421054,0.11836734693877551
BASE76,rho_zero,4.398983113635418e-05,30,30,0,1.0,0.0,0.19736842105263158,0.19736842105263158,0.12244897959183673
BASE76,rho_zero,3.43623259480309e-05,31,31,0,1.0,0.0,0.20394736842105263,0.20394736842105263,0.12653061224489795
BASE76,rho_zero,3.0751632318322306e-05,32,32,0,1.0,0.0,0.21052631578947367,0.21052631578947367,0.1306122448979592
BASE76,rho_zero,2.8766651567348658e-05,33,33,0,1.0,0.0,0.21710526315789475,0.21710526315789475,0.1346938775510204
BASE76,rho_zero,2.4298388070266003e-05,34,34,0,1.0,0.0,0.2236842105263158,0.2236842105263158,0.13877551020408163
BASE76,rho_zero,2.3960430436501852e-05,35,35,0,1.0,0.0,0.23026315789473684,0.23026315789473684,0.14285714285714285
BASE76,rho_zero,2.3528493868867977e-05,36,36,0,1.0,0.0,0.23684210526315788,0.23684210526315788,0.1469387755102041
BASE76,rho_zero,2.279875935480706e-05,37,37,0,1.0,0.0,0.24342105263157895,0.24342105263157895,0.1510204081632653
BASE76,rho_zero,2.1678889709732667e-05,38,38,0,1.0,0.0,0.25,0.25,0.15510204081632653
BASE76,rho_zero,1.8746888092597224e-05,39,39,0,1.0,0.0,0.2565789473684211,0.2565789473684211,0.15918367346938775
BASE76,rho_zero,1.735242963452199e-05,40,40,0,1.0,0.0,0.2631578947368421,0.2631578947368421,0.16326530612244897
BASE76,rho_zero,1.2806312781567444e-05,41,41,0,1.0,0.0,0.26973684210526316,0.26973684210526316,0.1673469387755102
BASE76,rho_zero,1.253510493275326e-05,42,42,0,1.0,0.0,0.27631578947368424,0.27631578947368424,0.17142857142857143
BASE76,rho_zero,1.1956401202892267e-05,43,43,0,1.0,0.0,0.28289473684210525,0.28289473684210525,0.17551020408163265
BASE76,rho_zero,1.1917040736352122e-05,44,44,0,1.0,0.0,0.2894736842105263,0.2894736842105263,0.17959183673469387
BASE76,rho_zero,9.466582062103826e-06,45,45,0,1.0,0.0,0.29605263157894735,0.29605263157894735,0.1836734693877551
BASE76,rho_zero,9.456223819571391e-06,46,46,0,1.0,0.0,0.3026315789473684,0.3026315789473684,0.18775510204081633
BASE76,rho_zero,8.3025515545202e-06,47,47,0,1.0,0.0,0.3092105263157895,0.3092105263157895,0.19183673469387755
BASE76,rho_zero,8.107571562975972e-06,48,48,0,1.0,0.0,0.3157894736842105,0.3157894736842105,0.19591836734693877
BASE76,rho_zero,5.2430350051190414e-06,49,49,0,1.0,0.0,0.3223684210526316,0.3223684210526316,0.2
BASE76,rho_zero,5.038400927801722e-06,50,50,0,1.0,0.0,0.32894736842105265,0.32894736842105265,0.20408163265306123
BASE76,rho_zero,4.59996884910337e-06,51,51,0,1.0,0.0,0.3355263157894737,0.3355263157894737,0.20816326530612245
BASE76,rho_zero,4.48491048280626e-06,52,52,0,1.0,0.0,0.34210526315789475,0.34210526315789475,0.21224489795918366
BASE76,rho_zero,4.4160184060453245e-06,53,53,0,1.0,0.0,0.34868421052631576,0.34868421052631576,0.2163265306122449
BASE76,rho_zero,4.2679828765926696e-06,54,54,0,1.0,0.0,0.35526315789473684,0.35526315789473684,0.22040816326530613
BASE76,rho_zero,4.040994977503102e-06,55,55,0,1.0,0.0,0.3618421052631579,0.3618421052631579,0.22448979591836735
BASE76,rho_zero,3.0780766874120926e-06,56,56,0,1.0,0.0,0.3684210526315789,0.3684210526315789,0.22857142857142856
BASE76,rho_zero,1.9341040140539477e-06,57,57,0,1.0,0.0,0.375,0.375,0.23265306122448978
BASE76,rho_zero,1.9251701614498874e-06,58,58,0,1.0,0.0,0.3815789473684211,0.3815789473684211,0.23673469387755103
BASE76,rho_zero,1.8666232078217895e-06,59,59,0,1.0,0.0,0.3881578947368421,0.3881578947368421,0.24081632653061225
BASE76,rho_zero,1.6974140246366423e-06,60,60,0,1.0,0.0,0.39473684210526316,0.39473684210526316,0.24489795918367346
BASE76,rho_zero,1.6605393352757978e-06,61,61,0,1.0,0.0,0.40131578947368424,0.40131578947368424,0.24897959183673468
BASE76,rho_zero,1.2027579514060087e-06,62,62,0,1.0,0.0,0.40789473684210525,0.40789473684210525,0.2530612244897959
BASE76,rho_zero,1.2026430567548906e-06,63,63,0,1.0,0.0,0.4144736842105263,0.4144736842105263,0.2571428571428571
BASE76,rho_zero,1.1880695351151052e-06,64,64,0,1.0,0.0,0.42105263157894735,0.42105263157894735,0.2612244897959184
BASE76,rho_zero,1.1813157784877394e-06,65,65,0,1.0,0.0,0.4276315789473684,0.4276315789473684,0.2653061224489796
BASE76,rho_zero,1.122339723705926e-06,66,66,0,1.0,0.0,0.4342105263157895,0.4342105263157895,0.2693877551020408
BASE76,rho_zero,9.001132788273335e-07,67,67,0,1.0,0.0,0.4407894736842105,0.4407894736842105,0.27346938775510204
BASE76,rho_zero,7.925461689875715e-07,68,68,0,1.0,0.0,0.4473684210526316,0.4473684210526316,0.27755102040816326
BASE76,rho_zero,7.856681383679529e-07,69,69,0,1.0,0.0,0.45394736842105265,0.45394736842105265,0.2816326530612245
BASE76,rho_zero,7.225941278509789e-07,70,70,0,1.0,0.0,0.4605263157894737,0.4605263157894737,0.2857142857142857
BASE76,rho_zero,7.001069705850652e-07,71,71,0,1.0,0.0,0.46710526315789475,0.46710526315789475,0.2897959183673469
BASE76,rho_zero,6.865887026174296e-07,72,72,0,1.0,0.0,0.47368421052631576,0.47368421052631576,0.2938775510204082
BASE76,rho_zero,6.687990925933295e-07,73,73,0,1.0,0.0,0.48026315789473684,0.48026315789473684,0.2979591836734694
BASE76,rho_zero,5.880681961489711e-07,74,74,0,1.0,0.0,0.4868421052631579,0.4868421052631579,0.3020408163265306
BASE76,rho_zero,5.851157809668759e-07,75,75,0,1.0,0.0,0.4934210526315789,0.4934210526315789,0.30612244897959184
BASE76,rho_zero,4.989468683512368e-07,76,76,0,1.0,0.0,0.5,0.5,0.31020408163265306
BASE76,rho_zero,4.7176253714077706e-07,77,77,0,1.0,0.0,0.506578947368421,0.506578947368421,0.3142857142857143
BASE76,rho_zero,4.7081822317317847e-07,78,78,0,1.0,0.0,0.5131578947368421,0.5131578947368421,0.3183673469387755
BASE76,rho_zero,4.4588866890008587e-07,79,79,0,1.0,0.0,0.5197368421052632,0.5197368421052632,0.3224489795918367
BASE76,rho_zero,4.388550138567382e-07,80,80,0,1.0,0.0,0.5263157894736842,0.5263157894736842,0.32653061224489793
BASE76,rho_zero,3.6021201015042925e-07,81,81,0,1.0,0.0,0.5328947368421053,0.5328947368421053,0.3306122448979592
BASE76,rho_zero,3.57367924581198e-07,82,82,0,1.0,0.0,0.5394736842105263,0.5394736842105263,0.3346938775510204
BASE76,rho_zero,3.4948714677465574e-07,83,83,0,1.0,0.0,0.5460526315789473,0.5460526315789473,0.33877551020408164
BASE76,rho_zero,3.37366031031641e-07,84,84,0,1.0,0.0,0.5526315789473685,0.5526315789473685,0.34285714285714286
BASE76,rho_zero,3.3730977974691655e-07,85,85,0,1.0,0.0,0.5592105263157895,0.5592105263157895,0.3469387755102041
BASE76,rho_zero,2.761717524431789e-07,86,86,0,1.0,0.0,0.5657894736842105,0.5657894736842105,0.3510204081632653
BASE76,rho_zero,2.5510811148212463e-07,87,87,0,1.0,0.0,0.5723684210526315,0.5723684210526315,0.3551020408163265
BASE76,rho_zero,2.524469460097009e-07,88,88,0,1.0,0.0,0.5789473684210527,0.5789473684210527,0.35918367346938773
BASE76,rho_zero,2.2643946988074543e-07,89,89,0,1.0,0.0,0.5855263157894737,0.5855263157894737,0.363265306122449
BASE76,rho_zero,2.068648031695798e-07,90,90,0,1.0,0.0,0.5921052631578947,0.5921052631578947,0.3673469387755102
BASE76,rho_zero,1.6455602118971945e-07,91,91,0,1.0,0.0,0.5986842105263158,0.5986842105263158,0.37142857142857144
BASE76,rho_zero,1.4889608437270114e-07,92,92,0,1.0,0.0,0.6052631578947368,0.6052631578947368,0.37551020408163266
BASE76,rho_zero,1.290216292821054e-07,93,93,0,1.0,0.0,0.6118421052631579,0.6118421052631579,0.3795918367346939
BASE76,rho_zero,1.289124948807332e-07,94,94,0,1.0,0.0,0.618421052631579,0.618421052631579,0.3836734693877551
BASE76,rho_zero,1.1460970126938081e-07,95,95,0,1.0,0.0,0.625,0.625,0.3877551020408163
BASE76,rho_zero,1.1198598353030054e-07,96,96,0,1.0,0.0,0.631578947368421,0.631578947368421,0.39183673469387753
BASE76,rho_zero,1.0527893886017056e-07,97,97,0,1.0,0.0,0.6381578947368421,0.6381578947368421,0.39591836734693875
BASE76,rho_zero,9.566021984602198e-08,98,98,0,1.0,0.0,0.6447368421052632,0.6447368421052632,0.4
BASE76,rho_zero,9.197694280997885e-08,99,99,0,1.0,0.0,0.6513157894736842,0.6513157894736842,0.40408163265306124
BASE76,rho_zero,8.790360076986773e-08,100,100,0,1.0,0.0,0.6578947368421053,0.6578947368421053,0.40816326530612246
BASE76,rho_zero,8.025457154481633e-08,101,101,0,1.0,0.0,0.6644736842105263,0.6644736842105263,0.4122448979591837
BASE76,rho_zero,7.27785467078585e-08,102,102,0,1.0,0.0,0.6710526315789473,0.6710526315789473,0.4163265306122449
BASE76,rho_zero,5.973748024424864e-08,103,103,0,1.0,0.0,0.6776315789473685,0.6776315789473685,0.4204081632653061
BASE76,rho_zero,5.925084827826146e-08,104,104,0,1.0,0.0,0.6842105263157895,0.6842105263157895,0.42448979591836733
BASE76,rho_zero,5.458050318117785e-08,105,105,0,1.0,0.0,0.6907894736842105,0.6907894736842105,0.42857142857142855
BASE76,rho_zero,4.2608201902185004e-08,106,106,0,1.0,0.0,0.6973684210526315,0.6973684210526315,0.4326530612244898
BASE76,rho_zero,3.535974044838546e-08,107,107,0,1.0,0.0,0.7039473684210527,0.7039473684210527,0.43673469387755104
BASE76,rho_zero,3.3182287642615026e-08,108,108,0,1.0,0.0,0.7105263157894737,0.7105263157894737,0.44081632653061226
BASE76,rho_zero,3.031998897767343e-08,109,109,0,1.0,0.0,0.7171052631578947,0.7171052631578947,0.4448979591836735
BASE76,rho_zero,2.6005092918046307e-08,110,110,0,1.0,0.0,0.7236842105263158,0.7236842105263158,0.4489795918367347
