source_identity,replacement_identity,eligible_block_count,edge_presence_count,edge_presence_fraction,unique_top_count,top_replacement_consistency,stable_edge,presence_persistent_edge,replacement_rank_stability,absorption_median,absorption_IQR,residual_absorption_median,residual_nonzero_direction_count,delta_residual_nonzero_direction_count,gain_median,gain_IQR,stability_unit
PS 14:0_22:0,PS 20:0_16:1,64,64,1.0,0,0.0,False,True,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",-4.906218198520735e-16,3.636605870551801e-15,-9.758750832255535e-17,64,64,0.00032415437904214977,0.00010671918437672235,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 18:0_18:1,64,60,0.9375,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",-6.562297952734762e-16,7.156187653497911e-15,-4.0838167731956536e-17,64,64,0.00010051487218519853,5.6076808051778657e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 18:0_18:2,64,27,0.421875,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",-6.475392225291192e-16,7.249440724646262e-15,-1.3161755728386572e-16,64,64,0.0,3.7758410321281875e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PS 18:1_18:1,64,64,1.0,0,0.0,False,True,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",1.5839198293342278e-15,5.8418412452228264e-15,-9.802524019023576e-17,64,64,0.0001734752859148328,6.552108687132852e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 16:0_22:4,64,56,0.875,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",-7.058396442744903e-16,6.519130312818244e-15,-2.0417715512167673e-16,64,64,5.1863832819069866e-05,0.0003207142678549428,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 16:0_22:6,64,25,0.390625,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",3.61239022590833e-16,2.1947696663640074e-14,2.1103824354133283e-16,64,64,0.0,2.3751735266180863e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 18:0_22:6,64,53,0.828125,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",7.151478494184534e-16,2.6463291181730407e-14,3.5787760519376277e-16,64,64,5.029776896015026e-05,0.00010075064303814718,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 18:1_20:3,64,51,0.796875,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",1.077473282005495e-15,4.868275594706182e-15,-2.2689792884723444e-17,64,64,1.0539160537930553e-05,1.526261838168813e-05,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 18:1_20:4,64,57,0.890625,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",4.4770469721864126e-15,1.9959376012358023e-14,1.5876822947404231e-16,64,64,0.00028031178597608293,0.0002815286164303543,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 18:1_20:5,64,7,0.109375,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",0.011244862325496275,0.0063788094353161625,-0.007543057210937527,64,64,0.0,0.0,original 250-foreground-index processing blocks; last block 87 pixels
PS 14:0_22:0,PE 18:1_22:6,64,51,0.796875,0,0.0,False,False,"{""n"": 2016, ""median"": 0.7904087041214484, ""q25"": 0.7032375355307923, ""q75"": 0.8489884455366302, ""IQR"": 0.14575091000583795, ""minimum"": 0.3969044371070871, ""maximum"": 1.0}",1.175371752969724e-15,2.1850288227231713e-14,2.8214769615718764e-16,64,64,9.618419201727017e-05,0.00019807234075498985,original 250-foreground-index processing blocks; last block 87 pixels
