case_id,synthetic_group,ce29_group,metric,ce29_n,ce29_median,ce29_q25,ce29_q75,ce29_IQR,ce29_minimum,ce29_maximum,v58_n,v58_median,v58_q25,v58_q75,v58_IQR,v58_minimum,v58_maximum,cliffs_delta,wasserstein_distance,ks_statistic,independent_sample_claim,comparison_unit
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,shared_fragment_fraction,38,0.3333333333333333,0.17168008493320358,0.5114708835341365,0.3397907986009329,0.04142011834319527,0.7818181818181819,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,-0.12117996604414262,0.042781425250205764,0.1702037351443124,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,top_replacement_fraction,38,0.1997991333987677,0.1388398286195667,0.25964988519625537,0.12081005657668867,0.0,0.789981057894863,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.5534804753820034,0.11784271039800848,0.615874363327674,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,ISTA_RETAINED,removed_vs_positive_replacement_signal_cosine,38,0.6704657350637847,0.2418252766684998,0.8293629820759783,0.5875377054074784,0.0,0.9911008662827991,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,-0.40110356536502545,0.20116588107738134,0.44779286926994905,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,nearest_neighbor_cosine_full,49,0.8285086731249721,0.6068571073545016,0.9190388010344148,0.3121816936799132,0.35029453455577125,0.9917278075392152,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.01184990125082291,0.032776765579550664,0.16046741277156024,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,redistribution_total,49,0.02427539133281268,0.013399259238015729,0.048859383655111395,0.035460124417095666,0.0,0.7491218819156467,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.2662936142198815,0.07436802706742703,0.42116524028966423,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,residual_absorption,43,6.487840048681334e-17,-1.151545467917284e-16,8.937601115762911e-16,1.0089146583680196e-15,-7.750541853720814e-16,1.5772631421314737e-15,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.11000783903841128,3.144968420063647e-05,0.38202247191011235,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,delta_residual_absorption,43,1.4496508243129625e-14,-1.011700174096723e-15,0.03235889508163625,0.032358895081637265,-7.539735408887848e-14,0.3705187260117899,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.04990854455186831,0.04978578724304878,0.3117324274888947,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,shared_fragment_fraction,49,0.3088235294117647,0.13385826771653545,0.4854368932038835,0.3515786254873481,0.04142011834319527,0.7818181818181819,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,-0.04838709677419355,0.027768113232040103,0.11273864384463463,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,top_replacement_fraction,49,0.20190846136365317,0.16350006050444185,0.26251229306104124,0.09901223255659938,0.0,0.789981057894863,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.6892692560895326,0.1348188601662754,0.695358788676761,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,NNLS_RETAINED,removed_vs_positive_replacement_signal_cosine,49,0.7249729279410856,0.5259250284017524,0.8847043281917074,0.35877929978995504,0.0,0.9911008662827991,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,-0.5411454904542462,0.27184631209327004,0.48699802501645817,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,nearest_neighbor_cosine_full,15,0.9200954054984644,0.66019521765785,0.9551848218178239,0.2949896041599739,0.34951448932644835,0.9720951633313468,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.12634408602150538,0.061800334399632936,0.2752688172043011,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,redistribution_total,15,0.0,0.0,0.0033634220040290883,0.0033634220040290883,0.0,0.0512064690436053,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.5709677419354838,0.11026135713955265,0.6510752688172043,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,residual_absorption,7,0.0,-2.919368065615039e-17,1.3909924646820471e-16,1.682929271243551e-16,-1.577211244812648e-16,1.1480809479358117e-15,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.1043338683788122,3.14496842008952e-05,0.48314606741573035,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,delta_residual_absorption,7,1.0387185061566475e-15,-1.5715737406675735e-15,0.3982020600708564,0.39820206007085795,-1.3005721628900825e-14,0.8482646459708759,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.014446227929373997,0.23096252261749436,0.43659711075441415,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,shared_fragment_fraction,15,0.2222222222222222,0.11993927125506072,0.4452380952380952,0.3252988239830345,0.03508771929824561,0.5476190476190477,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,0.1043010752688172,0.04242898527718311,0.14193548387096774,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,top_replacement_fraction,15,0.0,0.0,0.26951402930083224,0.26951402930083224,0.0,0.4867548223237831,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.06344086021505377,0.10081179351331604,0.3779569892473118,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,BOTH_REJECTED,removed_vs_positive_replacement_signal_cosine,15,0.0,0.0,0.2519985442857515,0.2519985442857515,0.0,0.8399614763180515,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,0.35698924731182796,0.1890735955921061,0.4510752688172043,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,nearest_neighbor_cosine_full,1,0.9098349737758341,0.9098349737758341,0.9098349737758341,0.0,0.9098349737758341,0.9098349737758341,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.43548387096774194,0.14884072276522206,0.717741935483871,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,redistribution_total,1,0.018259984243626008,0.018259984243626008,0.018259984243626008,0.0,0.018259984243626008,0.018259984243626008,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.3870967741935484,0.10741379624842264,0.6935483870967742,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,residual_absorption,1,2.445048697294338e-16,2.445048697294338e-16,2.445048697294338e-16,0.0,2.445048697294338e-16,2.445048697294338e-16,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,-0.14606741573033707,3.1449684201157e-05,0.5730337078651685,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,delta_residual_absorption,1,-2.3959462679758682e-15,-2.3959462679758682e-15,-2.3959462679758682e-15,0.0,-2.3959462679758682e-15,-2.3959462679758682e-15,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.7528089887640449,0.004036885328854778,0.8764044943820225,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,shared_fragment_fraction,1,0.06329113924050633,0.06329113924050633,0.06329113924050633,0.0,0.06329113924050633,0.06329113924050633,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,0.8870967741935484,0.24629533055894676,0.9435483870967742,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,top_replacement_fraction,1,0.25088494234567743,0.25088494234567743,0.25088494234567743,0.0,0.25088494234567743,0.25088494234567743,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.9516129032258065,0.16794715540761118,0.9758064516129032,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,WEAK_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.5521212862720195,0.5521212862720195,0.5521212862720195,0.0,0.5521212862720195,0.5521212862720195,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,-0.45161290322580644,0.252068640455625,0.7258064516129032,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,nearest_neighbor_cosine_full,1,0.35029453455577125,0.35029453455577125,0.35029453455577125,0.0,0.35029453455577125,0.35029453455577125,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,1.0,0.43659233771990413,1.0,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,redistribution_total,1,0.011573542842495971,0.011573542842495971,0.011573542842495971,0.0,0.011573542842495971,0.011573542842495971,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.4032258064516129,0.11001599460555263,0.7016129032258065,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,residual_absorption,1,-1.1081255182925296e-16,-1.1081255182925296e-16,-1.1081255182925296e-16,0.0,-1.1081255182925296e-16,-1.1081255182925296e-16,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,0.033707865168539325,3.1449684201127425e-05,0.5168539325842697,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,delta_residual_absorption,1,-1.4352784486230922e-16,-1.4352784486230922e-16,-1.4352784486230922e-16,0.0,-1.4352784486230922e-16,-1.4352784486230922e-16,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,0.7303370786516854,0.004036885328853101,0.8651685393258427,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,shared_fragment_fraction,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,0.6363636363636364,0.6363636363636364,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,-0.8387096774193549,0.33962859730551453,0.9193548387096774,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,top_replacement_fraction,1,0.22407750938593238,0.22407750938593238,0.22407750938593238,0.0,0.22407750938593238,0.22407750938593238,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,-0.9193548387096774,0.14299837981344266,0.9596774193548387,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRONG_CONSISTENCY,removed_vs_positive_replacement_signal_cosine,1,0.2216930948445407,0.2216930948445407,0.2216930948445407,0.0,0.2216930948445407,0.2216930948445407,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,0.41935483870967744,0.26114797446708554,0.7096774193548387,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,nearest_neighbor_cosine_full,14,0.8816233299661798,0.7475140596080824,0.9621091045245089,0.21459504491642656,0.560461411984244,0.9917278075392152,124,0.7806461217933363,0.6874566815067706,0.92026813755317,0.2328114560463994,0.42497147438451643,0.9852489893575547,-0.22465437788018433,0.051979501520028934,0.22580645161290322,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,redistribution_total,14,0.0,0.0,0.00220898207824861,0.00220898207824861,0.0,0.7491218819156467,124,0.08086416236700289,0.0,0.17690714162401683,0.17690714162401683,0.0,0.44186573176264204,0.5172811059907834,0.10712858637650685,0.565668202764977,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,residual_absorption,4,-1.4903517129770142e-16,-2.3212150160753e-16,-5.709388487164698e-17,1.7502761673588302e-16,-3.1741267719521296e-16,5.476215906471362e-17,89,-8.618044270475422e-17,-1.4153764563818575e-15,1.8751628391177997e-15,3.290539295499657e-15,-0.002799021893668713,1.3720816976504264e-14,0.028089887640449437,3.1449684201010576e-05,0.4606741573033708,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,delta_residual_absorption,4,0.1206186328593537,0.01142032571615352,0.23574959810212864,0.2243292723859751,-5.744378920194717e-14,0.2649678981170639,89,1.1279554294355146e-13,1.3600395858878118e-14,1.08763723047518e-12,1.0740368346163019e-12,-0.00207935475093289,0.09324474609417448,-0.4887640449438202,0.1225611327031689,0.6825842696629213,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,shared_fragment_fraction,14,0.1736111111111111,0.05555555555555555,0.5011475409836066,0.445591985428051,0.03048780487804878,0.6,124,0.26229508196721313,0.15059072473990476,0.4488318584070796,0.29824113366717486,0.0,0.7901234567901234,0.1889400921658986,0.07528739271802455,0.3721198156682028,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,top_replacement_fraction,14,0.0,0.0,0.17215824980007066,0.17215824980007066,0.0,0.789981057894863,124,0.0855072600535016,0.0,0.12579561902117892,0.12579561902117892,0.0,0.36160120841102145,0.23271889400921658,0.14270825749261268,0.43202764976958524,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,TP,STRICT_STABLE_REPLACEMENT_SOURCE,removed_vs_positive_replacement_signal_cosine,14,0.0,0.0,0.5437296959558142,0.5437296959558142,0.0,0.9911008662827991,124,0.4078804048643697,0.0,0.5661498381507417,0.5661498381507417,0.0,0.8921207645084197,0.23847926267281105,0.2320872024257154,0.43202764976958524,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,nearest_neighbor_cosine_full,38,0.8328793818051885,0.6646968272411448,0.93380710955483,0.2691102823136853,0.34951448932644835,0.9917278075392152,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,0.049926217412690606,0.026756711644873178,0.11362518445646827,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,redistribution_total,38,0.0,0.0,0.0034605449319764273,0.0034605449319764273,0.0,0.1123167754766483,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,0.1603541564190851,0.022958270377996408,0.23635022134776193,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,residual_absorption,14,1.3909924646820471e-16,-4.2014942596895454e-17,9.498347498662784e-16,9.918496924631738e-16,-1.577211244812648e-16,1.2528823758163445e-15,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.17701863354037267,2.3849415166943452e-15,0.5434782608695652,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,delta_residual_absorption,14,4.4200432252559106e-15,-2.260492704489451e-15,0.2120732441935933,0.21207324419359555,-1.3005721628900825e-14,0.8482646459708759,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,-0.08074534161490683,0.15912101060204398,0.35403726708074534,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,shared_fragment_fraction,38,0.17513668315542827,0.07402597402597402,0.31836407377706494,0.24433809975109091,0.03048780487804878,0.6746987951807228,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,0.23905558288243975,0.06479465774307062,0.24003935071323168,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,top_replacement_fraction,38,0.0,0.0,0.21892060868627805,0.21892060868627805,0.0,0.5704724758339879,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.07329070339399901,0.06619495673939485,0.2562715199212986,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_REJECTED,removed_vs_positive_replacement_signal_cosine,38,0.0,0.0,0.34702735509344657,0.34702735509344657,0.0,0.9362709449938106,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,0.037383177570093455,0.06980556675247815,0.13920314805705852,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,nearest_neighbor_cosine_full,29,0.895503872100401,0.7237928267837014,0.9580837477791849,0.23429092099548354,0.34951448932644835,0.9838117802561887,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,-0.10151466322913309,0.04416318508622153,0.20528520786335805,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,redistribution_total,29,0.0004005348098631979,0.0,0.0031691761481344102,0.0031691761481344102,0.0,0.0512064690436053,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,0.11440541411537222,0.02829314228693484,0.35804060586529163,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,residual_absorption,15,0.0,-8.422769843945989e-17,8.424802216041974e-17,1.6847572059987962e-16,-3.1741267719521296e-16,1.1718941921787847e-15,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.12173913043478261,2.5691085330296167e-15,0.5217391304347826,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,delta_residual_absorption,15,1.0387185061566475e-15,-4.386274017792192e-15,0.017277462449781646,0.01727746244978603,-5.744378920194717e-14,0.9055991293075842,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,0.08985507246376812,0.16482349742251837,0.3826086956521739,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,shared_fragment_fraction,29,0.26229508196721313,0.1346153846153846,0.4142857142857143,0.2796703296703297,0.0,0.6,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,0.04447309055752498,0.03768415425492937,0.132130196583951,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,top_replacement_fraction,29,0.17015959587979046,0.0,0.33297291622713227,0.33297291622713227,0.0,0.5321397607487308,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.293586851434096,0.11276897810701943,0.426683854334515,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_REJECTED,removed_vs_positive_replacement_signal_cosine,29,0.09819093127802969,0.0,0.623737888638273,0.623737888638273,0.0,0.8875941622434244,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,-0.10151466322913309,0.05660123107911939,0.13567515307766678,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,nearest_neighbor_cosine_full,38,0.8353163188718651,0.7276897369050488,0.91866151623179,0.19097177932674125,0.35029453455577125,0.9917278075392152,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,0.06222331529758977,0.03370915071966565,0.15272995573044762,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,redistribution_total,38,0.020780202273169256,0.0019717371814912694,0.047392705389707995,0.04542096820821673,0.0,0.7491218819156467,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,-0.27397934087555337,0.028044473705175814,0.35956714215445157,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,residual_absorption,30,6.8211458235541476e-18,-1.869566343412321e-16,6.277610273759523e-16,8.147176617171844e-16,-6.158397598663993e-16,1.5772631421314737e-15,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.15072463768115943,2.356611509894219e-15,0.5,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,delta_residual_absorption,30,7.204290358640522e-15,-2.1516726987871477e-15,0.01442164084786439,0.01442164084786654,-3.983563204151483e-14,0.2782086868650666,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,0.05217391304347826,0.02566422563214838,0.3391304347826087,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,shared_fragment_fraction,38,0.3333333333333333,0.17168008493320358,0.5114708835341365,0.3397907986009329,0.04142011834319527,0.7818181818181819,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,-0.15371372356123955,0.05503593454276194,0.2338908017707821,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,top_replacement_fraction,38,0.1997991333987677,0.1388398286195667,0.25964988519625537,0.12081005657668867,0.0,0.789981057894863,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.6187899655681259,0.14674265586992313,0.6246925725528775,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,ISTA_RETAINED,removed_vs_positive_replacement_signal_cosine,38,0.6704657350637847,0.2418252766684998,0.8293629820759783,0.5875377054074784,0.0,0.9911008662827991,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,-0.5425479586817511,0.33970259965754857,0.470978848991638,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,nearest_neighbor_cosine_full,49,0.8285086731249721,0.6068571073545016,0.9190388010344148,0.3121816936799132,0.35029453455577125,0.9917278075392152,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,0.09040625596032806,0.03979286265431282,0.18119397291626932,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,redistribution_total,49,0.02427539133281268,0.013399259238015729,0.048859383655111395,0.035460124417095666,0.0,0.7491218819156467,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,-0.34541293152775127,0.026000572775530726,0.4476444783520885,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,residual_absorption,43,6.487840048681334e-17,-1.151545467917284e-16,8.937601115762911e-16,1.0089146583680196e-15,-7.750541853720814e-16,1.5772631421314737e-15,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.16582406471183014,2.324256594206873e-15,0.5,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,delta_residual_absorption,43,1.4496508243129625e-14,-1.011700174096723e-15,0.03235889508163625,0.032358895081637265,-7.539735408887848e-14,0.3705187260117899,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,-0.028311425682507583,0.048581583226546016,0.320525783619818,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,shared_fragment_fraction,49,0.3088235294117647,0.13385826771653545,0.4854368932038835,0.3515786254873481,0.04142011834319527,0.7818181818181819,107,0.2465753424657534,0.16164226241745622,0.417287784679089,0.2556455222616328,0.03508771929824561,0.7818181818181819,-0.08621018500858288,0.037285986262675805,0.17642571047110434,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,top_replacement_fraction,49,0.20190846136365317,0.16350006050444185,0.26251229306104124,0.09901223255659938,0.0,0.789981057894863,107,0.0,0.0,0.1060750356376308,0.1060750356376308,0.0,0.2719524526610611,-0.7306885370970818,0.16371880563819002,0.7041769979019645,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,NNLS_RETAINED,removed_vs_positive_replacement_signal_cosine,49,0.7249729279410856,0.5259250284017524,0.8847043281917074,0.35877929978995504,0.0,0.9911008662827991,107,0.0,0.0,0.4564644150704221,0.4564644150704221,0.0,0.8266747509949711,-0.6612626358954797,0.4103830306734371,0.5809650963189014,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,nearest_neighbor_cosine_full,15,0.9200954054984644,0.66019521765785,0.9551848218178239,0.2949896041599739,0.34951448932644835,0.9720951633313468,107,0.8503791606877305,0.7227696738342619,0.9183035905054184,0.1955339166711565,0.46725615435966666,0.9917278075392152,-0.09283489096573208,0.05680125654644064,0.2903426791277259,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,redistribution_total,15,0.0,0.0,0.0033634220040290883,0.0033634220040290883,0.0,0.0512064690436053,107,0.0,0.0,0.041845540012839536,0.041845540012839536,0.0,0.24279756581831294,0.135202492211838,0.02702401737281224,0.35389408099688474,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,residual_absorption,7,0.0,-2.919368065615039e-17,1.3909924646820471e-16,1.682929271243551e-16,-1.577211244812648e-16,1.1480809479358117e-15,46,-7.712922194104284e-16,-2.9486900065936148e-15,1.823259502081598e-15,4.771949508675213e-15,-1.0640113545355647e-14,4.83497105057285e-15,-0.13043478260869565,2.5793179781106945e-15,0.5434782608695652,False,one molecular identity within one specimen/case
V58_MILD_CAL_R2_K125,FP,BOTH_REJECTED,delta_residual_absorption,7,1.0387185061566475e-15,-1.5715737406675735e-15,0.3982020600708564,0.39820206007085795,-1.3005721628900825e-14,0.8482646459708759,46,1.143943786618199e-13,1.569334375929483e-14,4.718272324017555e-13,4.561338886424607e-13,-2.5112216303667296e-12,0.06631967691133576,-0.08695652173913043,0.22975831860099022,0.36335403726708076,False,one molecular identity within one specimen/case
