source_identity,replacement_identity,replacement_gain,replacement_fraction,delta_residual_absorption,edge_presence_fraction,top_replacement_consistency,stable_edge,presence_persistent_edge
PE O-18:1_22:4,PE 18:0_22:6,0.0,0.0,7.789151876111003e-06,1.0,0.0,False,True
PE O-18:1_22:4,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,0.46153846153846156,0.0,False,False
PE O-18:1_22:4,PE 18:1_22:6,0.0,0.0,9.801738433562424e-06,0.9230769230769231,0.0,False,False
PE O-18:1_22:4,PE 18:2_22:6,0.0,0.0,7.741439450748265e-06,1.0,0.0,False,True
PE O-18:1_22:4,PE 20:0_20:4,0.0,0.0,6.232348373412153e-07,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PE 20:1_20:4,0.0,0.0,-2.6194237933733366e-08,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,0.15384615384615385,0.0,False,False
PE O-18:1_22:4,PE 20:3_20:4,0.0,0.0,-1.3704469042739962e-06,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PE O-16:0_22:3,0.0,0.0,4.1079906095678875e-07,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PE O-16:0_22:4,0.0,0.0,-1.298106588825637e-05,0.6153846153846154,0.0,False,False
PE O-18:1_22:4,PE O-16:1_22:1,0.0,0.0,4.918050525066521e-09,0.8461538461538461,0.0,False,False
PE O-18:1_22:4,PE O-16:1_22:2,0.0,0.0,3.8561602888448356e-09,0.46153846153846156,0.0,False,False
PE O-18:1_22:4,PE O-16:1_24:0,0.0,0.0,1.042637517394599e-08,1.0,0.0,False,True
PE O-18:1_22:4,PE O-16:1_24:1,0.0,0.0,8.911001141271715e-09,1.0,0.0,False,True
PE O-18:1_22:4,PE O-16:1_24:4,0.0,0.0,-1.5846614213403845e-08,1.0,0.0,False,True
PE O-18:1_22:4,PE O-16:1_24:5,0.0,0.0,-1.695989298785871e-07,1.0,0.0,False,True
PE O-18:1_22:4,PE O-18:0_20:3,0.0,0.0,-3.29622090975325e-06,0.46153846153846156,0.0,False,False
PE O-18:1_22:4,PE O-18:0_22:4,0.0,0.0,-1.2715598331723605e-05,0.23076923076923078,0.0,False,False
PE O-18:1_22:4,PE O-18:0_22:5,0.0,0.0,-4.001606771045966e-06,0.46153846153846156,0.0,False,False
PE O-18:1_22:4,PE O-18:1_20:1,0.0,0.0,-7.324249756060361e-07,0.8461538461538461,0.0,False,False
PE O-18:1_22:4,PE O-18:1_20:4,0.0,0.0,-1.4446942759781947e-06,1.0,0.0,False,True
PE O-18:1_22:4,PE O-18:1_22:6,0.0,0.0,8.80546067549811e-06,1.0,0.0,False,True
PE O-18:1_22:4,PE O-18:2_22:4,0.0,0.0,-1.3462846540721761e-05,0.7692307692307693,0.6153846153846154,False,False
PE O-18:1_22:4,PE O-18:2_22:6,0.0,0.0,9.812170340756911e-06,0.23076923076923078,0.0,False,False
PE O-18:1_22:4,PE O-18:3_22:0,0.0,0.0,-2.5762193729889475e-10,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PE O-18:3_22:6,0.0,0.0,1.0002421622955704e-05,0.9230769230769231,0.0,False,False
PE O-18:1_22:4,PE O-20:0_20:4,0.0,0.0,-2.548906458062797e-08,0.8461538461538461,0.0,False,False
PE O-18:1_22:4,PE O-20:1_20:4,0.0,0.0,-7.684895041419018e-07,0.8461538461538461,0.0,False,False
PE O-18:1_22:4,PE O-20:2_20:4,0.0,0.0,-8.828975203767847e-07,0.15384615384615385,0.0,False,False
PE O-18:1_22:4,PG 14:0_22:3,0.0,0.0,-4.0903145013498547e-07,0.7692307692307693,0.0,False,False
PE O-18:1_22:4,PG 14:0_22:2,0.0,0.0,-3.1577624409712797e-06,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PG 16:1_20:1,0.0,0.0,-3.105127011588524e-06,0.15384615384615385,0.0,False,False
PE O-18:1_22:4,PG 14:0_22:0,0.0,0.0,-8.26854222964092e-07,0.8461538461538461,0.0,False,False
PE O-18:1_22:4,PG 16:1_22:6,0.0,0.0,5.989692074779523e-06,1.0,0.0,False,True
PE O-18:1_22:4,PG 16:1_22:4,0.0,0.0,-9.116713120013934e-06,0.23076923076923078,0.0,False,False
PE O-18:1_22:4,PG 18:1_20:4,0.0,0.0,4.5339246764564475e-08,0.15384615384615385,0.0,False,False
PE O-18:1_22:4,PG 16:0_22:4,0.0,0.0,-6.140026505344242e-06,1.0,0.0,False,True
PE O-18:1_22:4,PG 17:0_20:3,0.0,0.0,-1.8957186943001946e-06,0.3076923076923077,0.0,False,False
PE O-18:1_22:4,PC 14:0_18:0,0.0,0.0,-2.1523414754178565e-06,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,0.07692307692307693,0.0,False,False
PE O-18:1_22:4,PC 14:0_20:1,0.0,0.0,-6.772560458475103e-08,1.0,0.0,False,True
PE O-18:1_22:4,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,1.0,0.0,False,True
PE O-18:1_22:4,PC 17:0_17:1,0.0,0.0,1.8925174143953322e-07,1.0,0.0,False,True
PE O-18:1_22:5,PS 14:0_22:0,0.0,0.0,1.3941497911781965e-07,1.0,0.0,False,True
PE O-18:1_22:5,PS 14:0_22:1,0.0,0.0,-5.841419621313751e-06,0.5,0.0,False,False
PE O-18:1_22:5,PS 16:0_20:1,0.0,0.0,-8.05958833278435e-06,1.0,0.0,False,True
PE O-18:1_22:5,PS 20:0_16:1,0.0,0.0,-9.179031714804465e-06,0.5,0.0,False,False
PE O-18:1_22:5,PS 18:0_18:1,0.0,0.0,-7.327065814489971e-06,0.5,0.0,False,False
PE O-18:1_22:5,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,0.5,0.0,False,False
PE O-18:1_22:5,PE 16:0_22:6,0.0,0.0,9.441815173575505e-06,0.5,0.0,False,False
PE O-18:1_22:5,PE 18:1_20:3,0.0,0.0,-2.9824307516521894e-06,1.0,0.0,False,True
PE O-18:1_22:5,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,0.5,0.0,False,False
PE O-18:1_22:5,PE 18:1_20:5,0.0,0.0,2.133421842337639e-07,0.5,0.0,False,False
PE O-18:1_22:5,PE 18:1_22:6,0.0,0.0,9.801738433562424e-06,0.5,0.0,False,False
PE O-18:1_22:5,PE 20:1_18:3,0.0,0.0,3.9585870075862626e-08,1.0,0.0,False,True
PE O-18:1_22:5,PE 20:1_20:5,0.0,0.0,4.384918036809946e-08,0.5,0.0,False,False
PE O-18:1_22:5,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,0.5,0.0,False,False
PE O-18:1_22:5,PE O-16:0_22:4,0.0,0.0,-1.298106588825637e-05,1.0,0.0,False,True
PE O-18:1_22:5,PE O-16:1_22:2,0.0,0.0,3.8561602888448356e-09,0.5,0.0,False,False
PE O-18:1_22:5,PE O-16:1_24:0,0.0,0.0,1.042637517394599e-08,1.0,0.0,False,True
PE O-18:1_22:5,PE O-16:1_24:1,0.0,0.0,8.911001141271715e-09,1.0,0.0,False,True
PE O-18:1_22:5,PE O-16:1_24:5,0.0,0.0,-1.695989298785871e-07,1.0,0.0,False,True
PE O-18:1_22:5,PE O-18:0_22:5,0.0,0.0,-4.001606771045966e-06,1.0,0.5,False,True
PE O-18:1_22:5,PE O-18:1_20:1,0.0,0.0,-7.324249756060361e-07,0.5,0.0,False,False
PE O-18:1_22:5,PE O-18:1_20:4,0.0,0.0,-1.4446942759781947e-06,1.0,0.5,False,True
PE O-18:1_22:5,PE O-18:1_22:6,0.0,0.0,8.80546067549811e-06,1.0,0.0,False,True
PE O-18:1_22:5,PE O-20:1_18:2,0.0,0.0,-1.0171198952548792e-07,0.5,0.0,False,False
PE O-18:1_22:5,PE O-18:2_22:6,0.0,0.0,9.812170340756911e-06,1.0,0.0,False,True
PE O-18:1_22:5,PE O-18:3_22:0,0.0,0.0,-2.5762193729889475e-10,1.0,0.0,False,True
PE O-18:1_22:5,PE O-18:3_22:6,0.0,0.0,1.0002421622955704e-05,0.5,0.0,False,False
PE O-18:1_22:5,PE O-20:2_20:4,0.0,0.0,-8.828975203767847e-07,1.0,0.0,False,True
PE O-18:1_22:5,PG 14:0_20:0,0.0,0.0,3.922878969859904e-08,0.5,0.0,False,False
PE O-18:1_22:5,PG 16:1_20:3,0.0,0.0,-5.59782121084006e-07,0.5,0.0,False,False
PE O-18:1_22:5,PG 14:0_22:3,0.0,0.0,-4.0903145013498547e-07,0.5,0.0,False,False
PE O-18:1_22:5,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,1.0,0.0,False,True
PE O-18:1_22:5,PG 14:0_22:0,0.0,0.0,-8.26854222964092e-07,1.0,0.0,False,True
PE O-18:1_22:5,PG 16:0_22:6,0.0,0.0,5.449267307835047e-06,1.0,0.0,False,True
PE O-18:1_22:5,PG 16:1_22:4,0.0,0.0,-9.116713120013934e-06,0.5,0.0,False,False
PE O-18:1_22:5,PG 18:1_20:4,0.0,0.0,4.5339246764564475e-08,0.5,0.0,False,False
PE O-18:1_22:5,PG 17:1_20:1,0.0,0.0,7.732726023880922e-07,0.5,0.0,False,False
PE O-18:1_22:5,PC 14:0_18:0,0.0,0.0,-2.1523414754178565e-06,1.0,0.0,False,True
PE O-18:1_22:5,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,0.5,0.0,False,False
PE O-18:1_22:5,PC 14:1_17:1,0.0,0.0,-2.1658257171220664e-06,0.5,0.0,False,False
PE O-18:1_22:5,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,0.5,0.0,False,False
PE O-18:1_22:5,PC 16:0_18:1,0.0,0.0,4.555780997318336e-07,1.0,0.0,False,True
PE O-18:1_22:6,PA 20:1_20:1,0.0,0.0,-0.007460358186002033,0.03125,0.0,False,False
PE O-18:1_22:6,PA 22:6_22:6,0.0,0.0,0.017154191632235173,0.015625,0.0,False,False
PE O-18:1_22:6,PS 14:0_22:0,0.0001239390076765703,0.0005969273724045552,-2.0811272775929586e-16,0.71875,0.0,False,False
PE O-18:1_22:6,PS 14:0_22:1,5.917947151484054e-05,0.00028502605510470017,9.02109666386768e-16,0.53125,0.0,False,False
PE O-18:1_22:6,PS 14:0_22:2,0.0010987521477077706,0.005291919346059516,2.8007425188076747e-16,0.671875,0.0,False,False
PE O-18:1_22:6,PS 16:0_18:1,3.870785704562004e-05,0.0001864286299431223,9.1247212586026e-16,0.6875,0.0,False,False
PE O-18:1_22:6,PS 16:0_20:1,0.001138742174871324,0.005484523291214705,1.4446275967385424e-15,0.890625,0.0,False,False
PE O-18:1_22:6,PS 16:0_20:2,0.0,0.0,0.008357570345255543,0.046875,0.0,False,False
PE O-18:1_22:6,PS 20:0_16:1,0.0008904103669361303,0.004288482945449933,-3.475741615067078e-17,0.984375,0.0,False,False
PE O-18:1_22:6,PS 16:1_20:1,0.0,0.0,4.2802714547451304e-16,0.0625,0.0,False,False
PE O-18:1_22:6,PS 18:0_18:2,0.0005978393452531951,0.0028793732995936543,3.770783863965112e-16,0.65625,0.0,False,False
PE O-18:1_22:6,PS 18:1_18:1,0.0,0.0,-5.636926088245174e-16,0.1875,0.0,False,False
PE O-18:1_22:6,PE 16:0_22:6,0.030433713494029836,0.1465778770466835,-5.305579250427858e-15,1.0,0.0,False,True
PE O-18:1_22:6,PE 18:0_22:6,0.0033688316073173796,0.016225301760339424,-7.941098109852634e-15,1.0,0.0,False,True
PE O-18:1_22:6,PE 18:1_20:3,0.0006097142418179883,0.0029365663571861095,-4.4673714174609575e-16,0.828125,0.0,False,False
PE O-18:1_22:6,PE 18:1_22:6,0.013533166773046796,0.06517978345629921,-7.127069348990548e-15,1.0,0.0,False,True
PE O-18:1_22:6,PE 18:2_22:6,0.0007568793192413784,0.003645357436144086,-7.095118432280616e-15,0.984375,0.0,False,False
PE O-18:1_22:6,PE 20:1_18:3,0.001847872111984259,0.008899905405285425,-5.802977305155469e-16,1.0,0.0,False,True
PE O-18:1_22:6,PE 20:1_20:5,0.0,0.0,2.993599403453219e-17,0.09375,0.0,False,False
PE O-18:1_22:6,PE 17:0_22:6,0.00014652098994852487,0.000705688960817953,0.028248850889302922,0.6875,0.0,False,False
PE O-18:1_22:6,PE O-16:0_22:3,0.0,0.0,-0.019333441547507307,0.109375,0.0,False,False
PE O-18:1_22:6,PE O-16:1_22:2,0.0,0.0,2.5978110207851247e-17,0.03125,0.0,False,False
PE O-18:1_22:6,PE O-16:1_24:6,0.0027859738570709387,0.013418084308282879,9.211075087548365e-17,1.0,0.0,False,True
PE O-18:1_22:6,PE O-18:0_20:3,0.0,0.0,-0.010984535802800085,0.0625,0.0,False,False
PE O-18:1_22:6,PE O-18:0_20:4,0.0,0.0,7.368860070038692e-16,0.046875,0.0,False,False
PE O-18:1_22:6,PE O-18:0_22:6,0.0,0.0,0.0770010488611813,0.0625,0.0,False,False
PE O-18:1_22:6,PE O-18:1_20:1,0.0033743932918599982,0.016252088498448804,5.480589677091277e-16,0.6875,0.0,False,False
PE O-18:1_22:6,PE O-18:1_20:3,0.0,0.0,0.03409269093878138,0.125,0.0,False,False
PE O-18:1_22:6,PE O-18:1_20:4,0.013517593529121782,0.06510477805041252,8.658410582295462e-16,1.0,0.0,False,True
PE O-18:1_22:6,PE O-18:1_20:5,0.0,0.0,0.09746938452878137,0.140625,0.0,False,False
PE O-18:1_22:6,PE O-18:1_22:1,0.0,0.0,0.055649651166024494,0.078125,0.0,False,False
PE O-18:1_22:6,PE O-18:1_22:2,0.0,0.0,0.046359261548673786,0.171875,0.0,False,False
PE O-18:1_22:6,PE O-18:1_22:3,0.0,0.0,0.023981846384450896,0.328125,0.0,False,False
PE O-18:1_22:6,PE O-18:1_22:4,0.049722534609291574,0.23947861524818298,0.022338541696943753,1.0,0.46875,False,True
PE O-18:1_22:6,PE O-18:1_22:5,0.0,0.0,0.017662532009146855,0.390625,0.0,False,False
PE O-18:1_22:6,PE O-18:2_22:5,0.004065252187928279,0.01957947180789505,-2.394879522762575e-16,0.953125,0.0,False,False
PE O-18:1_22:6,PE O-18:2_22:6,0.0013726327257804552,0.006611010218952426,-6.219778452867034e-15,0.8125,0.0,False,False
PE O-18:1_22:6,PE O-18:3_22:0,0.0,0.0,-2.751808682405074e-16,0.015625,0.0,False,False
PE O-18:1_22:6,PE O-18:3_22:6,0.004972646108352529,0.023949752632380868,-7.016536447939968e-15,1.0,0.0,False,True
PE O-18:1_22:6,PE O-20:3_20:4,0.04583668282773978,0.22076318951580667,8.84263208404643e-16,1.0,0.53125,False,True
PE O-18:1_22:6,PG 16:1_20:3,0.0,0.0,4.024088428872692e-16,0.109375,0.0,False,False
PE O-18:1_22:6,PG 16:0_20:3,0.0,0.0,-9.461069120067081e-06,0.015625,0.0,False,False
PE O-18:1_22:6,PG 16:1_20:2,0.0,0.0,0.008249595065667118,0.171875,0.0,False,False
PE O-18:1_22:6,PG 14:0_22:2,0.0,0.0,0.002434610217622137,0.09375,0.0,False,False
PE O-18:1_22:6,PG 16:1_20:1,0.00771536389253992,0.037159502741359055,1.4790971667927273e-15,0.984375,0.0,False,False
PE O-18:1_22:6,PG 14:0_22:1,0.009780604338804968,0.047106319131802514,-1.6706587440040846e-15,1.0,0.0,False,True
PE O-18:1_22:6,PG 14:0_22:0,0.0009770358982039498,0.004705697442582165,2.581979485478401e-16,0.9375,0.0,False,False
PE O-18:1_22:6,PG 16:1_22:6,0.0,0.0,-5.891633902873123e-15,0.125,0.0,False,False
PE O-18:1_22:6,PG 16:0_22:6,0.001923260169357028,0.009262996863268091,-4.5548766307926666e-15,1.0,0.0,False,True
PE O-18:1_22:6,PG 16:1_22:4,0.0,0.0,-0.015562707960223831,0.09375,0.0,False,False
PE O-18:1_22:6,PG 14:0_24:4,0.0,0.0,0.015791080369788015,0.3125,0.0,False,False
PE O-18:1_22:6,PG 16:0_22:4,0.0,0.0,1.3931751069916902e-16,0.015625,0.0,False,False
PE O-18:1_22:6,PG 16:1_22:3,0.0029349354176252023,0.014135527787925553,4.997008234994988e-16,0.625,0.0,False,False
PE O-18:1_22:6,PG 18:2_20:2,0.0,0.0,0.03402174833978484,0.03125,0.0,False,False
PE O-18:1_22:6,PG 17:0_20:1,0.0,0.0,6.298072591111194e-16,0.21875,0.0,False,False
PE O-18:1_22:6,PG 17:1_20:1,0.0,0.0,-0.004433795938820047,0.09375,0.0,False,False
PE O-18:1_22:6,PG 17:1_20:2,0.0,0.0,0.011794809191509275,0.03125,0.0,False,False
PE O-18:1_22:6,PC 14:0_18:0,8.540534689409872e-05,0.000411337723824873,0.007874920085418863,0.625,0.0,False,False
PE O-18:1_22:6,PC O-16:1_16:1,5.448871107901262e-05,0.00026243394827708247,0.0009413879746648416,0.9375,0.0,False,False
PE O-18:1_22:6,PC 14:0_20:1,0.0,0.0,4.370942975138185e-16,0.109375,0.0,False,False
PE O-18:1_22:6,PC 14:1_17:1,0.0,0.0,1.2665228245379001e-16,0.234375,0.0,False,False
PE O-18:1_22:6,PC 20:0_14:1,0.0006910704610912366,0.003328402269946363,-5.0229143836787184e-17,0.90625,0.0,False,False
PE O-18:1_22:6,PC 14:1_20:1,0.0,0.0,-0.011760074845380683,0.03125,0.0,False,False
PE O-18:1_22:6,PC 16:0_18:1,0.0030905038273501065,0.014884791831482981,-7.179398869812627e-17,0.734375,0.0,False,False
PE O-18:1_22:6,PC 17:0_17:1,8.364069083062475e-05,0.00040283861182684774,4.800058538665035e-17,0.421875,0.0,False,False
PE O-20:1_18:2,PA 20:1_20:1,0.0,0.0,1.5964166285565733e-08,1.0,0.0,False,False
PE O-20:1_18:2,PS 14:0_22:0,0.0,0.0,1.3941497911781965e-07,1.0,0.0,False,False
PE O-20:1_18:2,PS 14:0_22:1,0.0,0.0,-5.841419621313751e-06,1.0,0.0,False,False
PE O-20:1_18:2,PS 20:0_16:1,0.0,0.0,-9.179031714804465e-06,1.0,0.0,False,False
PE O-20:1_18:2,PS 18:0_18:1,0.0,0.0,-7.327065814489971e-06,1.0,0.0,False,False
PE O-20:1_18:2,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,1.0,0.0,False,False
PE O-20:1_18:2,PE 18:1_20:1,0.0,0.0,1.26119016850893e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE 18:1_20:3,0.0,0.0,-2.9824307516521894e-06,1.0,0.0,False,False
PE O-20:1_18:2,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE 18:1_20:5,0.0,0.0,2.133421842337639e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE 18:2_22:6,0.0,0.0,7.741439450748265e-06,1.0,1.0,False,False
PE O-20:1_18:2,PE 20:1_18:3,0.0,0.0,3.9585870075862626e-08,1.0,0.0,False,False
PE O-20:1_18:2,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,1.0,0.0,False,False
PE O-20:1_18:2,PE O-16:0_22:3,0.0,0.0,4.1079906095678875e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE O-16:1_22:2,0.0,0.0,3.8561602888448356e-09,1.0,0.0,False,False
PE O-20:1_18:2,PE O-16:1_24:6,0.0,0.0,-8.097980774187855e-08,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:0_20:4,0.0,0.0,2.3005374997648287e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:0_20:5,0.0,0.0,-3.957801087477535e-09,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:1_20:1,0.0,0.0,-7.324249756060361e-07,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:1_22:5,0.0,0.0,-6.120849326571443e-06,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:2_22:4,0.0,0.0,-1.3462846540721761e-05,1.0,0.0,False,False
PE O-20:1_18:2,PE O-18:3_22:0,0.0,0.0,-2.5762193729889475e-10,1.0,0.0,False,False
PE O-20:1_18:2,PE O-20:1_20:4,0.0,0.0,-7.684895041419018e-07,1.0,0.0,False,False
PE O-20:1_18:2,PG 14:0_20:0,0.0,0.0,3.922878969859904e-08,1.0,0.0,False,False
PE O-20:1_18:2,PG 16:1_20:3,0.0,0.0,-5.59782121084006e-07,1.0,0.0,False,False
PE O-20:1_18:2,PG 16:1_20:2,0.0,0.0,-3.93323142989054e-07,1.0,0.0,False,False
PE O-20:1_18:2,PG 16:1_20:1,0.0,0.0,-3.105127011588524e-06,1.0,0.0,False,False
PE O-20:1_18:2,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,1.0,0.0,False,False
PE O-20:1_18:2,PG 16:1_22:4,0.0,0.0,-9.116713120013934e-06,1.0,0.0,False,False
PE O-20:1_18:2,PG 17:1_20:1,0.0,0.0,7.732726023880922e-07,1.0,0.0,False,False
PE O-20:1_18:2,PC 14:0_18:0,0.0,0.0,-2.1523414754178565e-06,1.0,0.0,False,False
PE O-20:1_18:2,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,1.0,0.0,False,False
PE O-20:1_18:2,PC 14:1_17:1,0.0,0.0,-2.1658257171220664e-06,1.0,0.0,False,False
PE O-20:1_18:2,PC 14:1_20:1,0.0,0.0,3.489194930380844e-08,1.0,0.0,False,False
PE O-20:1_18:2,PC 16:0_18:1,0.0,0.0,4.555780997318336e-07,1.0,0.0,False,False
PE O-18:2_22:4,PA 20:1_20:1,0.0,0.0,1.5964166285565733e-08,0.1875,0.0,False,False
PE O-18:2_22:4,PS 14:0_22:0,0.0,0.0,1.3941497911781965e-07,0.0625,0.0,False,False
PE O-18:2_22:4,PS 14:0_22:1,0.0,0.0,-5.841419621313751e-06,0.6875,0.0,False,False
PE O-18:2_22:4,PS 20:0_16:1,0.0,0.0,-9.179031714804465e-06,1.0,0.0,False,True
PE O-18:2_22:4,PS 16:1_20:1,0.0,0.0,-9.594411882022113e-07,0.875,0.0,False,False
PE O-18:2_22:4,PS 18:0_18:1,0.0,0.0,-7.327065814489971e-06,1.0,0.0,False,True
PE O-18:2_22:4,PS 18:1_18:1,0.0,0.0,-3.7143801407453766e-06,1.0,0.0,False,True
PE O-18:2_22:4,PE 16:0_22:4,0.0,0.0,-1.2489116395427366e-05,1.0,0.0,False,True
PE O-18:2_22:4,PE 18:0_22:6,0.0,0.0,7.789151876111003e-06,0.1875,0.0,False,False
PE O-18:2_22:4,PE 18:1_20:1,0.0,0.0,1.26119016850893e-07,0.25,0.0,False,False
PE O-18:2_22:4,PE 18:1_20:3,0.0,0.0,-2.9824307516521894e-06,0.125,0.0,False,False
PE O-18:2_22:4,PE 18:1_20:4,0.0,0.0,1.0141797670868855e-07,1.0,0.0,False,True
PE O-18:2_22:4,PE 18:1_20:5,0.0,0.0,2.133421842337639e-07,0.0625,0.0,False,False
PE O-18:2_22:4,PE 18:1_22:6,0.0,0.0,9.801738433562424e-06,0.375,0.0,False,False
PE O-18:2_22:4,PE 20:0_20:4,0.0,0.0,6.232348373412153e-07,0.0625,0.0,False,False
PE O-18:2_22:4,PE 20:1_20:4,0.0,0.0,-2.6194237933733366e-08,0.6875,0.0,False,False
PE O-18:2_22:4,PE 20:1_20:5,0.0,0.0,4.384918036809946e-08,0.75,0.0,False,False
PE O-18:2_22:4,PE 20:2_20:4,0.0,0.0,-8.818419286548997e-08,0.75,0.0,False,False
PE O-18:2_22:4,PE 20:3_20:4,0.0,0.0,-1.3704469042739962e-06,0.125,0.0,False,False
PE O-18:2_22:4,PE O-16:0_22:3,0.0,0.0,4.1079906095678875e-07,0.375,0.0,False,False
PE O-18:2_22:4,PE O-16:0_22:4,0.0,0.0,-1.298106588825637e-05,0.875,0.1875,False,False
PE O-18:2_22:4,PE O-16:1_22:1,0.0,0.0,4.918050525066521e-09,0.0625,0.0,False,False
PE O-18:2_22:4,PE O-16:1_22:2,0.0,0.0,3.8561602888448356e-09,0.25,0.0,False,False
PE O-18:2_22:4,PE O-16:1_22:4,0.0,0.0,-1.3350504744890059e-05,0.0625,0.0,False,False
PE O-18:2_22:4,PE O-16:1_24:5,0.0,0.0,-1.695989298785871e-07,0.1875,0.0,False,False
PE O-18:2_22:4,PE O-16:1_24:6,0.0,0.0,-8.097980774187855e-08,1.0,0.0,False,True
PE O-18:2_22:4,PE O-18:0_20:3,0.0,0.0,-3.29622090975325e-06,0.25,0.0,False,False
PE O-18:2_22:4,PE O-18:0_20:4,0.0,0.0,2.3005374997648287e-07,0.125,0.0,False,False
PE O-18:2_22:4,PE O-18:0_20:5,0.0,0.0,-3.957801087477535e-09,0.1875,0.0,False,False
PE O-18:2_22:4,PE O-18:0_22:5,0.0,0.0,-4.001606771045966e-06,0.125,0.0,False,False
PE O-18:2_22:4,PE O-18:1_20:1,0.0,0.0,-7.324249756060361e-07,0.0625,0.0,False,False
PE O-18:2_22:4,PE O-18:1_20:4,0.0,0.0,-1.4446942759781947e-06,0.1875,0.0,False,False
PE O-18:2_22:4,PE O-18:1_22:4,0.0,0.0,-1.4530481065061408e-05,0.875,0.8125,False,False
PE O-18:2_22:4,PE O-20:1_18:2,0.0,0.0,-1.0171198952548792e-07,0.0625,0.0,False,False
PE O-18:2_22:4,PE O-18:2_22:5,0.0,0.0,-3.807573311874768e-06,0.75,0.0,False,False
PE O-18:2_22:4,PE O-18:2_22:6,0.0,0.0,9.812170340756911e-06,1.0,0.0,False,True
PE O-18:2_22:4,PE O-18:3_22:0,0.0,0.0,-2.5762193729889475e-10,0.6875,0.0,False,False
PE O-18:2_22:4,PE O-18:3_22:6,0.0,0.0,1.0002421622955704e-05,0.4375,0.0,False,False
PE O-18:2_22:4,PE O-20:0_20:4,0.0,0.0,-2.548906458062797e-08,0.3125,0.0,False,False
PE O-18:2_22:4,PE O-20:1_20:4,0.0,0.0,-7.684895041419018e-07,0.25,0.0,False,False
PE O-18:2_22:4,PE O-20:2_20:4,0.0,0.0,-8.828975203767847e-07,1.0,0.0,False,True
PE O-18:2_22:4,PE O-20:3_20:4,0.0,0.0,-2.1881161405786937e-08,0.9375,0.0,False,False
PE O-18:2_22:4,PG 14:0_20:0,0.0,0.0,3.922878969859904e-08,0.6875,0.0,False,False
PE O-18:2_22:4,PG 16:1_20:3,0.0,0.0,-5.59782121084006e-07,1.0,0.0,False,True
PE O-18:2_22:4,PG 14:0_22:1,0.0,0.0,-1.613976983771397e-06,1.0,0.0,False,True
PE O-18:2_22:4,PG 14:0_22:0,0.0,0.0,-8.26854222964092e-07,0.5625,0.0,False,False
PE O-18:2_22:4,PG 16:1_22:4,0.0,0.0,-9.116713120013934e-06,0.375,0.0,False,False
PE O-18:2_22:4,PG 18:1_20:4,0.0,0.0,4.5339246764564475e-08,0.375,0.0,False,False
PE O-18:2_22:4,PG 16:0_22:4,0.0,0.0,-6.140026505344242e-06,0.9375,0.0,False,False
PE O-18:2_22:4,PG 16:1_22:3,0.0,0.0,1.5667433647001555e-06,0.0625,0.0,False,False
PE O-18:2_22:4,PG 17:0_20:1,0.0,0.0,-1.8981904797655935e-07,0.6875,0.0,False,False
PE O-18:2_22:4,PG 17:0_20:3,0.0,0.0,-1.8957186943001946e-06,0.1875,0.0,False,False
PE O-18:2_22:4,PG 17:1_20:1,0.0,0.0,7.732726023880922e-07,0.1875,0.0,False,False
PE O-18:2_22:4,PC O-16:1_16:1,0.0,0.0,-2.9534820397812845e-07,0.375,0.0,False,False
PE O-18:2_22:4,PC 14:0_20:1,0.0,0.0,-6.772560458475103e-08,1.0,0.0,False,True
PE O-18:2_22:4,PC 14:1_17:1,0.0,0.0,-2.1658257171220664e-06,0.0625,0.0,False,False
PE O-18:2_22:4,PC 20:0_14:1,0.0,0.0,9.906528971150015e-07,0.9375,0.0,False,False
