method,lipid_name,lipid_class,raw_solver_reported,X_hat,rho_zero,rho_status,predictive_gain,positive_block_fraction,joint_score,retained_by_pool,retained_by_fdp5,retained_by_fdp1
ISTA,PS 18:1_18:2,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PS 18:1_18:3,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PS 18:2_18:2,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PS 17:0_18:1,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PS 17:0_18:2,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PS 18:0_17:1,PS,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:0_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:0_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:0_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:0_22:4,PE,True,0.023122842080683364,0.0006480872765251761,CACHED_FULL_FOREGROUND,-0.04724478086980693,0.2857142857142857,0.8075954540951356,True,True,False
ISTA,PE 16:0_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:0_22:6,PE,True,0.05764235578932696,0.0001738179233929324,CACHED_FULL_FOREGROUND,0.020296466652139713,0.2857142857142857,0.9897621620505096,True,True,True
ISTA,PE 16:0_24:4,PE,False,0,,UNREPORTED,-0.00013081220748607867,0.0,,False,False,False
ISTA,PE 16:0_24:5,PE,False,0,,UNREPORTED,-2.309186608881158e-05,0.0,,False,False,False
ISTA,PE 16:0_24:6,PE,False,0,,UNREPORTED,-0.0007155088422244094,0.0,,False,False,False
ISTA,PE 22:0_16:1,PE,False,0,,UNREPORTED,-0.0002470684706289988,0.0,,False,False,False
ISTA,PE 16:1_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:1_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:1_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:1_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:1_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 16:1_22:6,PE,False,0,,UNREPORTED,-0.0015365572536481117,0.0,,False,False,False
ISTA,PE 18:0_20:0,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_20:1,PE,True,0.0028801655632317608,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.2640384956338231,False,False,False
ISTA,PE 18:0_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_20:4,PE,True,0.10010097424013333,0.0,CACHED_FULL_FOREGROUND,-0.05647491844866121,0.2,0.4744531145601222,False,False,False
ISTA,PE 18:0_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_22:4,PE,True,0.025838141079558733,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.9776822448827155,True,True,True
ISTA,PE 18:0_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:0_22:6,PE,True,0.2384936099171949,0.03246030453851104,CACHED_FULL_FOREGROUND,0.48016056156614384,0.6666666666666666,0.9999999999752673,True,True,True
ISTA,PE 20:0_18:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:1_20:1,PE,True,0.005107163403946389,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.7342244752680834,True,False,False
ISTA,PE 18:1_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:1_20:3,PE,True,0.004744929881488336,0.0001323858269762327,CACHED_FULL_FOREGROUND,-0.0683018849568404,0.0,0.0677070013458016,False,False,False
ISTA,PE 18:1_20:4,PE,True,0.0296047561774095,0.00036860569993070117,CACHED_FULL_FOREGROUND,-0.0018580521092964703,0.6,0.9789615333506478,True,True,True
ISTA,PE 18:1_20:5,PE,False,0,,UNREPORTED,-1.650589310969373e-16,0.0,,False,False,False
ISTA,PE 18:1_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:1_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:1_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:1_22:5,PE,False,0,,UNREPORTED,-0.0343698693655062,0.0,,False,False,False
ISTA,PE 18:1_22:6,PE,True,0.04233610768132429,7.161433365746296e-05,CACHED_FULL_FOREGROUND,-0.005768746607037205,0.16666666666666666,0.9702066508091942,True,True,True
ISTA,PE 20:0_18:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:1_18:2,PE,True,0.0012172465778798798,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.005819045104057773,False,False,False
ISTA,PE 18:2_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_20:4,PE,False,0,,UNREPORTED,-0.009605128814974228,0.0,,False,False,False
ISTA,PE 18:2_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 22:1_18:2,PE,False,0,,UNREPORTED,-0.0009530678582952595,0.0,,False,False,False
ISTA,PE 18:2_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:2_22:6,PE,True,0.0031169214219751717,0.0004130139298274248,CACHED_FULL_FOREGROUND,0.01142815830446086,0.16666666666666666,0.47352341654617475,False,False,False
ISTA,PE 20:0_18:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:1_18:3,PE,True,0.0023664905180990495,0.0010242920961881655,CACHED_FULL_FOREGROUND,0.026776865945925297,0.5,0.39790535221798645,False,False,False
ISTA,PE 18:3_20:4,PE,False,0,,UNREPORTED,1.1945676581943735e-05,0.2,,False,False,False
ISTA,PE 18:3_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 18:3_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:0_20:3,PE,False,0,,UNREPORTED,-0.0017146294386793117,0.0,,False,False,False
ISTA,PE 20:0_20:4,PE,True,0.014614030755922108,6.51537327126405e-05,CACHED_FULL_FOREGROUND,0.05789058137028091,0.75,0.9982714506123461,True,True,True
ISTA,PE 20:0_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:1_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:1_20:3,PE,False,0,,UNREPORTED,-0.01346475179778749,0.0,,False,False,False
ISTA,PE 20:1_20:4,PE,True,0.022113372953415415,2.1422679909286225e-06,CACHED_FULL_FOREGROUND,0.006499452800225416,0.75,0.9850295191915963,True,True,True
ISTA,PE 20:1_20:5,PE,False,0,,UNREPORTED,0.030072020407301774,0.75,,False,False,False
ISTA,PE 20:2_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:2_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:2_20:4,PE,True,0.002976078526299312,0.0008389621084076506,CACHED_FULL_FOREGROUND,-0.01539410040469467,1.0,0.18919759350290752,False,False,False
ISTA,PE 20:2_20:5,PE,False,0,,UNREPORTED,0.0003308348937851179,0.25,,False,False,False
ISTA,PE 20:3_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:3_20:4,PE,True,0.011129906042648751,0.0,CACHED_FULL_FOREGROUND,3.0348793010522284e-05,0.5,0.9527799671315406,True,True,False
ISTA,PE 20:3_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:4_20:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 20:4_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_20:0,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_20:1,PE,False,0,,UNREPORTED,-2.0959864266277753e-17,0.0,,False,False,False
ISTA,PE 17:0_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_20:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:0_22:6,PE,False,0,,UNREPORTED,7.049848895352325e-05,0.125,,False,False,False
ISTA,PE 20:0_17:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_20:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_20:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE 17:1_22:6,PE,False,0,,UNREPORTED,-0.0004908578214654969,0.125,,False,False,False
ISTA,PE O-16:0_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-16:0_22:2,PE,False,0,,UNREPORTED,-2.904087726936632e-05,0.0,,False,False,False
ISTA,PE O-16:0_22:3,PE,False,0,,UNREPORTED,1.138513814752297e-05,0.25,,False,False,False
ISTA,PE O-16:0_22:4,PE,True,0.001723144611498962,0.0,CACHED_FULL_FOREGROUND,0.00016584755094616743,0.2,0.03629453993684578,False,False,False
ISTA,PE O-16:0_22:5,PE,True,0.005136807432688935,0.0,CACHED_FULL_FOREGROUND,-0.002452981150612575,0.0,0.7133216706516834,True,False,False
ISTA,PE O-16:0_22:6,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-16:1_22:0,PE,False,0,,UNREPORTED,7.106483513129305e-07,0.25,,False,False,False
ISTA,PE O-16:1_22:1,PE,True,0.001817068493021414,5.669198324961753e-06,CACHED_FULL_FOREGROUND,0.007649155929950102,0.5,0.07009503798565372,False,False,False
ISTA,PE O-16:1_22:2,PE,True,0.001285011725573153,1.0084685632259315e-05,CACHED_FULL_FOREGROUND,-0.02637345277359265,0.75,0.0024578397270371664,False,False,False
ISTA,PE O-16:1_22:3,PE,False,0,,UNREPORTED,-9.615590120989278e-05,0.0,,False,False,False
ISTA,PE O-16:1_22:4,PE,True,0.008585171168662378,0.0,CACHED_FULL_FOREGROUND,0.0010255242604492781,0.2,0.9226446889051431,True,True,False
ISTA,PE O-16:1_22:5,PE,False,0,,UNREPORTED,-0.00017585929532277066,0.0,,False,False,False
ISTA,PE O-16:1_24:0,PE,True,0.0014797468707093218,3.104387290755964e-06,CACHED_FULL_FOREGROUND,6.150410589867294e-05,1.0,0.020070948669892688,False,False,False
ISTA,PE O-16:1_24:1,PE,False,0,,UNREPORTED,-1.6606359830734145e-05,0.75,,False,False,False
ISTA,PE O-16:1_24:4,PE,True,0.0011095370673912567,,NOT_COMPUTED_ZERO_COEFFICIENT,0.00030086541097942474,0.8,0.004158256196876729,False,False,False
ISTA,PE O-16:1_24:5,PE,False,0,,UNREPORTED,8.211545468712651e-05,0.6,,False,False,False
ISTA,PE O-16:1_24:6,PE,True,0.001345897480758481,3.420899005156468e-05,CACHED_FULL_FOREGROUND,0.0028838806301867467,0.8,0.013558061816851543,False,False,False
ISTA,PE O-18:0_20:1,PE,False,0,,UNREPORTED,-0.00011793836259769007,0.0,,False,False,False
ISTA,PE O-18:0_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:0_20:3,PE,True,0.0025429381475161232,0.0,CACHED_FULL_FOREGROUND,-2.5151837119533306e-16,0.0,0.17618207348541304,False,False,False
ISTA,PE O-18:0_20:4,PE,True,0.008554620249179102,6.343989945850036e-05,CACHED_FULL_FOREGROUND,-0.001419853582280587,0.4,0.916078047960677,True,True,False
ISTA,PE O-18:0_20:5,PE,True,0.0036287084857076985,0.0,CACHED_FULL_FOREGROUND,-0.006555026013004693,0.0,0.3865340797540688,False,False,False
ISTA,PE O-18:0_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:0_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:0_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:0_22:4,PE,False,0,,UNREPORTED,-0.00046647730265520897,0.0,,False,False,False
ISTA,PE O-18:0_22:5,PE,False,0,,UNREPORTED,-0.013412723038327995,0.2,,False,False,False
ISTA,PE O-18:0_22:6,PE,True,0.0026493419174926707,0.0,CACHED_FULL_FOREGROUND,0.000772351844339892,0.2,0.21594174642726433,False,False,False
ISTA,PE O-18:1_20:1,PE,True,0.012347898761149029,3.0264265849368767e-07,CACHED_FULL_FOREGROUND,0.006696071676432329,0.5,0.9709871435294253,True,True,True
ISTA,PE O-18:1_20:2,PE,True,0.004115339573576544,0.0,CACHED_FULL_FOREGROUND,0.0025440210246943135,0.25,0.6202084124083841,False,False,False
ISTA,PE O-18:1_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:1_20:4,PE,True,0.06160948225353948,0.0011441976961459226,CACHED_FULL_FOREGROUND,0.0758833784964893,1.0,0.9994009756358677,True,True,True
ISTA,PE O-18:1_20:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:1_22:1,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:1_22:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:1_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:1_22:4,PE,True,0.0166747678553325,0.0,CACHED_FULL_FOREGROUND,-0.008365221789585906,0.0,0.9549965207207848,True,True,False
ISTA,PE O-18:1_22:5,PE,False,0,,UNREPORTED,-1.1462425770620646e-17,0.0,,False,False,False
ISTA,PE O-18:1_22:6,PE,True,0.07109609341021213,0.001832565857962544,CACHED_FULL_FOREGROUND,0.09817283561951344,0.8,0.9997539032623233,True,True,True
ISTA,PE O-20:0_18:2,PE,False,0,,UNREPORTED,-0.002714232262767472,0.0,,False,False,False
ISTA,PE O-20:1_18:2,PE,True,0.002254151108511438,0.0,CACHED_FULL_FOREGROUND,-0.005515886225218914,0.0,0.08758702234568903,False,False,False
ISTA,PE O-18:2_20:2,PE,False,0,,UNREPORTED,0.05000032722841948,0.25,,False,False,False
ISTA,PE O-18:2_20:3,PE,False,0,,UNREPORTED,-6.811418116043531e-06,0.0,,False,False,False
ISTA,PE O-18:2_20:4,PE,False,0,,UNREPORTED,-0.00046256771181078235,0.2,,False,False,False
ISTA,PE O-18:2_22:0,PE,False,0,,UNREPORTED,0.0009925571623398527,0.25,,False,False,False
ISTA,PE O-22:1_18:2,PE,False,0,,UNREPORTED,-0.001539971774934168,0.0,,False,False,False
ISTA,PE O-18:2_22:2,PE,False,0,,UNREPORTED,-0.02123396392921541,0.0,,False,False,False
ISTA,PE O-18:2_22:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:2_22:4,PE,True,0.00642041761500554,0.0,CACHED_FULL_FOREGROUND,-0.00170392199030629,0.0,0.8307882309322918,True,True,False
ISTA,PE O-18:2_22:5,PE,False,0,,UNREPORTED,0.0015754829902403884,0.2,,False,False,False
ISTA,PE O-18:2_22:6,PE,True,0.04241748673043912,0.0002933056357237929,CACHED_FULL_FOREGROUND,0.05665347805455929,0.6,0.9987530503574497,True,True,True
ISTA,PE O-18:3_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:3_22:0,PE,True,0.0010623307715242922,,NOT_COMPUTED_ZERO_COEFFICIENT,0.0006315639506303612,0.5,0.003104619447990239,False,False,False
ISTA,PE O-18:3_22:3,PE,False,0,,UNREPORTED,-5.68299498703415e-05,0.0,,False,False,False
ISTA,PE O-18:3_22:4,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:3_22:5,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-18:3_22:6,PE,False,0,,UNREPORTED,-0.0008253299390679881,0.2,,False,False,False
ISTA,PE O-20:0_20:2,PE,False,0,,UNREPORTED,-0.0006793028233103177,0.0,,False,False,False
ISTA,PE O-20:0_20:3,PE,True,0.001186902039573296,0.0,CACHED_FULL_FOREGROUND,-0.0033808428166661676,0.0,0.004281962363575383,False,False,False
ISTA,PE O-20:0_20:4,PE,True,0.0038571834711514786,1.4714155344993335e-05,CACHED_FULL_FOREGROUND,-0.0003716200694834463,0.25,0.5295368385217973,False,False,False
ISTA,PE O-20:1_20:1,PE,False,0,,UNREPORTED,-5.378137991808616e-05,0.0,,False,False,False
ISTA,PE O-20:1_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-20:1_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-20:1_20:4,PE,True,0.03574184222353183,0.00020889701313465392,CACHED_FULL_FOREGROUND,0.024578412611312783,0.5,0.99410235857657,True,True,True
ISTA,PE O-20:2_20:2,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-20:2_20:3,PE,False,0,,UNREPORTED,-0.004401702019651371,0.0,,False,False,False
ISTA,PE O-20:2_20:4,PE,False,0,,UNREPORTED,0.00949331285910486,1.0,,False,False,False
ISTA,PE O-20:3_20:3,PE,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PE O-20:3_20:4,PE,False,0,,UNREPORTED,0.005402616311711185,0.25,,False,False,False
ISTA,PG 14:0_20:0,PG,True,0.002985898739249933,7.656797266103282e-06,CACHED_FULL_FOREGROUND,0.0006001399940375098,0.6666666666666666,0.3289703294657599,False,False,False
ISTA,PG 16:0_18:0,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 14:0_22:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 16:0_20:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 16:1_20:4,PG,False,0,,UNREPORTED,-7.879843248063332e-06,0.0,,False,False,False
ISTA,PG 18:2_18:3,PG,False,0,,UNREPORTED,-0.0007384656927190177,0.0,,False,False,False
ISTA,PG 14:0_22:4,PG,True,0.0012664648410172959,0.0,CACHED_FULL_FOREGROUND,-9.491679724985459e-05,0.0,0.007185309775564383,False,False,False
ISTA,PG 16:0_20:4,PG,True,0.01033565858467288,1.571989819966083e-17,CACHED_FULL_FOREGROUND,-0.0003128041348876634,0.0,0.9398886890487627,True,True,False
ISTA,PG 16:1_20:3,PG,True,0.0028951011720061313,1.4407753482108483e-05,CACHED_FULL_FOREGROUND,-0.00022724007536553388,0.4444444444444444,0.2841665638999944,False,False,False
ISTA,PG 18:1_18:3,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:2_18:2,PG,False,0,,UNREPORTED,0.0026267441592060423,0.16666666666666666,,False,False,False
ISTA,PG 14:0_22:3,PG,False,0,,UNREPORTED,5.6785158480996914e-05,0.4444444444444444,,False,False,False
ISTA,PG 16:0_20:3,PG,False,0,,UNREPORTED,-8.774441282526816e-05,0.0,,False,False,False
ISTA,PG 16:1_20:2,PG,False,0,,UNREPORTED,0.00024850214054156,0.1111111111111111,,False,False,False
ISTA,PG 18:0_18:3,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:1_18:2,PG,False,0,,UNREPORTED,-0.0016076067776181506,0.0,,False,False,False
ISTA,PG 14:0_22:2,PG,True,0.0015463372472425665,0.0,CACHED_FULL_FOREGROUND,-4.5149366558431826e-05,0.0,0.020364367111208044,False,False,False
ISTA,PG 16:0_20:2,PG,False,0,,UNREPORTED,4.074861981157673e-17,0.0,,False,False,False
ISTA,PG 16:1_20:1,PG,True,0.010940723252021296,2.919932682823108e-05,CACHED_FULL_FOREGROUND,0.003830395384249503,0.4444444444444444,0.9589994769240515,True,True,True
ISTA,PG 18:0_18:2,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:1_18:1,PG,False,0,,UNREPORTED,-0.0037481300852340634,0.16666666666666666,,False,False,False
ISTA,PG 14:0_22:1,PG,True,0.02474872290345047,0.00013441678370542176,CACHED_FULL_FOREGROUND,6.0003745118548494e-05,0.3333333333333333,0.9788693358533963,True,True,True
ISTA,PG 16:0_20:1,PG,True,0.0012250513400210064,0.0,CACHED_FULL_FOREGROUND,0.0007393267876246286,0.1111111111111111,0.0063950017818085615,False,False,False
ISTA,PG 20:0_16:1,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:0_18:1,PG,False,0,,UNREPORTED,-0.01041654004948633,0.0,,False,False,False
ISTA,PG 14:0_22:0,PG,True,0.00838668991006167,0.00012501860153572424,CACHED_FULL_FOREGROUND,0.0008042539287013122,0.2222222222222222,0.9183769868209428,True,True,False
ISTA,PG 16:0_20:0,PG,False,0,,UNREPORTED,-1.4671904986394427e-16,0.0,,False,False,False
ISTA,PG 18:0_18:0,PG,False,0,,UNREPORTED,-0.00477878059314625,0.0,,False,False,False
ISTA,PG 16:1_22:6,PG,False,0,,UNREPORTED,-0.0030281434060572218,0.1111111111111111,,False,False,False
ISTA,PG 18:2_20:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:3_20:4,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 16:0_22:6,PG,True,0.0048481623402500795,0.00021740297484383028,CACHED_FULL_FOREGROUND,-0.021628294570358482,0.2222222222222222,0.45522841402269537,False,False,False
ISTA,PG 16:1_22:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:1_20:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:2_20:4,PG,False,0,,UNREPORTED,-0.0009312177413349532,0.0,,False,False,False
ISTA,PG 16:0_22:5,PG,False,0,,UNREPORTED,-0.0005111004162844312,0.0,,False,False,False
ISTA,PG 16:1_22:4,PG,True,0.005303449970526496,2.8311063452497585e-07,CACHED_FULL_FOREGROUND,-0.0011331447991338745,0.2222222222222222,0.7540491430345363,True,False,False
ISTA,PG 18:0_20:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:1_20:4,PG,False,0,,UNREPORTED,-0.000989001762448091,0.0,,False,False,False
ISTA,PG 18:2_20:3,PG,False,0,,UNREPORTED,-2.0959864266277754e-16,0.0,,False,False,False
ISTA,PG 20:2_18:3,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 14:0_24:4,PG,False,0,,UNREPORTED,-0.00011846288139913763,0.0,,False,False,False
ISTA,PG 16:0_22:4,PG,True,0.014960491602126341,6.420630489332761e-05,CACHED_FULL_FOREGROUND,0.002735937997543604,0.4444444444444444,0.972722072285194,True,True,True
ISTA,PG 16:1_22:3,PG,False,0,,UNREPORTED,-0.00027381309682295767,0.375,,False,False,False
ISTA,PG 18:0_20:4,PG,True,0.0026319277733338016,0.0,CACHED_FULL_FOREGROUND,0.0,0.0,0.19830765572126308,False,False,False
ISTA,PG 18:1_20:3,PG,False,0,,UNREPORTED,-7.86728701913156e-17,0.0,,False,False,False
ISTA,PG 18:2_20:2,PG,True,0.001911182646534952,0.0,CACHED_FULL_FOREGROUND,-0.001601323274687934,0.0,0.0517556058090263,False,False,False
ISTA,PG 20:1_18:3,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:0_18:0,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:0_18:1,PG,False,0,,UNREPORTED,-0.0008448026784913881,0.0,,False,False,False
ISTA,PG 17:0_18:2,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:0_20:0,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:0_20:1,PG,True,0.004781794324380169,8.518268395036036e-06,CACHED_FULL_FOREGROUND,-0.00018010385825508482,0.6666666666666666,0.7187530717519195,True,False,False
ISTA,PG 17:0_20:2,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:0_20:3,PG,False,0,,UNREPORTED,6.86266598646481e-05,0.0,,False,False,False
ISTA,PG 17:0_20:4,PG,False,0,,UNREPORTED,-4.0300672937067546e-06,0.0,,False,False,False
ISTA,PG 17:0_20:5,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 18:0_17:1,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:1_18:1,PG,False,0,,UNREPORTED,0.00020240775986329906,0.125,,False,False,False
ISTA,PG 17:1_18:2,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 20:0_17:1,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:1_20:1,PG,True,0.0028699970812706903,0.0,CACHED_FULL_FOREGROUND,-0.00013561247363822206,0.1111111111111111,0.2643897300132565,False,False,False
ISTA,PG 17:1_20:2,PG,False,0,,UNREPORTED,0.00017527311481101872,0.1111111111111111,,False,False,False
ISTA,PG 17:1_20:3,PG,False,0,,UNREPORTED,0.0,0.0,,False,False,False
ISTA,PG 17:1_20:4,PG,False,0,,UNREPORTED,-3.3443345756438364e-05,0.0,,False,False,False
ISTA,PG 17:0_17:0,PG,False,0,,UNREPORTED,-0.004416625890399946,0.0,,False,False,False
ISTA,PC 14:0_18:0,PC,True,0.011969626936899456,0.0002542093841047771,CACHED_FULL_FOREGROUND,-0.009264830865181643,0.3333333333333333,0.9327601621384549,True,True,False
ISTA,PC 14:0_18:1,PC,False,0,,UNREPORTED,-0.00010088741570633269,0.0,,False,False,False
