target,K,replicate,lipid_class,abundance_multiplier,status,n_identity_contexts,cone_isolation_median,max_fragment_cosine_median,max_full_cosine_median,collective_gain_median,X_hat_median
FDR1,125,R1,PA,0.5,solver_miss,1,0.1609179673339711,0.923167578011941,0.919680283971754,0.23175005437601462,0.00046667029520669343
FDR1,125,R1,PA,0.5340342571614348,retained,1,0.47201880717776407,0.8266719825061805,0.6924512402766023,0.24944586960093668,0.013528308100820573
FDR1,125,R1,PA,0.6170676298438253,retained,1,0.27393752390511106,0.8394493239810369,0.7712444256096473,0.36260158405766385,0.0034995902557273893
FDR1,125,R1,PA,0.689110922829001,retained,2,0.31760891588069107,0.8196765107494317,0.7781821479320346,0.3048127292724736,0.009856704844434813
FDR1,125,R1,PA,0.7303443264893795,retained,2,0.3131351131758453,0.8990140586870785,0.7603663915396821,0.3165234541721317,0.011438880255120841
FDR1,125,R1,PA,0.7802037075442214,retained,1,0.48292710886676304,0.8982874947005188,0.7105340184716673,0.22073574264275386,0.010289644877198521
FDR1,125,R1,PA,0.8939526432607221,retained,1,0.37471749963267753,0.9264320052062154,0.8877391609823168,0.08562930665407442,0.0075763125549376245
FDR1,125,R1,PA,1.0000000000000002,retained,1,0.416531063009088,0.7481851339902038,0.6386711778861706,0.35294871355264307,0.013051581569511006
FDR1,125,R1,PA,1.0760213163243861,retained,2,0.3193599820640232,0.91245940990316,0.8155652570832759,0.2498101233058706,0.013248229338297376
FDR1,125,R1,PA,1.4538436095675817,retained,2,0.3120637410895486,0.7918842319532196,0.6708768038002675,0.42648178593658626,0.015563646766129008
FDR1,125,R1,PA,1.8682084992203376,retained,1,0.33476954438953394,0.8781031661032047,0.8136488404920164,0.24658711409645712,0.019351230219636122
FDR1,125,R1,PA,2.0,retained,7,0.43337633237958284,0.8639124793194024,0.6654546118919494,0.33467634555443054,0.024000586549118973
FDR1,125,R1,PC,0.5340342571614348,retained,1,0.3986166534022413,0.6482926248318512,0.5870930826144038,0.4109027795617344,0.002430694473538669
FDR1,125,R1,PC,0.6170676298438253,retained,1,0.593367589246976,0.47707361889437966,0.4777580009686473,0.2851238976272237,0.013628430322076302
FDR1,125,R1,PC,0.7802037075442214,retained,2,0.5479029825774918,0.7108202195374564,0.7112897717119127,0.14947865934848717,0.011367879009521976
FDR1,125,R1,PC,2.0,retained,3,0.4158486366407816,0.6900215947371616,0.6898906281562027,0.30806497780657766,0.026825550717410888
FDR1,125,R1,PE,0.5,retained,14,0.22109150202682815,0.9604052833388289,0.914453615526082,0.15773673614361838,0.006224283979148014
FDR1,125,R1,PE,0.5340342571614348,retained,1,0.5577857427715306,0.9215313010613547,0.6612863240163824,0.19234784377749203,0.003487766575430852
FDR1,125,R1,PE,0.6170676298438253,retained,1,0.19168425851262216,0.9604368385083139,0.9433762539768673,0.1400403915099126,0.0041093840974524435
FDR1,125,R1,PE,0.689110922829001,retained,1,0.24588669439016053,0.9868742659860326,0.9501374572146646,0.06594469017151477,0.0017966521463301471
FDR1,125,R1,PE,0.7303443264893795,retained,2,0.19411413772739067,0.953666375972334,0.9398205278937093,0.12266595349383179,0.013600760883450856
FDR1,125,R1,PE,0.7802037075442214,retained,1,0.2809048613188857,0.9726361074886047,0.7937994919963063,0.3272746898881621,0.005919085824151115
FDR1,125,R1,PE,0.7802037075442214,solver_miss,1,0.10400557506001402,0.9605256779361461,0.9604944850033889,0.1742934444820513,6.321310810474251e-08
FDR1,125,R1,PE,0.8939526432607221,retained,4,0.3319112303570946,0.9846124045599067,0.9169295572138344,0.07394377219747966,0.008706132236974121
FDR1,125,R1,PE,1.0000000000000002,retained,3,0.16492324087593133,0.9518068384474951,0.9426607466712886,0.1688292372948361,0.013493070419619634
FDR1,125,R1,PE,1.0760213163243861,retained,1,0.23032749244938702,0.9788474233762352,0.94467750434353,0.09767313679891157,0.006052565450557748
FDR1,125,R1,PE,1.2101381550740857,retained,3,0.15409170574418976,0.9673598800301968,0.9574552798625677,0.13448997604329319,0.01098115729645893
FDR1,125,R1,PE,1.4538436095675817,retained,3,0.20454583643989277,0.9824124426110163,0.9692667770392721,0.03933032569194751,0.011331565568012151
FDR1,125,R1,PE,1.8682084992203376,retained,1,0.20156572631951045,0.9834038435158862,0.9702868492778397,0.040391770192754556,0.02495116623880704
FDR1,125,R1,PE,2.0,retained,19,0.26664550336010406,0.9522818262826038,0.8549196417105,0.17868511941106635,0.0206741072041994
FDR1,125,R1,PG,0.5,retained,6,0.39234276584202754,0.8845794771343057,0.7202013044346958,0.23767591396106064,0.004381703163116159
FDR1,125,R1,PG,0.6170676298438253,retained,1,0.3916326572569566,0.8740294125875786,0.7074638893034806,0.3151168353722158,0.007418005384283732
FDR1,125,R1,PG,0.689110922829001,retained,1,0.09626468926765062,0.9360510343034749,0.9917278076514663,0.032094009427904344,0.013816266643533645
FDR1,125,R1,PG,0.7303443264893795,retained,1,0.4831275545644737,0.9853779862370524,0.7051431660870239,0.22593740389897193,0.005971795558927647
FDR1,125,R1,PG,1.0000000000000002,retained,1,0.2364766144017557,0.9336814199983869,0.7637798863769096,0.409000174620185,0.01029123490085296
FDR1,125,R1,PG,1.0760213163243861,retained,2,0.2209166959686532,0.9791831330681392,0.769993478024839,0.41702385829179245,0.01545378018138651
FDR1,125,R1,PG,1.2101381550740857,retained,2,0.27956152624361796,0.9197565645175494,0.74956157999407,0.35761302932389505,0.012886085217416507
FDR1,125,R1,PG,1.8682084992203376,retained,3,0.23838939494724698,0.9263229165510191,0.8489350701121507,0.29010776373355207,0.02970182364544743
FDR1,125,R1,PG,2.0,retained,6,0.26724710836788024,0.9438963109243437,0.7638561481717832,0.25296544714549746,0.019273376677117787
FDR1,125,R1,PS,0.5,retained,3,0.4826107446087538,0.6351598729298585,0.8388893290291434,0.1898482402281083,0.008380565021898066
FDR1,125,R1,PS,0.5340342571614348,retained,2,0.5653194265058024,0.556916570663659,0.5701772902367741,0.2495924015852803,0.007614410001303611
FDR1,125,R1,PS,0.6170676298438253,retained,1,0.49681824282241865,0.5478869149773706,0.5411661615055257,0.34409744001467496,0.0026377368155970473
FDR1,125,R1,PS,0.689110922829001,retained,1,0.4974005788167513,0.5669019742880855,0.5507237251352834,0.3372870145815912,0.008586146218342432
FDR1,125,R1,PS,2.0,retained,5,0.5738266720137706,0.6039215648852556,0.6553924750820541,0.16709168430356958,0.02591336300982575
FDR1,125,R2,PA,0.5,retained,7,0.2590661626283403,0.8691673191165914,0.811451302003605,0.31323723028330897,0.00861335747372783
FDR1,125,R2,PA,0.5340342571614348,retained,1,0.47201880717776407,0.8266719825061805,0.6924512402766023,0.24944586960093668,0.010101785963909834
FDR1,125,R2,PA,0.6170676298438253,retained,1,0.27393752390511106,0.8394493239810369,0.7712444256096473,0.36260158405766385,0.00442164484530726
FDR1,125,R2,PA,0.689110922829001,retained,2,0.31760891588069107,0.8196765107494317,0.7781821479320346,0.3048127292724736,0.010777415682648133
FDR1,125,R2,PA,0.7303443264893795,retained,1,0.46175873097333114,0.9022714644699661,0.6587714343940032,0.2905844069806663,0.011248982834562679
FDR1,125,R2,PA,0.7303443264893795,solver_miss,1,0.1645114953783594,0.8957566529041909,0.8619613486853611,0.3424625013635971,0.00011317280105735797
FDR1,125,R2,PA,0.7802037075442214,retained,1,0.48292710886676304,0.8982874947005188,0.7105340184716673,0.22073574264275386,0.007729554581505529
FDR1,125,R2,PA,0.8939526432607221,retained,1,0.37471749963267753,0.9264320052062154,0.8877391609823168,0.08562930665407442,0.010640304307194696
FDR1,125,R2,PA,1.0000000000000002,retained,1,0.416531063009088,0.7481851339902038,0.6386711778861706,0.35294871355264307,0.013862463061787662
FDR1,125,R2,PA,1.0760213163243861,retained,2,0.3193599820640232,0.91245940990316,0.8155652570832759,0.2498101233058706,0.014587216756435319
FDR1,125,R2,PA,1.4538436095675817,retained,2,0.3120637410895486,0.7918842319532196,0.6708768038002675,0.42648178593658626,0.017811831535556655
FDR1,125,R2,PA,1.8682084992203376,retained,1,0.33476954438953394,0.8781031661032047,0.8136488404920164,0.24658711409645712,0.029466170782195166
FDR1,125,R2,PA,2.0,retained,7,0.43337633237958284,0.8639124793194024,0.6654546118919494,0.33467634555443054,0.023718470068421715
FDR1,125,R2,PC,0.5340342571614348,retained,1,0.3986166534022413,0.6482926248318512,0.5870930826144038,0.4109027795617344,0.0032959313305730544
FDR1,125,R2,PC,0.6170676298438253,retained,1,0.593367589246976,0.47707361889437966,0.4777580009686473,0.2851238976272237,0.0076498315723467335
FDR1,125,R2,PC,0.7802037075442214,retained,2,0.5479029825774918,0.7108202195374564,0.7112897717119127,0.14947865934848717,0.012433727019987762
FDR1,125,R2,PC,2.0,retained,3,0.4158486366407816,0.6900215947371616,0.6898906281562027,0.30806497780657766,0.024058068110093613
FDR1,125,R2,PE,0.5,retained,12,0.1930794833644451,0.978772915230826,0.914453615526082,0.14540704974117313,0.006198668038097316
FDR1,125,R2,PE,0.5,solver_miss,2,0.24963685388185974,0.9314754401511166,0.8825496335884531,0.21399015146418882,0.0004964723839683649
FDR1,125,R2,PE,0.5340342571614348,retained,1,0.5577857427715306,0.9215313010613547,0.6612863240163824,0.19234784377749203,0.005315146017667538
FDR1,125,R2,PE,0.6170676298438253,retained,1,0.19168425851262216,0.9604368385083139,0.9433762539768673,0.1400403915099126,0.007186849685956925
FDR1,125,R2,PE,0.689110922829001,retained,1,0.24588669439016053,0.9868742659860326,0.9501374572146646,0.06594469017151477,0.008272790176583665
FDR1,125,R2,PE,0.7303443264893795,retained,2,0.19411413772739067,0.953666375972334,0.9398205278937093,0.12266595349383179,0.008190224481693181
FDR1,125,R2,PE,0.7802037075442214,retained,1,0.2809048613188857,0.9726361074886047,0.7937994919963063,0.3272746898881621,0.005344303501133674
FDR1,125,R2,PE,0.7802037075442214,solver_miss,1,0.10400557506001402,0.9605256779361461,0.9604944850033889,0.1742934444820513,0.0003670424255448895
FDR1,125,R2,PE,0.8939526432607221,retained,3,0.34567378912555613,0.9845400250879618,0.9037729092166604,0.03802391643362135,0.009995055015206374
FDR1,125,R2,PE,0.8939526432607221,solver_miss,1,0.17092763078541914,0.9848176901850096,0.9529791162203358,0.13210834735563867,3.6985111972893095e-05
FDR1,125,R2,PE,1.0000000000000002,retained,3,0.16492324087593133,0.9518068384474951,0.9426607466712886,0.1688292372948361,0.008464563780711823
FDR1,125,R2,PE,1.0760213163243861,retained,1,0.23032749244938702,0.9788474233762352,0.94467750434353,0.09767313679891157,0.00405347690578082
FDR1,125,R2,PE,1.2101381550740857,retained,3,0.15409170574418976,0.9673598800301968,0.9574552798625677,0.13448997604329319,0.013335704305750469
FDR1,125,R2,PE,1.4538436095675817,retained,3,0.20454583643989277,0.9824124426110163,0.9692667770392721,0.03933032569194751,0.008449189231407745
FDR1,125,R2,PE,1.8682084992203376,retained,1,0.20156572631951045,0.9834038435158862,0.9702868492778397,0.040391770192754556,0.032034714066356884
FDR1,125,R2,PE,2.0,retained,19,0.26664550336010406,0.9522818262826038,0.8549196417105,0.17868511941106635,0.024710075935324108
FDR1,125,R2,PG,0.5,retained,6,0.39234276584202754,0.8845794771343057,0.7202013044346958,0.23767591396106064,0.006537874435070616
FDR1,125,R2,PG,0.6170676298438253,retained,1,0.3916326572569566,0.8740294125875786,0.7074638893034806,0.3151168353722158,0.010495683229738133
FDR1,125,R2,PG,0.689110922829001,solver_miss,1,0.09626468926765062,0.9360510343034749,0.9917278076514663,0.032094009427904344,0.0008453188679114124
FDR1,125,R2,PG,0.7303443264893795,retained,1,0.4831275545644737,0.9853779862370524,0.7051431660870239,0.22593740389897193,0.006588103969790865
FDR1,125,R2,PG,1.0000000000000002,retained,1,0.2364766144017557,0.9336814199983869,0.7637798863769096,0.409000174620185,0.007312270224131367
FDR1,125,R2,PG,1.0760213163243861,retained,2,0.2209166959686532,0.9791831330681392,0.769993478024839,0.41702385829179245,0.01886805856484065
FDR1,125,R2,PG,1.2101381550740857,retained,2,0.27956152624361796,0.9197565645175494,0.74956157999407,0.35761302932389505,0.01205832790675514
FDR1,125,R2,PG,1.8682084992203376,retained,3,0.23838939494724698,0.9263229165510191,0.8489350701121507,0.29010776373355207,0.028962255450953524
FDR1,125,R2,PG,2.0,retained,6,0.26724710836788024,0.9438963109243437,0.7638561481717832,0.25296544714549746,0.0258324033559433
FDR1,125,R2,PS,0.5,retained,3,0.4826107446087538,0.6351598729298585,0.8388893290291434,0.1898482402281083,0.007053232336135938
FDR1,125,R2,PS,0.5340342571614348,retained,2,0.5653194265058024,0.556916570663659,0.5701772902367741,0.2495924015852803,0.0080234784300664
FDR1,125,R2,PS,0.6170676298438253,retained,1,0.49681824282241865,0.5478869149773706,0.5411661615055257,0.34409744001467496,0.006659957943599568
FDR1,125,R2,PS,0.689110922829001,retained,1,0.4974005788167513,0.5669019742880855,0.5507237251352834,0.3372870145815912,0.01046803927927815
FDR1,125,R2,PS,2.0,retained,5,0.5738266720137706,0.6039215648852556,0.6553924750820541,0.16709168430356958,0.02638009620294154
FDR1,125,R3,PA,0.5,retained,6,0.3064009129383035,0.849750061533013,0.7887631742393323,0.3211954257403472,0.007123498639814922
FDR1,125,R3,PA,0.5,solver_miss,1,0.1609179673339711,0.923167578011941,0.919680283971754,0.23175005437601462,0.00020853006106421647
FDR1,125,R3,PA,0.5340342571614348,retained,1,0.47201880717776407,0.8266719825061805,0.6924512402766023,0.24944586960093668,0.015116398884953317
FDR1,125,R3,PA,0.6170676298438253,retained,1,0.27393752390511106,0.8394493239810369,0.7712444256096473,0.36260158405766385,0.004764312708179739
FDR1,125,R3,PA,0.689110922829001,retained,2,0.31760891588069107,0.8196765107494317,0.7781821479320346,0.3048127292724736,0.00767748585511925
FDR1,125,R3,PA,0.7303443264893795,retained,1,0.46175873097333114,0.9022714644699661,0.6587714343940032,0.2905844069806663,0.0139807940454614
FDR1,125,R3,PA,0.7303443264893795,solver_miss,1,0.1645114953783594,0.8957566529041909,0.8619613486853611,0.3424625013635971,0.00014877390558513107
FDR1,125,R3,PA,0.7802037075442214,retained,1,0.48292710886676304,0.8982874947005188,0.7105340184716673,0.22073574264275386,0.007264660749284429
FDR1,125,R3,PA,0.8939526432607221,retained,1,0.37471749963267753,0.9264320052062154,0.8877391609823168,0.08562930665407442,0.009593674814826762
FDR1,125,R3,PA,1.0000000000000002,retained,1,0.416531063009088,0.7481851339902038,0.6386711778861706,0.35294871355264307,0.008986120576338765
FDR1,125,R3,PA,1.0760213163243861,retained,2,0.3193599820640232,0.91245940990316,0.8155652570832759,0.2498101233058706,0.01417519917230785
FDR1,125,R3,PA,1.4538436095675817,retained,2,0.3120637410895486,0.7918842319532196,0.6708768038002675,0.42648178593658626,0.01605902741813362
FDR1,125,R3,PA,1.8682084992203376,retained,1,0.33476954438953394,0.8781031661032047,0.8136488404920164,0.24658711409645712,0.030858063530007696
FDR1,125,R3,PA,2.0,retained,7,0.43337633237958284,0.8639124793194024,0.6654546118919494,0.33467634555443054,0.026308015587513844
FDR1,125,R3,PC,0.5340342571614348,retained,1,0.3986166534022413,0.6482926248318512,0.5870930826144038,0.4109027795617344,0.003943729754588262
FDR1,125,R3,PC,0.6170676298438253,retained,1,0.593367589246976,0.47707361889437966,0.4777580009686473,0.2851238976272237,0.007915635235019237
FDR1,125,R3,PC,0.7802037075442214,retained,2,0.5479029825774918,0.7108202195374564,0.7112897717119127,0.14947865934848717,0.011402982517492305
FDR1,125,R3,PC,2.0,retained,3,0.4158486366407816,0.6900215947371616,0.6898906281562027,0.30806497780657766,0.026119777083158754
FDR1,125,R3,PE,0.5,retained,11,0.2698075638945543,0.9348240213453116,0.914161168407914,0.1546244672974381,0.00682421106293407
FDR1,125,R3,PE,0.5,solver_miss,3,0.15717262060050777,0.9828895828332406,0.9606032362588356,0.16084900498979865,0.00020190461519205315
FDR1,125,R3,PE,0.5340342571614348,retained,1,0.5577857427715306,0.9215313010613547,0.6612863240163824,0.19234784377749203,0.007673134518217947
FDR1,125,R3,PE,0.6170676298438253,retained,1,0.19168425851262216,0.9604368385083139,0.9433762539768673,0.1400403915099126,0.008061026883711436
FDR1,125,R3,PE,0.689110922829001,retained,1,0.24588669439016053,0.9868742659860326,0.9501374572146646,0.06594469017151477,0.004662765623173491
FDR1,125,R3,PE,0.7303443264893795,retained,2,0.19411413772739067,0.953666375972334,0.9398205278937093,0.12266595349383179,0.010003952112555607
FDR1,125,R3,PE,0.7802037075442214,retained,2,0.19245521818944986,0.9665808927123754,0.8771469884998475,0.2507840671851067,0.009426246047335163
FDR1,125,R3,PE,0.8939526432607221,retained,4,0.3319112303570946,0.9846124045599067,0.9169295572138344,0.07394377219747966,0.010419166909866062
FDR1,125,R3,PE,1.0000000000000002,retained,3,0.16492324087593133,0.9518068384474951,0.9426607466712886,0.1688292372948361,0.012635367586350749
FDR1,125,R3,PE,1.0760213163243861,solver_miss,1,0.23032749244938702,0.9788474233762352,0.94467750434353,0.09767313679891157,0.00020875272729910783
FDR1,125,R3,PE,1.2101381550740857,retained,3,0.15409170574418976,0.9673598800301968,0.9574552798625677,0.13448997604329319,0.009107560100314396
FDR1,125,R3,PE,1.4538436095675817,retained,3,0.20454583643989277,0.9824124426110163,0.9692667770392721,0.03933032569194751,0.014048378154193623
FDR1,125,R3,PE,1.8682084992203376,retained,1,0.20156572631951045,0.9834038435158862,0.9702868492778397,0.040391770192754556,0.030146583395306143
FDR1,125,R3,PE,2.0,retained,19,0.26664550336010406,0.9522818262826038,0.8549196417105,0.17868511941106635,0.022415157172508585
FDR1,125,R3,PG,0.5,retained,6,0.39234276584202754,0.8845794771343057,0.7202013044346958,0.23767591396106064,0.004470265073986653
FDR1,125,R3,PG,0.6170676298438253,retained,1,0.3916326572569566,0.8740294125875786,0.7074638893034806,0.3151168353722158,0.010734280141949408
FDR1,125,R3,PG,0.689110922829001,retained,1,0.09626468926765062,0.9360510343034749,0.9917278076514663,0.032094009427904344,0.013397390682725628
FDR1,125,R3,PG,0.7303443264893795,retained,1,0.4831275545644737,0.9853779862370524,0.7051431660870239,0.22593740389897193,0.006997666691918489
FDR1,125,R3,PG,1.0000000000000002,retained,1,0.2364766144017557,0.9336814199983869,0.7637798863769096,0.409000174620185,0.009920440612058148
