severity,lipid_name,contexts,raw_TP_contexts,solver_miss_contexts,filter_loss_contexts,loss_fraction_of_raw_TP,comparison_group,cone_isolation,max_fragment_cosine,collective_gain,full_spectral_change,fragment_spectral_change,achieved_dropout_rate
MODERATE,PS 14:0_22:2,3,3,0,3,1.0,any_filter_loss,0.4826107446087538,0.6351598729298585,0.056673251273551106,0.007977026934082976,0.047826105286139065,0.15714285714285714
MODERATE,PS 16:0_20:5,3,3,0,3,1.0,any_filter_loss,0.4925110672748304,0.5885323920958705,0.2627774230424914,0.013003782233024452,0.019522444069718925,0.1
MODERATE,PS 16:1_20:1,3,3,0,0,0.0,never_filter_loss,0.4129541991564398,0.5415506422933887,0.12632979672586508,0.012530559487986093,0.028732022022766146,0.12162162162162163
MODERATE,PS 18:0_16:1,3,3,0,3,1.0,any_filter_loss,0.4974005788167513,0.5669019742880855,0.3372870145815912,0.03460912207428468,0.03467752725215889,0.07246376811594203
MODERATE,PS 18:0_18:0,3,3,0,3,1.0,any_filter_loss,0.4331045541325963,0.7822407069839156,0.19197976773862468,0.14300274757408316,0.143083679635846,0.07547169811320754
MODERATE,PS 20:0_16:1,3,3,0,3,1.0,any_filter_loss,0.49681824282241865,0.5478869149773706,0.34409744001467496,0.06793490741157648,0.06858971078031917,0.10526315789473684
MODERATE,PA 16:0_24:4,1,0,1,0,,no_raw_TP,0.2223063465458067,0.9171280506076233,0.17914163452145218,0.059225558726856975,0.05925508274147129,0.05333333333333334
MODERATE,PA 18:0_24:6,1,1,0,1,1.0,any_filter_loss,0.1641748706562144,0.9374908882297373,0.19157325912956763,0.015760135495805683,0.015759279594363185,0.0975609756097561
MODERATE,PA 18:1_24:1,1,1,0,1,1.0,any_filter_loss,0.4394175718623714,0.7742897189559598,0.30213238364332506,0.0035343744859777093,0.004115810843197787,0.045454545454545456
MODERATE,PA 18:1_24:6,1,1,0,1,1.0,any_filter_loss,0.25854770171004793,0.8317569743542244,0.311757671286486,0.02281010034205322,0.02283401356179604,0.07407407407407407
MODERATE,PA 18:2_24:4,1,1,0,1,1.0,any_filter_loss,0.33277246997096527,0.6495701338678831,0.4330785336890039,0.014740376283342904,0.014595113251205105,0.15294117647058825
MODERATE,PA 18:2_24:5,1,1,0,1,1.0,any_filter_loss,0.30902833514416345,0.8083196183923326,0.2868943377666932,0.012194424380151836,0.012167436782171581,0.12658227848101267
MODERATE,PA 20:0_20:2,1,0,1,0,,no_raw_TP,0.2807555140432376,0.7492730089935543,0.49169235917013354,0.006201287571574454,0.006034159623615976,0.04054054054054054
MODERATE,PA 20:0_22:6,1,1,0,1,1.0,any_filter_loss,0.18342642508946627,0.9361340206999159,0.20227608263374897,0.01711381877596141,0.016948861899602208,0.09523809523809523
MODERATE,PA 20:1_22:5,1,1,0,1,1.0,any_filter_loss,0.22030580527220145,0.8930555529932804,0.2632540567277174,0.069533835255568,0.07100361392223253,0.075
MODERATE,PA 20:3_22:4,1,1,0,1,1.0,any_filter_loss,0.402579539322542,0.7488776965339671,0.3030548023026991,0.024387448593219507,0.025216544736891944,0.11627906976744186
MODERATE,PA 22:0_18:2,1,1,0,1,1.0,any_filter_loss,0.34226134747101367,0.761776416520081,0.4474985059635067,0.013891518777047862,0.013207473962933314,0.0958904109589041
MODERATE,PA 22:0_20:3,1,1,0,1,1.0,any_filter_loss,0.4070101497165706,0.700138513759436,0.38977747877753405,0.01438889366882079,0.01889404907788239,0.05263157894736842
MODERATE,PC 14:0_20:2,1,1,0,1,1.0,any_filter_loss,0.3254331442131747,0.6041425983942957,0.4715533114037237,0.021129031587994396,0.021250036897873636,0.0625
MODERATE,PC 16:0_18:2,1,1,0,1,1.0,any_filter_loss,0.3131917397743864,0.5996238721920917,0.4899091295507795,0.06392300729135181,0.0639230804454004,0.10344827586206896
MODERATE,PC O-16:0_17:0,1,1,0,0,0.0,never_filter_loss,0.7536429126805174,0.6594747873316874,0.016839149861247793,0.008459156946662771,0.008459157026453168,0.08571428571428572
MODERATE,PC O-16:1_18:1,1,1,0,0,0.0,never_filter_loss,0.8076497414228311,0.6052609717953458,0.02991086558637346,0.008259275211408346,0.008215790233833786,0.14285714285714285
MODERATE,PE 16:0_22:4,1,0,1,0,,no_raw_TP,0.15895469448868532,0.9923755383909935,0.2386585476665622,0.0073918527025576,0.007358388835608021,0.078125
MODERATE,PE 16:1_22:3,1,1,0,1,1.0,any_filter_loss,0.12325824954460242,0.9816952449555878,0.20295021528294271,0.00038207023808489726,0.00038209370277009214,0.125
MODERATE,PE 16:1_22:6,1,1,0,1,1.0,any_filter_loss,0.2519478993591113,0.9780045750710121,0.13185464506752925,0.005523286924770776,0.005523097592700421,0.09836065573770492
MODERATE,PE 17:0_22:2,1,1,0,1,1.0,any_filter_loss,0.13503108538528152,0.9386569008618137,0.21734595795940753,0.004903086855072347,0.004928988301294401,0.03278688524590164
MODERATE,PE 18:0_20:1,1,1,0,1,1.0,any_filter_loss,0.25393425517668783,0.9625905679777863,0.1807537946676117,0.0048971251584744024,0.003705807341381706,0.09230769230769231
MODERATE,PE 18:1_20:5,1,1,0,1,1.0,any_filter_loss,0.3998586987063159,0.9724669479844656,0.2358672544872255,0.002925284397679029,0.003166082632820588,0.075
MODERATE,PE 18:1_22:2,1,1,0,1,1.0,any_filter_loss,0.12985107942569446,0.9248799886279087,0.2737586242615052,0.00938625815637728,0.009383333361064783,0.07352941176470588
MODERATE,PE 18:1_22:4,1,1,0,1,1.0,any_filter_loss,0.11052846478170081,0.969840644646915,0.13562077871750905,0.0009308117247412984,0.0009167733751700435,0.09333333333333334
MODERATE,PE 18:1_22:5,1,1,0,1,1.0,any_filter_loss,0.19163429981325247,0.9256344671279978,0.2133913524062529,0.01235016582737225,0.012466759679889305,0.056338028169014086
MODERATE,PE 18:1_22:6,1,1,0,1,1.0,any_filter_loss,0.3159564682544253,0.8033916799379116,0.3147345109004634,0.01697482598123068,0.0170533049286411,0.046153846153846156
MODERATE,PE 18:2_22:2,1,1,0,1,1.0,any_filter_loss,0.1271355008514916,0.9008257061441529,0.3075663178035413,0.0012237805781939448,0.001222192809161915,0.08955223880597014
MODERATE,PE 20:0_20:5,1,1,0,1,1.0,any_filter_loss,0.42609430792144315,0.8451414828957593,0.30776996621138847,0.007525541448240136,0.008023734202487476,0.09859154929577464
MODERATE,PE 20:2_20:3,1,1,0,1,1.0,any_filter_loss,0.10342592469336877,0.8809502880689941,0.37931315485534245,0.006841701720754156,0.006907863968091954,0.04878048780487805
MODERATE,PE O-16:0_22:1,1,1,0,1,1.0,any_filter_loss,0.25810380084870377,0.9626827699537985,0.034183285797328655,0.00511856802045596,0.004463900278739441,0.0
MODERATE,PE O-16:0_22:6,1,1,0,1,1.0,any_filter_loss,0.48470573742722234,0.900438885889574,0.1614418659271415,0.009855120315102939,0.007740167377338958,0.0
MODERATE,PE O-16:1_22:1,1,0,1,0,,no_raw_TP,0.3096547237703799,0.9753848425333608,0.07168868530044187,0.0067167896024071805,0.0012854812073977984,0.034482758620689655
MODERATE,PE O-16:1_22:3,1,0,1,0,,no_raw_TP,0.15301712497872955,0.978974472761994,0.05109413449543146,0.0034814322978889978,0.003480745568008259,0.16666666666666666
MODERATE,PE O-16:1_24:6,1,1,0,0,0.0,never_filter_loss,0.41848831684391674,0.9120817497666402,0.043713623229206855,0.004129920520442809,0.004119441247632083,0.05128205128205128
MODERATE,PE O-18:0_22:5,1,1,0,1,1.0,any_filter_loss,0.43559350264218133,0.9521162343234528,0.09057688868244451,0.037865546623218616,0.025609167941854527,0.09375
MODERATE,PE O-18:1_20:2,1,1,0,1,1.0,any_filter_loss,0.23640856435982596,0.9860488591567219,0.05007971048025392,0.0022727465443869166,0.0005702892509124036,0.0
MODERATE,PE O-20:1_20:1,1,1,0,1,1.0,any_filter_loss,0.300364327002164,0.9853143544809311,0.16047256463030118,0.02678511286194518,0.030237649128305732,0.09375
MODERATE,PE O-20:2_20:3,1,0,1,0,,no_raw_TP,0.1699072530804405,0.9836260273963529,0.031218531110331932,0.0007556976978787544,0.0007595398023851896,0.06060606060606061
MODERATE,PG 14:0_22:3,1,1,0,1,1.0,any_filter_loss,0.08672432217020402,0.9402021823761977,0.09248053115510325,0.00016337662345733417,0.003036038634443017,0.07228915662650602
MODERATE,PG 17:0_18:0,1,1,0,0,0.0,never_filter_loss,0.5692674122568047,0.7118582510946688,0.2506727968425583,0.008025598931312272,0.009428613735076308,0.13
MODERATE,PG 17:0_20:1,1,1,0,0,0.0,never_filter_loss,0.7656382983426151,0.9467690930810565,0.11848369535153747,0.0013186425669039492,0.011384415341611276,0.1276595744680851
MODERATE,PG 18:0_18:0,1,1,0,1,1.0,any_filter_loss,0.27746580180873914,0.8568501347183278,0.3515672967583239,0.01734341665477035,0.019287194078808856,0.13559322033898305
MODERATE,PG 18:1_18:2,1,1,0,1,1.0,any_filter_loss,0.18514361914509317,0.8693484458976806,0.5954341339760317,0.0831419838346329,0.1241135203682151,0.14925373134328357
MODERATE,PG 18:1_20:5,1,0,1,0,,no_raw_TP,0.43403628582268905,0.9724669479844656,0.20168966737085237,0.12444790306939768,0.1802421033409778,0.10416666666666667
MODERATE,PG 18:2_20:5,1,1,0,1,1.0,any_filter_loss,0.45600375389372205,0.9631467226016989,0.13540569175942307,0.024623177708275934,0.0272368573177596,0.10112359550561797
MODERATE,PG 20:0_16:1,1,1,0,1,1.0,any_filter_loss,0.27509463736924117,0.8206488603123235,0.4400895324696777,0.023633155556943675,0.01982242563486325,0.10344827586206896
MODERATE,PS 14:0_22:0,1,1,0,0,0.0,never_filter_loss,0.755911282254363,0.4966771953016806,0.15131295823331015,0.017069230801018187,0.02469454229113499,0.11428571428571428
MODERATE,PS 14:0_22:4,1,1,0,1,1.0,any_filter_loss,0.3282929959935041,0.543623575220217,0.10688133467946276,0.0458753987345597,0.12404954461363571,0.10666666666666667
MODERATE,PS 16:1_20:3,1,1,0,1,1.0,any_filter_loss,0.34984059386853866,0.5074650921831881,0.12705139171053204,0.013598335212942292,0.04658590552502673,0.09859154929577464
MODERATE,PS 18:0_17:1,1,1,0,1,1.0,any_filter_loss,0.5700329198506149,0.552158066910196,0.2648511266188399,0.1279037832619786,0.12825292369093555,0.08955223880597014
