dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero,domain,K,reportable_truth
D0__HOLD_R3_K125,HOLD,R3,K125,125,351,PEO-H__0055,PE O-14:0_24:5,0.008051776568141107,True,True,False,3.270481223359936e-08,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,352,PEO-H__0056,PE O-14:0_24:6,0.0017800908686603997,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,354,PEO-H__0072,PE O-16:0_22:1,0.004123211232915199,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,359,PEO-H__0077,PE O-16:0_22:6,0.0010896765674472005,False,False,False,4.604218528434799e-27,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,362,PEO-H__0080,PE O-16:0_24:2,0.011175956414097446,True,True,False,1.3477677379380504e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,364,PEO-H__0082,PE O-16:0_24:4,0.01006722717017863,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,365,PEO-H__0083,PE O-16:0_24:5,0.0021809962122611337,False,False,False,7.993884036403582e-29,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,370,PEO-H__0102,PE O-16:1_22:3,0.0032137247400574652,False,False,False,2.7871749031816514e-25,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,371,PEO-H__0103,PE O-16:1_22:4,0.0024011787328025985,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,375,PEO-H__0108,PE O-16:1_24:2,0.003191477187336557,False,False,False,2.7573004905551085e-27,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,377,PEO-H__0110,PE O-16:1_24:4,0.008798832781532538,True,True,False,8.676588635757778e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,378,PEO-H__0111,PE O-16:1_24:5,0.003022430405963966,False,False,False,7.493714293338197e-25,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,379,PEO-H__0112,PE O-16:1_24:6,0.0035645945295987584,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,380,PEO-H__0121,PE O-18:0_20:0,0.017454608633032567,True,True,False,1.4799585789072757e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,381,PEO-H__0122,PE O-18:0_20:1,0.019738765700716948,True,True,False,4.957111401288992e-09,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,383,PEO-H__0124,PE O-18:0_20:3,0.0023895315756586205,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,384,PEO-H__0125,PE O-18:0_20:4,0.015941139876925338,False,False,False,2.0473841350922754e-23,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,386,PEO-H__0127,PE O-18:0_22:0,0.0010219385482919438,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,387,PEO-H__0128,PE O-18:0_22:1,0.007671784574056667,True,True,False,3.827658252725847e-08,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,388,PEO-H__0129,PE O-18:0_22:2,0.0016723981624988929,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,389,PEO-H__0130,PE O-18:0_22:3,0.009042490738182803,False,False,False,1.3226005119710701e-23,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,390,PEO-H__0131,PE O-18:0_22:4,0.0055713275731269895,True,True,False,1.0093669329207752e-07,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,391,PEO-H__0132,PE O-18:0_22:5,0.0027019180057415715,False,False,False,1.1825288655984122e-28,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,392,PEO-H__0133,PE O-18:0_22:6,0.005623485560603536,False,False,False,1.5621701650509436e-23,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,394,PEO-H__0150,PE O-18:1_20:1,0.01913069747159723,True,True,False,6.754518604092518e-08,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,395,PEO-H__0151,PE O-18:1_20:2,0.0017514487633406295,True,True,False,1.0799956715724794e-11,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,396,PEO-H__0152,PE O-18:1_20:3,0.022343916410349905,False,False,False,3.329262137276326e-24,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,397,PEO-H__0153,PE O-18:1_20:4,0.00350275028517943,False,False,False,0.0,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,398,PEO-H__0154,PE O-18:1_20:5,0.033673979463267674,True,True,False,7.673352752175712e-06,D0,125,True
D0__HOLD_R3_K125,HOLD,R3,K125,125,399,PEO-H__0155,PE O-18:1_22:0,0.0044967067604068526,False,False,False,3.1150380059296367e-24,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,400,PEO-H__0156,PE O-18:1_22:1,0.007829337352170191,False,False,False,6.621196029760531e-23,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,401,PEO-H__0157,PE O-18:1_22:2,0.008413356395086379,False,False,False,2.319212099562459e-25,D0,125,False
D0__HOLD_R3_K125,HOLD,R3,K125,125,402,PEO-H__0158,PE O-18:1_22:3,0.005327098013481899,True,True,False,1.302854656948654e-10,D0,125,True
