scope_type,scope_id,pixel_row,pixel_col,observed_precursor_group_count,sum_compatible_candidate_multiplicities,observed_group_multiplicity_mean,observed_group_multiplicity_median,observed_group_multiplicity_max,active_count_1e-4,active_count_1e-3,active_count_1e-2,participation_ratio,B_l2_norm
foreground_pixel,pixel_013_068,13,68,107,386,3.607476635514019,3.0,10,74,62,27,16.162616729736328,0.573716938495636
foreground_pixel,pixel_013_069,13,69,106,385,3.6320754716981134,3.0,10,81,63,28,16.939144134521484,0.6465569734573364
foreground_pixel,pixel_013_070,13,70,106,381,3.5943396226415096,3.0,10,81,62,28,17.524370193481445,0.6399351954460144
foreground_pixel,pixel_013_071,13,71,105,380,3.619047619047619,3.0,10,78,64,31,17.874921798706055,0.622535765171051
foreground_pixel,pixel_013_072,13,72,105,381,3.6285714285714286,3.0,10,74,61,26,16.78567123413086,0.5757645964622498
foreground_pixel,pixel_013_073,13,73,103,377,3.6601941747572817,3.0,10,77,60,26,16.78614616394043,0.6062393188476562
foreground_pixel,pixel_013_074,13,74,103,376,3.650485436893204,3.0,10,70,58,28,17.29083824157715,0.6060793995857239
foreground_pixel,pixel_013_075,13,75,106,381,3.5943396226415096,3.0,10,75,61,27,15.768767356872559,0.6290589570999146
foreground_pixel,pixel_013_076,13,76,105,383,3.6476190476190475,3.0,10,86,59,28,14.594204902648926,0.6921091675758362
foreground_pixel,pixel_013_077,13,77,105,382,3.638095238095238,3.0,10,75,55,28,15.449024200439453,0.730179488658905
foreground_pixel,pixel_013_078,13,78,104,378,3.6346153846153846,3.0,10,77,49,25,13.228540420532227,0.6724081635475159
foreground_pixel,pixel_013_079,13,79,103,374,3.6310679611650487,3.0,10,80,57,28,13.662409782409668,0.721765398979187
foreground_pixel,pixel_013_080,13,80,102,376,3.6862745098039214,3.0,10,81,51,25,13.225611686706543,0.5976528525352478
foreground_pixel,pixel_013_081,13,81,102,371,3.6372549019607843,3.0,10,74,51,25,12.034774780273438,0.6573639512062073
foreground_pixel,pixel_013_082,13,82,103,375,3.6407766990291264,3.0,10,66,53,27,12.452805519104004,0.6989745497703552
foreground_pixel,pixel_013_083,13,83,105,380,3.619047619047619,3.0,10,65,45,24,10.927364349365234,0.7232691645622253
foreground_pixel,pixel_013_084,13,84,104,378,3.6346153846153846,3.0,10,74,48,24,12.684754371643066,0.6625381708145142
foreground_pixel,pixel_013_085,13,85,99,363,3.6666666666666665,3.0,10,64,54,29,12.248295783996582,0.7552787065505981
foreground_pixel,pixel_013_086,13,86,100,359,3.59,3.0,10,74,51,23,10.448051452636719,0.7232270836830139
foreground_pixel,pixel_013_087,13,87,99,363,3.6666666666666665,3.0,10,72,46,24,10.521624565124512,0.72922682762146
foreground_pixel,pixel_013_088,13,88,94,344,3.6595744680851063,3.0,10,85,51,23,10.446626663208008,0.6553475856781006
foreground_pixel,pixel_013_089,13,89,101,365,3.613861386138614,3.0,10,76,46,25,11.721172332763672,0.7421863079071045
foreground_pixel,pixel_014_012,14,12,95,350,3.6842105263157894,3.0,10,59,40,13,10.826128959655762,0.25322771072387695
foreground_pixel,pixel_014_013,14,13,101,365,3.613861386138614,3.0,10,81,47,20,9.154298782348633,0.7138906717300415
foreground_pixel,pixel_014_014,14,14,100,361,3.61,3.0,10,75,43,22,9.773091316223145,0.639132559299469
foreground_pixel,pixel_014_015,14,15,99,363,3.6666666666666665,3.0,10,73,49,19,8.076126098632812,0.6554439663887024
foreground_pixel,pixel_014_016,14,16,105,377,3.5904761904761906,3.0,10,92,51,21,9.757728576660156,0.7075536847114563
foreground_pixel,pixel_014_017,14,17,99,368,3.717171717171717,3.0,10,61,52,26,16.515695571899414,0.697434663772583
foreground_pixel,pixel_014_018,14,18,104,374,3.5961538461538463,3.0,10,86,44,20,9.227438926696777,0.6557989716529846
foreground_pixel,pixel_014_019,14,19,101,372,3.6831683168316833,3.0,10,58,43,24,12.093390464782715,0.6137332320213318
foreground_pixel,pixel_014_020,14,20,103,376,3.650485436893204,3.0,10,79,51,21,8.990453720092773,0.696362316608429
foreground_pixel,pixel_014_021,14,21,103,378,3.6699029126213594,3.0,10,82,51,21,10.658169746398926,0.634291410446167
foreground_pixel,pixel_014_022,14,22,103,375,3.6407766990291264,3.0,10,100,51,22,10.900459289550781,0.6835290193557739
foreground_pixel,pixel_014_023,14,23,102,373,3.656862745098039,3.0,10,76,55,23,10.862842559814453,0.6649637818336487
foreground_pixel,pixel_014_024,14,24,103,371,3.6019417475728157,3.0,10,104,52,24,10.910749435424805,0.6963204741477966
foreground_pixel,pixel_014_025,14,25,104,373,3.5865384615384617,3.0,10,97,47,25,11.310412406921387,0.6127670407295227
foreground_pixel,pixel_014_026,14,26,98,361,3.683673469387755,3.0,10,101,55,24,11.408333778381348,0.6837904453277588
foreground_pixel,pixel_014_027,14,27,103,380,3.6893203883495147,3.0,10,86,59,23,10.759082794189453,0.7024399042129517
foreground_pixel,pixel_014_028,14,28,102,372,3.6470588235294117,3.0,10,96,53,24,11.225183486938477,0.6346476078033447
foreground_pixel,pixel_014_029,14,29,105,378,3.6,3.0,10,84,46,28,12.623909950256348,0.6987256407737732
foreground_pixel,pixel_014_030,14,30,104,379,3.644230769230769,3.0,10,88,53,24,12.299392700195312,0.6182432174682617
foreground_pixel,pixel_014_031,14,31,105,375,3.5714285714285716,3.0,10,98,54,23,10.802335739135742,0.6571291089057922
foreground_pixel,pixel_014_032,14,32,102,374,3.6666666666666665,3.0,10,76,51,25,12.53101634979248,0.7148110270500183
foreground_pixel,pixel_014_033,14,33,102,373,3.656862745098039,3.0,10,88,58,23,11.232380867004395,0.5979724526405334
foreground_pixel,pixel_014_034,14,34,104,380,3.6538461538461537,3.0,10,88,51,25,10.598489761352539,0.6806891560554504
foreground_pixel,pixel_014_035,14,35,106,382,3.6037735849056602,3.0,10,69,48,23,10.99926471710205,0.7401337623596191
foreground_pixel,pixel_014_036,14,36,99,362,3.6565656565656566,3.0,10,67,47,23,12.716761589050293,0.653360903263092
foreground_pixel,pixel_014_037,14,37,103,374,3.6310679611650487,3.0,10,110,56,24,12.169821739196777,0.6145548820495605
foreground_pixel,pixel_014_038,14,38,104,380,3.6538461538461537,3.0,10,90,58,25,11.630455017089844,0.6571130156517029
foreground_pixel,pixel_014_039,14,39,103,380,3.6893203883495147,3.0,10,85,59,22,11.464674949645996,0.7024297118186951
foreground_pixel,pixel_014_040,14,40,104,378,3.6346153846153846,3.0,10,98,57,26,12.523266792297363,0.6516103148460388
foreground_pixel,pixel_014_041,14,41,104,381,3.6634615384615383,3.0,10,92,57,25,12.897699356079102,0.6699365377426147
foreground_pixel,pixel_014_042,14,42,102,370,3.627450980392157,3.0,10,101,60,25,11.716302871704102,0.6881577968597412
foreground_pixel,pixel_014_043,14,43,105,382,3.638095238095238,3.0,10,91,60,24,12.47581958770752,0.6208957433700562
foreground_pixel,pixel_014_044,14,44,105,380,3.619047619047619,3.0,10,85,52,23,11.996675491333008,0.6377205848693848
foreground_pixel,pixel_014_045,14,45,105,378,3.6,3.0,10,86,56,27,11.675127983093262,0.6962065696716309
foreground_pixel,pixel_014_046,14,46,104,379,3.644230769230769,3.0,10,89,56,26,11.526679992675781,0.7563834190368652
foreground_pixel,pixel_014_047,14,47,102,371,3.6372549019607843,3.0,10,81,55,24,13.375890731811523,0.5595621466636658
foreground_pixel,pixel_014_048,14,48,102,373,3.656862745098039,3.0,10,89,54,25,13.258959770202637,0.5801564455032349
foreground_pixel,pixel_014_049,14,49,105,381,3.6285714285714286,3.0,10,90,60,23,12.548413276672363,0.6911228895187378
foreground_pixel,pixel_014_050,14,50,106,379,3.5754716981132075,3.0,10,73,58,27,13.442178726196289,0.7257695198059082
foreground_pixel,pixel_014_051,14,51,105,382,3.638095238095238,3.0,10,86,66,27,13.387621879577637,0.7284616827964783
foreground_pixel,pixel_014_052,14,52,103,381,3.6990291262135924,3.0,10,77,61,26,14.902652740478516,0.6669982671737671
foreground_pixel,pixel_014_053,14,53,104,381,3.6634615384615383,3.0,10,83,58,29,15.347174644470215,0.651717483997345
foreground_pixel,pixel_014_054,14,54,106,386,3.641509433962264,3.0,10,77,64,26,15.656204223632812,0.6371414065361023
foreground_pixel,pixel_014_055,14,55,101,370,3.6633663366336635,3.0,10,84,64,22,15.043963432312012,0.5163847208023071
foreground_pixel,pixel_014_056,14,56,106,386,3.641509433962264,3.0,10,89,70,24,16.23744010925293,0.5709517598152161
foreground_pixel,pixel_014_057,14,57,106,377,3.556603773584906,3.0,10,77,65,25,14.88039779663086,0.5831223130226135
foreground_pixel,pixel_014_058,14,58,105,383,3.6476190476190475,3.0,10,74,67,23,15.250539779663086,0.5244515538215637
foreground_pixel,pixel_014_059,14,59,105,380,3.619047619047619,3.0,10,85,69,25,14.728126525878906,0.5691099762916565
foreground_pixel,pixel_014_060,14,60,104,377,3.625,3.0,10,77,68,24,15.849571228027344,0.49255049228668213
foreground_pixel,pixel_014_061,14,61,108,388,3.5925925925925926,3.0,10,77,62,27,16.617679595947266,0.5098008513450623
foreground_pixel,pixel_014_062,14,62,103,375,3.6407766990291264,3.0,10,81,63,25,17.597124099731445,0.5508933067321777
foreground_pixel,pixel_014_063,14,63,102,376,3.6862745098039214,3.0,10,86,68,22,16.711320877075195,0.5724168419837952
foreground_pixel,pixel_014_064,14,64,106,382,3.6037735849056602,3.0,10,77,64,26,17.849149703979492,0.585557758808136
foreground_pixel,pixel_014_065,14,65,109,390,3.5779816513761467,3.0,10,82,65,31,16.67660903930664,0.6272463798522949
foreground_pixel,pixel_014_066,14,66,106,382,3.6037735849056602,3.0,10,83,61,28,16.830358505249023,0.5919768810272217
foreground_pixel,pixel_014_067,14,67,106,385,3.6320754716981134,3.0,10,83,65,23,16.850299835205078,0.5112497806549072
foreground_pixel,pixel_014_068,14,68,104,380,3.6538461538461537,3.0,10,79,65,26,17.222021102905273,0.5660922527313232
foreground_pixel,pixel_014_069,14,69,105,384,3.657142857142857,3.0,10,76,60,28,17.01871681213379,0.5828657150268555
foreground_pixel,pixel_014_070,14,70,103,377,3.6601941747572817,3.0,10,73,64,27,19.93195343017578,0.536797046661377
foreground_pixel,pixel_014_071,14,71,104,378,3.6346153846153846,3.0,10,75,60,27,16.94831085205078,0.5559509992599487
foreground_pixel,pixel_014_072,14,72,106,381,3.5943396226415096,3.0,10,84,70,27,18.82830810546875,0.6033713221549988
foreground_pixel,pixel_014_073,14,73,103,378,3.6699029126213594,3.0,10,77,61,26,16.554061889648438,0.6317799687385559
foreground_pixel,pixel_014_074,14,74,108,389,3.6018518518518516,3.0,10,84,64,31,17.19021987915039,0.704931914806366
foreground_pixel,pixel_014_075,14,75,106,386,3.641509433962264,3.0,10,85,65,26,14.498821258544922,0.5699655413627625
foreground_pixel,pixel_014_076,14,76,103,381,3.6990291262135924,3.0,10,73,52,27,14.376973152160645,0.6444539427757263
foreground_pixel,pixel_014_077,14,77,99,367,3.707070707070707,3.0,10,80,55,26,13.647223472595215,0.6494867205619812
foreground_pixel,pixel_014_078,14,78,105,382,3.638095238095238,3.0,10,84,53,24,12.702075958251953,0.6749147176742554
foreground_pixel,pixel_014_079,14,79,104,380,3.6538461538461537,3.0,10,78,56,26,14.365859031677246,0.6720245480537415
foreground_pixel,pixel_014_080,14,80,99,366,3.696969696969697,3.0,10,88,64,24,12.915318489074707,0.6401474475860596
foreground_pixel,pixel_014_081,14,81,106,384,3.6226415094339623,3.0,10,85,46,24,11.850621223449707,0.6821232438087463
foreground_pixel,pixel_014_082,14,82,102,373,3.656862745098039,3.0,10,88,55,25,12.156208992004395,0.727429986000061
foreground_pixel,pixel_014_083,14,83,101,362,3.5841584158415842,3.0,10,83,51,23,12.78710651397705,0.6914312839508057
foreground_pixel,pixel_014_084,14,84,98,362,3.693877551020408,3.0,10,77,42,28,11.876255989074707,0.6258758902549744
foreground_pixel,pixel_014_085,14,85,99,358,3.6161616161616164,3.0,10,75,50,24,10.763941764831543,0.7051836848258972
foreground_pixel,pixel_014_086,14,86,99,359,3.6262626262626263,3.0,10,78,50,23,10.16395378112793,0.6332722306251526
foreground_pixel,pixel_014_087,14,87,100,361,3.61,3.0,10,68,47,24,11.539703369140625,0.6793837547302246
foreground_pixel,pixel_014_088,14,88,102,366,3.588235294117647,3.0,10,66,46,24,10.767120361328125,0.655754566192627
foreground_pixel,pixel_014_089,14,89,100,362,3.62,3.0,10,76,48,25,10.55260944366455,0.7866255640983582
foreground_pixel,pixel_015_012,15,12,98,362,3.693877551020408,3.0,10,57,39,21,11.92496395111084,0.48513463139533997
foreground_pixel,pixel_015_013,15,13,100,363,3.63,3.0,10,65,43,22,9.101447105407715,0.7741616368293762
foreground_pixel,pixel_015_014,15,14,97,359,3.7010309278350517,3.0,10,60,45,23,13.29511547088623,0.698533296585083
foreground_pixel,pixel_015_015,15,15,102,368,3.607843137254902,3.0,10,62,40,26,10.090739250183105,0.7000389695167542
foreground_pixel,pixel_015_016,15,16,103,373,3.621359223300971,3.0,10,82,46,22,9.048184394836426,0.7601265907287598
foreground_pixel,pixel_015_017,15,17,104,377,3.625,3.0,10,79,44,21,9.737686157226562,0.6113304495811462
foreground_pixel,pixel_015_018,15,18,101,366,3.623762376237624,3.0,10,72,51,20,9.277765274047852,0.610190212726593
foreground_pixel,pixel_015_019,15,19,103,377,3.6601941747572817,3.0,10,81,43,21,9.92654037475586,0.5951669812202454
foreground_pixel,pixel_015_020,15,20,104,376,3.6153846153846154,3.0,10,92,53,21,12.169878959655762,0.5507110357284546
foreground_pixel,pixel_015_021,15,21,105,383,3.6476190476190475,3.0,10,88,56,22,10.610095977783203,0.6305882930755615
foreground_pixel,pixel_015_022,15,22,104,375,3.605769230769231,3.0,10,78,53,24,11.363673210144043,0.6698882579803467
foreground_pixel,pixel_015_023,15,23,101,366,3.623762376237624,3.0,10,82,51,23,11.043893814086914,0.6892998218536377
foreground_pixel,pixel_015_024,15,24,101,369,3.6534653465346536,3.0,10,80,44,22,9.834395408630371,0.6291821002960205
foreground_pixel,pixel_015_025,15,25,100,368,3.68,3.0,10,99,49,24,10.523193359375,0.6115082502365112
foreground_pixel,pixel_015_026,15,26,104,372,3.576923076923077,3.0,10,73,53,28,12.652848243713379,0.6749182939529419
foreground_pixel,pixel_015_027,15,27,105,384,3.657142857142857,3.0,10,90,48,23,10.353896141052246,0.6385234594345093
foreground_pixel,pixel_015_028,15,28,99,362,3.6565656565656566,3.0,10,79,50,25,10.027934074401855,0.6418020129203796
foreground_pixel,pixel_015_029,15,29,104,375,3.605769230769231,3.0,10,90,50,22,10.263699531555176,0.6809494495391846
foreground_pixel,pixel_015_030,15,30,102,370,3.627450980392157,3.0,10,67,50,24,10.752141952514648,0.6619157195091248
foreground_pixel,pixel_015_031,15,31,99,363,3.6666666666666665,3.0,10,93,56,26,10.810343742370605,0.7550613284111023
foreground_pixel,pixel_015_032,15,32,105,382,3.638095238095238,3.0,10,97,55,25,11.780753135681152,0.6409305930137634
foreground_pixel,pixel_015_033,15,33,103,373,3.621359223300971,3.0,10,82,54,22,10.563953399658203,0.7195951342582703
foreground_pixel,pixel_015_034,15,34,103,373,3.621359223300971,3.0,10,75,54,22,10.344057083129883,0.6996080279350281
foreground_pixel,pixel_015_035,15,35,106,383,3.6132075471698113,3.0,10,100,55,26,11.023429870605469,0.6425262689590454
foreground_pixel,pixel_015_036,15,36,101,372,3.6831683168316833,3.0,10,110,50,21,13.264901161193848,0.6087414622306824
foreground_pixel,pixel_015_037,15,37,104,381,3.6634615384615383,3.0,10,93,53,21,11.140308380126953,0.5909228324890137
foreground_pixel,pixel_015_038,15,38,99,366,3.696969696969697,3.0,10,102,55,23,12.27596664428711,0.6060739755630493
foreground_pixel,pixel_015_039,15,39,103,377,3.6601941747572817,3.0,10,104,59,23,13.015229225158691,0.5654107928276062
foreground_pixel,pixel_015_040,15,40,101,368,3.6435643564356437,3.0,10,88,47,23,11.706084251403809,0.6343636512756348
foreground_pixel,pixel_015_041,15,41,106,381,3.5943396226415096,3.0,10,96,60,27,11.83174991607666,0.7593626976013184
foreground_pixel,pixel_015_042,15,42,102,374,3.6666666666666665,3.0,10,87,60,28,12.049407958984375,0.7864108085632324
foreground_pixel,pixel_015_043,15,43,104,381,3.6634615384615383,3.0,10,84,59,28,13.004985809326172,0.7376684546470642
foreground_pixel,pixel_015_044,15,44,103,375,3.6407766990291264,3.0,10,97,59,26,13.394977569580078,0.6292393207550049
foreground_pixel,pixel_015_045,15,45,105,383,3.6476190476190475,3.0,10,81,55,26,11.704069137573242,0.7034627795219421
foreground_pixel,pixel_015_046,15,46,104,379,3.644230769230769,3.0,10,86,56,24,11.239888191223145,0.6590381860733032
foreground_pixel,pixel_015_047,15,47,104,377,3.625,3.0,10,88,56,25,11.990797996520996,0.6909537315368652
foreground_pixel,pixel_015_048,15,48,103,379,3.679611650485437,3.0,10,77,53,25,13.655062675476074,0.5790086388587952
foreground_pixel,pixel_015_049,15,49,101,372,3.6831683168316833,3.0,10,75,57,25,12.15998363494873,0.729008138179779
foreground_pixel,pixel_015_050,15,50,106,384,3.6226415094339623,3.0,10,77,60,26,13.644521713256836,0.6671319603919983
foreground_pixel,pixel_015_051,15,51,104,375,3.605769230769231,3.0,10,88,58,21,12.479255676269531,0.5927255153656006
foreground_pixel,pixel_015_052,15,52,106,381,3.5943396226415096,3.0,10,89,62,26,14.69815731048584,0.6150839924812317
foreground_pixel,pixel_015_053,15,53,106,386,3.641509433962264,3.0,10,89,59,24,14.380621910095215,0.6298302412033081
foreground_pixel,pixel_015_054,15,54,104,383,3.6826923076923075,3.0,10,88,68,27,14.335655212402344,0.6555219292640686
foreground_pixel,pixel_015_055,15,55,104,375,3.605769230769231,3.0,10,76,62,27,18.611270904541016,0.5154704451560974
foreground_pixel,pixel_015_056,15,56,107,387,3.616822429906542,3.0,10,76,58,26,16.290149688720703,0.5598929524421692
foreground_pixel,pixel_015_057,15,57,106,381,3.5943396226415096,3.0,10,95,64,26,15.221384048461914,0.5777754783630371
foreground_pixel,pixel_015_058,15,58,105,381,3.6285714285714286,3.0,10,93,69,23,14.854141235351562,0.5605134963989258
foreground_pixel,pixel_015_059,15,59,103,375,3.6407766990291264,3.0,10,84,67,27,18.8075008392334,0.5568149089813232
foreground_pixel,pixel_015_060,15,60,107,383,3.5794392523364484,3.0,10,78,61,24,15.757664680480957,0.5837366580963135
foreground_pixel,pixel_015_061,15,61,108,389,3.6018518518518516,3.0,10,83,67,28,16.56515121459961,0.6468290090560913
foreground_pixel,pixel_015_062,15,62,109,390,3.5779816513761467,3.0,10,76,64,27,19.375654220581055,0.5259609818458557
foreground_pixel,pixel_015_063,15,63,107,387,3.616822429906542,3.0,10,91,60,27,15.877362251281738,0.6095373034477234
foreground_pixel,pixel_015_064,15,64,109,389,3.5688073394495414,3.0,10,80,57,28,17.71593475341797,0.5802499651908875
foreground_pixel,pixel_015_065,15,65,106,382,3.6037735849056602,3.0,10,79,64,31,18.814380645751953,0.579293966293335
foreground_pixel,pixel_015_066,15,66,106,385,3.6320754716981134,3.0,10,89,62,24,16.397377014160156,0.5535290241241455
foreground_pixel,pixel_015_067,15,67,104,381,3.6634615384615383,3.0,10,75,66,28,19.408288955688477,0.537223756313324
foreground_pixel,pixel_015_068,15,68,106,384,3.6226415094339623,3.0,10,79,69,30,17.630990982055664,0.6326030492782593
foreground_pixel,pixel_015_069,15,69,107,387,3.616822429906542,3.0,10,81,66,26,15.737834930419922,0.5900271534919739
foreground_pixel,pixel_015_070,15,70,106,384,3.6226415094339623,3.0,10,78,63,29,19.05277442932129,0.5650454759597778
foreground_pixel,pixel_015_071,15,71,105,380,3.619047619047619,3.0,10,83,63,27,17.386215209960938,0.5786759853363037
foreground_pixel,pixel_015_072,15,72,107,383,3.5794392523364484,3.0,10,76,65,28,19.27797508239746,0.5607537627220154
foreground_pixel,pixel_015_073,15,73,106,383,3.6132075471698113,3.0,10,78,58,30,17.59699249267578,0.6270536780357361
foreground_pixel,pixel_015_074,15,74,106,381,3.5943396226415096,3.0,10,89,62,27,15.381388664245605,0.6818626523017883
foreground_pixel,pixel_015_075,15,75,105,384,3.657142857142857,3.0,10,96,61,27,15.114916801452637,0.7259407043457031
foreground_pixel,pixel_015_076,15,76,105,380,3.619047619047619,3.0,10,77,57,26,13.543231964111328,0.7004429697990417
foreground_pixel,pixel_015_077,15,77,107,387,3.616822429906542,3.0,10,83,53,27,14.332066535949707,0.6362638473510742
foreground_pixel,pixel_015_078,15,78,106,380,3.5849056603773586,3.0,10,78,60,28,12.851907730102539,0.7276110053062439
foreground_pixel,pixel_015_079,15,79,104,382,3.673076923076923,3.0,10,83,52,28,13.208847999572754,0.7026768326759338
foreground_pixel,pixel_015_080,15,80,103,373,3.621359223300971,3.0,10,77,49,26,13.178177833557129,0.691214382648468
foreground_pixel,pixel_015_081,15,81,99,362,3.6565656565656566,3.0,10,69,51,27,12.132704734802246,0.802650511264801
foreground_pixel,pixel_015_082,15,82,104,380,3.6538461538461537,3.0,10,77,50,27,11.577339172363281,0.7902148365974426
foreground_pixel,pixel_015_083,15,83,103,371,3.6019417475728157,3.0,10,77,52,25,11.603482246398926,0.7942426204681396
foreground_pixel,pixel_015_084,15,84,101,371,3.6732673267326734,3.0,10,90,55,22,10.349891662597656,0.7173253297805786
foreground_pixel,pixel_015_085,15,85,102,372,3.6470588235294117,3.0,10,68,45,30,13.299613952636719,0.7930331230163574
foreground_pixel,pixel_015_086,15,86,102,365,3.5784313725490198,3.0,10,78,53,25,10.499838829040527,0.6928898692131042
foreground_pixel,pixel_015_087,15,87,93,338,3.6344086021505375,3.0,10,87,46,27,11.905138969421387,0.6974185705184937
foreground_pixel,pixel_015_088,15,88,95,343,3.610526315789474,3.0,10,73,46,25,11.685550689697266,0.7199087142944336
foreground_pixel,pixel_015_089,15,89,102,370,3.627450980392157,3.0,10,73,56,25,11.215498924255371,0.7813238501548767
foreground_pixel,pixel_016_011,16,11,94,344,3.6595744680851063,3.0,10,58,35,11,9.80121898651123,0.25607627630233765
foreground_pixel,pixel_016_012,16,12,95,352,3.705263157894737,3.0,10,100,45,24,8.805841445922852,0.5910621881484985
foreground_pixel,pixel_016_013,16,13,101,374,3.702970297029703,3.0,10,68,43,23,8.939251899719238,0.6949652433395386
foreground_pixel,pixel_016_014,16,14,98,354,3.6122448979591835,3.0,10,79,51,21,8.33242416381836,0.7727147340774536
foreground_pixel,pixel_016_015,16,15,103,373,3.621359223300971,3.0,10,95,47,22,10.128491401672363,0.6023688316345215
foreground_pixel,pixel_016_016,16,16,100,374,3.74,3.5,10,76,40,20,10.260953903198242,0.569865345954895
foreground_pixel,pixel_016_017,16,17,102,375,3.676470588235294,3.0,10,69,47,20,8.352469444274902,0.6626457571983337
foreground_pixel,pixel_016_018,16,18,103,378,3.6699029126213594,3.0,10,87,59,21,9.456892013549805,0.662473738193512
foreground_pixel,pixel_016_019,16,19,100,363,3.63,3.0,10,92,48,20,9.559419631958008,0.6374269127845764
foreground_pixel,pixel_016_020,16,20,103,369,3.5825242718446604,3.0,10,78,53,23,9.915057182312012,0.7291720509529114
foreground_pixel,pixel_016_021,16,21,99,364,3.676767676767677,3.0,10,96,47,22,10.923491477966309,0.5171750783920288
foreground_pixel,pixel_016_022,16,22,103,374,3.6310679611650487,3.0,10,80,51,22,10.502902030944824,0.6584049463272095
foreground_pixel,pixel_016_023,16,23,102,375,3.676470588235294,3.0,10,81,57,23,10.379613876342773,0.7460092902183533
foreground_pixel,pixel_016_024,16,24,104,377,3.625,3.0,10,108,53,21,9.892743110656738,0.7381751537322998
foreground_pixel,pixel_016_025,16,25,104,375,3.605769230769231,3.0,10,71,47,26,12.672019004821777,0.6937292218208313
foreground_pixel,pixel_016_026,16,26,107,387,3.616822429906542,3.0,10,88,49,25,10.349017143249512,0.7395582795143127
foreground_pixel,pixel_016_027,16,27,102,373,3.656862745098039,3.0,10,82,45,23,11.291975975036621,0.6407021284103394
foreground_pixel,pixel_016_028,16,28,101,372,3.6831683168316833,3.0,10,93,58,20,10.310955047607422,0.6202971339225769
foreground_pixel,pixel_016_029,16,29,97,361,3.7216494845360826,3.0,10,65,49,24,12.009787559509277,0.6723175644874573
foreground_pixel,pixel_016_030,16,30,101,371,3.6732673267326734,3.0,10,71,43,24,10.782571792602539,0.6420181393623352
foreground_pixel,pixel_016_031,16,31,102,367,3.5980392156862746,3.0,10,89,52,26,11.108633995056152,0.7519566416740417
foreground_pixel,pixel_016_032,16,32,103,381,3.6990291262135924,3.0,10,92,57,27,11.513830184936523,0.705112636089325
foreground_pixel,pixel_016_033,16,33,105,383,3.6476190476190475,3.0,10,98,55,23,11.36915397644043,0.6095390319824219
foreground_pixel,pixel_016_034,16,34,100,373,3.73,3.0,10,91,52,24,11.372703552246094,0.5786809325218201
foreground_pixel,pixel_016_035,16,35,102,374,3.6666666666666665,3.0,10,75,52,24,11.421600341796875,0.6767610311508179
foreground_pixel,pixel_016_036,16,36,105,377,3.5904761904761906,3.0,10,105,59,25,11.936495780944824,0.6233651638031006
foreground_pixel,pixel_016_037,16,37,105,382,3.638095238095238,3.0,10,91,52,23,11.3344144821167,0.6048388481140137
foreground_pixel,pixel_016_038,16,38,102,374,3.6666666666666665,3.0,10,84,53,22,11.895241737365723,0.6414589285850525
foreground_pixel,pixel_016_039,16,39,102,370,3.627450980392157,3.0,10,90,62,26,12.191874504089355,0.6948025226593018
foreground_pixel,pixel_016_040,16,40,102,376,3.6862745098039214,3.0,10,91,60,25,12.648362159729004,0.6271630525588989
foreground_pixel,pixel_016_041,16,41,104,378,3.6346153846153846,3.0,10,95,65,24,13.050348281860352,0.661202073097229
foreground_pixel,pixel_016_042,16,42,106,385,3.6320754716981134,3.0,10,92,58,24,11.916014671325684,0.7718052268028259
foreground_pixel,pixel_016_043,16,43,100,370,3.7,3.0,10,103,63,23,12.32014274597168,0.675288736820221
foreground_pixel,pixel_016_044,16,44,103,378,3.6699029126213594,3.0,10,112,56,22,10.932537078857422,0.6152370572090149
foreground_pixel,pixel_016_045,16,45,105,381,3.6285714285714286,3.0,10,77,54,27,14.363758087158203,0.5606780648231506
foreground_pixel,pixel_016_046,16,46,106,381,3.5943396226415096,3.0,10,80,60,22,13.539100646972656,0.6096451282501221
foreground_pixel,pixel_016_047,16,47,100,368,3.68,3.0,10,94,54,24,12.255392074584961,0.6827418208122253
foreground_pixel,pixel_016_048,16,48,105,384,3.657142857142857,3.0,10,87,53,28,13.524227142333984,0.6560624241828918
foreground_pixel,pixel_016_049,16,49,104,377,3.625,3.0,10,103,60,24,13.704848289489746,0.5897850394248962
foreground_pixel,pixel_016_050,16,50,105,379,3.6095238095238096,3.0,10,75,63,27,15.790946960449219,0.5894821286201477
foreground_pixel,pixel_016_051,16,51,106,385,3.6320754716981134,3.0,10,82,63,28,16.891992568969727,0.5791395902633667
foreground_pixel,pixel_016_052,16,52,105,377,3.5904761904761906,3.0,10,84,61,25,16.068038940429688,0.5726756453514099
foreground_pixel,pixel_016_053,16,53,105,380,3.619047619047619,3.0,10,89,66,26,16.210479736328125,0.5889286994934082
foreground_pixel,pixel_016_054,16,54,105,376,3.580952380952381,3.0,10,79,64,22,16.937294006347656,0.5229227542877197
foreground_pixel,pixel_016_055,16,55,102,367,3.5980392156862746,3.0,10,74,61,23,15.380699157714844,0.5770889520645142
foreground_pixel,pixel_016_056,16,56,102,372,3.6470588235294117,3.0,10,77,64,27,16.203153610229492,0.6262126564979553
foreground_pixel,pixel_016_057,16,57,104,378,3.6346153846153846,3.0,10,76,62,29,17.151264190673828,0.5456395745277405
foreground_pixel,pixel_016_058,16,58,109,389,3.5688073394495414,3.0,10,80,60,25,15.747950553894043,0.5814247131347656
