dataset_id,split,replicate,complexity_condition,global_truth_K,candidate_index,candidate_id,lipid_name,X_hat,candidate_truth,molecular_truth,same_lipid_alternative_candidate,rho_zero
CAL_R2_BASE76,CAL,R2,BASE76,76,171,PE-H__0201,PE 20:0_20:4,0.00278743584116751,True,True,False,2.761717524431789e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,172,PE-H__0202,PE 20:0_20:5,0.00273607998596037,False,False,False,5.213044279013987e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,175,PE-H__0220,PE 20:1_20:4,0.06489393625583302,True,True,False,0.00027138598732622714
CAL_R2_BASE76,CAL,R2,BASE76,76,176,PE-H__0221,PE 20:1_20:5,0.0020221014531453248,False,False,False,5.457714525333506e-28
CAL_R2_BASE76,CAL,R2,BASE76,76,177,PE-H__0236,PE 20:2_20:2,0.003243112136944292,True,True,False,8.573474674164406e-09
CAL_R2_BASE76,CAL,R2,BASE76,76,179,PE-H__0238,PE 20:2_20:4,0.004840510706884675,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,184,PE-H__0271,PE 20:4_20:4,0.0035460510686746265,False,False,False,1.2927331802566225e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,192,PE-H__0466,PE 17:0_22:1,0.0019413394855049221,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,193,PE-H__0467,PE 17:0_22:2,0.01622163456988165,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,194,PE-H__0468,PE 17:0_22:3,0.005494902003908678,True,True,False,1.6974140246366423e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,196,PE-H__0470,PE 17:0_22:5,0.002063557685500552,False,False,False,6.683693283084616e-23
CAL_R2_BASE76,CAL,R2,BASE76,76,198,PE-H__0481,PE 20:0_17:1,0.0032957298980483387,True,True,False,1.6605393352757978e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,200,PE-H__0483,PE 17:1_20:2,0.04959426447789567,True,True,False,0.00011392796162901885
CAL_R2_BASE76,CAL,R2,BASE76,76,202,PE-H__0485,PE 17:1_20:4,0.006454680314404305,True,True,False,1.1460970126938081e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,203,PE-H__0488,PE 17:1_22:1,0.10462584083131486,True,True,False,0.0013891101366585857
CAL_R2_BASE76,CAL,R2,BASE76,76,204,PE-H__0490,PE 17:1_22:3,0.006026833647298365,True,True,False,1.5151704145752318e-08
CAL_R2_BASE76,CAL,R2,BASE76,76,205,PE-H__0491,PE 17:1_22:4,0.00687806721191604,False,False,False,1.0475310442279695e-28
CAL_R2_BASE76,CAL,R2,BASE76,76,206,PE-H__0492,PE 17:1_22:5,0.010251808430411617,False,False,False,1.7630544279490679e-28
CAL_R2_BASE76,CAL,R2,BASE76,76,207,PE-H__0493,PE 17:1_22:6,0.0013112070545095314,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,208,PEO-H__0072,PE O-16:0_22:1,0.06049025306977437,True,True,False,0.0001899068548780252
CAL_R2_BASE76,CAL,R2,BASE76,76,209,PEO-H__0073,PE O-16:0_22:2,0.013372502766290638,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,221,PEO-H__0107,PE O-16:1_24:1,0.013833437134367079,True,True,False,0.00012997975914951372
CAL_R2_BASE76,CAL,R2,BASE76,76,224,PEO-H__0112,PE O-16:1_24:6,0.0015115170566313576,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,225,PEO-H__0122,PE O-18:0_20:1,0.005388162767407932,False,False,False,4.443159127093784e-34
CAL_R2_BASE76,CAL,R2,BASE76,76,229,PEO-H__0126,PE O-18:0_20:5,0.0010545321711952456,False,False,False,8.922134559911071e-28
CAL_R2_BASE76,CAL,R2,BASE76,76,230,PEO-H__0128,PE O-18:0_22:1,0.006648155495425313,False,False,False,1.6908116226486075e-28
CAL_R2_BASE76,CAL,R2,BASE76,76,231,PEO-H__0129,PE O-18:0_22:2,0.023431256103972693,True,True,False,7.273824170909933e-05
CAL_R2_BASE76,CAL,R2,BASE76,76,233,PEO-H__0131,PE O-18:0_22:4,0.0010406592655038372,False,False,False,1.074244353637187e-27
CAL_R2_BASE76,CAL,R2,BASE76,76,235,PEO-H__0133,PE O-18:0_22:6,0.005973848658810803,True,True,False,3.4948714677465574e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,241,PEO-H__0156,PE O-18:1_22:1,0.011754905587946557,True,True,False,1.289124948807332e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,252,PEO-H__0183,PE O-18:2_22:0,0.00692137474687233,True,True,False,1.9251701614498874e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,261,PEO-H__0214,PE O-18:3_22:3,0.0012158577720491168,False,False,False,7.960564622941942e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,262,PEO-H__0215,PE O-18:3_22:4,0.0049843836397919505,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,263,PEO-H__0216,PE O-18:3_22:5,0.0037414619521128492,True,True,False,9.001132788273335e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,264,PEO-H__0217,PE O-18:3_22:6,0.0010972058065751172,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,265,PEO-H__0235,PE O-20:0_20:2,0.00215732836913693,False,False,False,7.973741485342805e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,268,PEO-H__0262,PE O-20:1_20:1,0.0023693214694422604,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,280,PG-H__0052,PG 16:0_20:5,0.009598076506097406,True,True,False,4.2679828765926696e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,281,PG-H__0053,PG 16:1_20:4,0.048844442455698585,True,True,False,6.955490843552702e-05
CAL_R2_BASE76,CAL,R2,BASE76,76,282,PG-H__0054,PG 18:2_18:3,0.018557344559207843,True,True,False,4.59996884910337e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,285,PG-H__0058,PG 16:1_20:3,0.0020185727489144614,True,True,False,2.2292261681050848e-08
CAL_R2_BASE76,CAL,R2,BASE76,76,287,PG-H__0060,PG 18:2_18:2,0.004053489815636429,True,True,False,4.549177928407332e-09
CAL_R2_BASE76,CAL,R2,BASE76,76,294,PG-H__0069,PG 16:0_20:2,0.0013518873663229103,True,True,False,8.985845356045579e-10
CAL_R2_BASE76,CAL,R2,BASE76,76,295,PG-H__0070,PG 16:1_20:1,0.0021268426417058567,False,False,False,3.0012828995962487e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,297,PG-H__0072,PG 18:1_18:1,0.008407907053578188,True,True,False,1.0527893886017056e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,298,PG-H__0074,PG 14:0_22:1,0.014356519169263985,False,False,False,9.524382541632594e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,299,PG-H__0075,PG 16:0_20:1,0.0023580764867808636,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,301,PG-H__0077,PG 18:0_18:1,0.06896412942691471,True,True,False,0.0002511567685928988
CAL_R2_BASE76,CAL,R2,BASE76,76,312,PG-H__0093,PG 16:0_22:5,0.00480215868157301,False,False,False,2.88223417605786e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,313,PG-H__0094,PG 16:1_22:4,0.02282353341204618,True,True,False,1.1917040736352122e-05
CAL_R2_BASE76,CAL,R2,BASE76,76,314,PG-H__0095,PG 18:0_20:5,0.010940886064754655,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,315,PG-H__0096,PG 18:1_20:4,0.004790331198391029,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,316,PG-H__0097,PG 18:2_20:3,0.0020537826095087656,True,True,False,8.790360076986773e-08
CAL_R2_BASE76,CAL,R2,BASE76,76,317,PG-H__0098,PG 20:2_18:3,0.0023752900871400304,False,False,False,2.460886335218619e-22
CAL_R2_BASE76,CAL,R2,BASE76,76,323,PG-H__0104,PG 18:2_20:2,0.0016251196392555783,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,330,PG-H__0461,PG 17:0_20:2,0.0014338534424591218,True,True,False,2.350881301593099e-09
CAL_R2_BASE76,CAL,R2,BASE76,76,331,PG-H__0462,PG 17:0_20:3,0.006290673675314944,False,False,False,3.7277860310115426e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,333,PG-H__0464,PG 17:0_20:5,0.006323072419144969,True,True,False,4.4160184060453245e-06
CAL_R2_BASE76,CAL,R2,BASE76,76,336,PG-H__0479,PG 17:1_18:2,0.004035973735758487,True,True,False,2.3528493868867977e-05
CAL_R2_BASE76,CAL,R2,BASE76,76,339,PG-H__0483,PG 17:1_20:2,0.021020976833843283,True,True,False,1.253510493275326e-05
CAL_R2_BASE76,CAL,R2,BASE76,76,341,PG-H__0485,PG 17:1_20:4,0.012857399105413664,False,False,False,5.108338351410839e-21
CAL_R2_BASE76,CAL,R2,BASE76,76,342,PG-H__0502,PG 17:0_17:0,0.00428103394152269,True,True,False,4.388550138567382e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,351,PCO+HCOO__0084,PC O-16:1_18:1,0.010318166986398947,True,True,False,0.00014188288185843317
CAL_R2_BASE76,CAL,R2,BASE76,76,374,PC+Cl__0180,PC 14:0_20:4,0.08645832978007521,True,True,False,0.010021334388667629
CAL_R2_BASE76,CAL,R2,BASE76,76,382,PC+Cl__0391,PC 16:0_18:1,0.01305666945964127,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,383,PC+Cl__0392,PC 16:0_18:2,0.001935111370919925,True,True,False,3.37366031031641e-07
CAL_R2_BASE76,CAL,R2,BASE76,76,384,PC+Cl__0435,PC 16:1_16:1,0.06472675888960343,True,True,False,0.0012109049473836894
CAL_R2_BASE76,CAL,R2,BASE76,76,385,PC+Cl__0797,PC 18:0_16:1,0.009412506662328303,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,386,PC+Cl__0443,PC 16:1_18:1,0.0012739117906707615,False,False,False,0.0
CAL_R2_BASE76,CAL,R2,BASE76,76,387,PC+Cl__0444,PC 16:1_18:2,0.014468066147819425,True,True,False,0.00011897198429829227
CAL_R2_BASE76,CAL,R2,BASE76,76,389,PC+Cl__0658,PC 17:0_17:1,0.08521994009972476,True,True,False,0.001029216489143678
CAL_R2_BASE76,CAL,R2,BASE76,76,390,PC+Cl__0706,PC 17:1_17:1,0.003488736907661214,False,False,False,1.92595867506159e-20
