dataset_id,lipid_name,K,replicate,truth,reportable_truth,clean_raw,mild_raw,clean_rho,mild_rho,clean_X_hat,mild_X_hat,clean_at_clean,clean_at_mild,mild_at_clean,mild_at_mild,score_direction,cone_isolation,max_fragment_cosine
HOLD_R4_K050,PC O-16:1_17:1,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.5790731778499716,0.7915991695954587
HOLD_R4_K050,PC O-16:1_18:0,50,R4,False,False,False,False,,,1.071766850983072e-07,2.5113474913613618e-08,False,False,False,False,not_jointly_reported,0.578408761742055,0.8511856151913196
HOLD_R4_K050,PC O-16:1_18:1,50,R4,False,False,False,False,,,1.0766257039610787e-07,0.0,False,False,False,False,not_jointly_reported,0.8076497414228311,0.6052609717953458
HOLD_R4_K050,PC O-16:1_18:2,50,R4,False,False,False,False,,,1.718850842709077e-07,0.0,False,False,False,False,not_jointly_reported,0.905898646108516,0.4240431892510307
HOLD_R4_K050,PE 16:0_22:1,50,R4,True,True,True,True,2.556064424199292e-05,3.0134354934412817e-05,0.021180539537382657,0.03402981172962815,True,True,True,True,up,0.20454583643989277,0.8508967724619106
HOLD_R4_K050,PE 16:0_22:2,50,R4,True,True,True,True,3.9360543329819574e-05,4.248349590287217e-05,0.020580981523411,0.030498878520709687,True,True,True,True,up,0.1886425381510025,0.8572487991575071
HOLD_R4_K050,PE 16:0_22:3,50,R4,False,False,True,True,1.0608610203028038e-22,3.632912342441589e-07,0.0019471261004873092,0.0017952946011575513,False,False,True,False,up,0.17057139729731954,0.8795843067259717
HOLD_R4_K050,PE 16:0_22:4,50,R4,False,False,True,True,5.9587595412801435e-24,1.856918071748906e-07,0.00552392338173073,0.00486071409060047,False,False,True,False,up,0.15895469448868532,0.9923755383909935
HOLD_R4_K050,PE 16:0_22:5,50,R4,False,False,True,True,0.0,2.0950838680430588e-08,0.005965555233607395,0.0035026911154795227,False,False,True,False,up,0.20118322550403206,0.989185985750406
HOLD_R4_K050,PE 16:0_22:6,50,R4,False,False,True,True,1.1025580020271693e-23,3.1526509110326716e-06,0.004564914153735491,0.0035709364838287534,False,False,True,False,up,0.314182126552006,0.9755490303044848
HOLD_R4_K050,PE 16:0_24:4,50,R4,False,False,False,False,,,0.00020224142842535843,2.2497484649373535e-05,False,False,False,False,not_jointly_reported,0.20377617848089738,0.9122851422164004
HOLD_R4_K050,PE 16:0_24:5,50,R4,True,True,True,True,2.0465290655759692e-05,1.6004753788839776e-05,0.03156064345912657,0.026615752268863337,True,True,True,False,down,0.21271686018449112,0.9348240213453116
HOLD_R4_K050,PE 16:0_24:6,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.354462542162506,0.9120817497666402
HOLD_R4_K050,PE 16:1_22:1,50,R4,True,True,True,True,3.3815895040955157e-05,2.5533586154860487e-05,0.02754749869628217,0.02156865855146826,True,True,True,True,down,0.29634414058106057,0.6962164662208943
HOLD_R4_K050,PE 16:1_22:2,50,R4,False,False,True,True,0.0,0.0,0.0025360320531219076,0.0035521817776021265,False,False,False,False,equal,0.1902046504564912,0.8370713096641478
HOLD_R4_K050,PE 16:1_22:3,50,R4,False,False,True,False,1.7647866503101529e-25,,0.0017610948705770414,5.578319897798947e-07,False,False,False,False,not_jointly_reported,0.12325824954460242,0.9816952449555878
HOLD_R4_K050,PE 16:1_22:4,50,R4,True,True,True,False,1.0922144574597633e-06,,0.0022893151166493812,5.046596435030578e-06,True,False,False,False,not_jointly_reported,0.11707440620301834,0.9872300880237134
HOLD_R4_K050,PE 16:1_22:5,50,R4,False,False,True,True,0.0,0.0,0.012533651078418976,0.0130424948239251,False,False,False,False,equal,0.16815322958457346,0.9821921171688058
HOLD_R4_K050,PE 16:1_22:6,50,R4,False,False,True,True,2.5674063154327666e-22,1.1479907860439482e-06,0.0011978617883956393,0.0039021099154014282,False,False,True,False,up,0.2519478993591113,0.9780045750710121
HOLD_R4_K050,PE 17:0_20:0,50,R4,True,True,True,True,2.5389198269331126e-05,7.47056408834229e-06,0.010106287088404468,0.011095862502974486,True,True,True,False,down,0.2698075638945543,0.9206618024583055
HOLD_R4_K050,PE 17:0_20:1,50,R4,False,False,True,False,0.0,,0.001550954360076425,5.711875419658558e-05,False,False,False,False,not_jointly_reported,0.21935078912512027,0.9551170493571611
HOLD_R4_K050,PE 17:0_20:2,50,R4,False,False,True,False,0.0,,0.004919052544743759,3.072569748370267e-05,False,False,False,False,not_jointly_reported,0.1630015495704311,0.9691815015571644
HOLD_R4_K050,PE 17:0_20:3,50,R4,False,False,True,True,0.0,0.0,0.007194602020951356,0.005973043565903379,False,False,False,False,equal,0.15187039632663366,0.9898819477902964
HOLD_R4_K050,PE 17:0_20:4,50,R4,False,False,True,False,0.0,,0.003680647116711678,0.0007759715551171945,False,False,False,False,not_jointly_reported,0.1628046691202565,0.9887826418894832
HOLD_R4_K050,PE 17:0_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.34361334142228894,0.9811934844127886
HOLD_R4_K050,PE 17:0_22:1,50,R4,False,False,False,False,,,0.0009914011526277046,0.000773083388429566,False,False,False,False,not_jointly_reported,0.1543111669513844,0.9331724257584938
HOLD_R4_K050,PE 17:0_22:2,50,R4,False,False,True,False,0.0,,0.012824058486430657,0.0007681536066361458,False,False,False,False,not_jointly_reported,0.13503108538528152,0.9386569008618137
HOLD_R4_K050,PE 17:0_22:3,50,R4,False,False,True,False,0.0,,0.001931255425927883,0.00014777492346022928,False,False,False,False,not_jointly_reported,0.12944258217526786,0.9493851963105262
HOLD_R4_K050,PE 17:0_22:4,50,R4,False,False,True,False,0.0,,0.0012794772058812346,7.1328249070830435e-06,False,False,False,False,not_jointly_reported,0.16492324087593133,0.9518068384474951
HOLD_R4_K050,PE 17:0_22:5,50,R4,False,False,True,True,0.0,0.0,0.002326767832364088,0.0020877885642265077,False,False,False,False,equal,0.20553202250395822,0.9211023236447361
HOLD_R4_K050,PE 17:0_22:6,50,R4,True,True,True,True,0.0005673214493152078,0.00037159554713426396,0.048447127231276595,0.03954717104708675,True,True,True,True,down,0.31244709118745745,0.8271838267520604
HOLD_R4_K050,PE 17:1_20:1,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.2809048613188857,0.9726361074886047
HOLD_R4_K050,PE 17:1_20:2,50,R4,False,False,False,False,,,2.2274391767395625e-06,0.0,False,False,False,False,not_jointly_reported,0.18976008058885643,0.9965803996234099
HOLD_R4_K050,PE 17:1_20:3,50,R4,False,False,False,False,,,3.378104498993203e-07,5.8780947750481443e-08,False,False,False,False,not_jointly_reported,0.17058675100295786,0.9942019114139844
HOLD_R4_K050,PE 17:1_20:4,50,R4,False,False,False,False,,,7.625610816440716e-07,0.0,False,False,False,False,not_jointly_reported,0.17664660802052665,0.9853779862370524
HOLD_R4_K050,PE 17:1_22:1,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.25190782559573593,0.7015424004109266
HOLD_R4_K050,PE 17:1_22:3,50,R4,False,False,False,False,,,7.301649090811556e-08,5.796903479575939e-07,False,False,False,False,not_jointly_reported,0.10570325194754038,0.9599558000648393
HOLD_R4_K050,PE 17:1_22:4,50,R4,False,False,False,False,,,0.0,5.352417189393506e-06,False,False,False,False,not_jointly_reported,0.11399010042613276,0.9648613999266584
HOLD_R4_K050,PE 17:1_22:5,50,R4,False,False,False,False,,,1.0727423656278672e-06,1.192016049450859e-06,False,False,False,False,not_jointly_reported,0.1734421065443991,0.9209267513286628
HOLD_R4_K050,PE 17:1_22:6,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.2805102678681988,0.8065738667783828
HOLD_R4_K050,PE 18:0_20:0,50,R4,False,False,True,True,0.0,0.0,0.0011716555057577785,0.0014224180850880587,False,False,False,False,equal,0.40021591861516753,0.8568501347183278
HOLD_R4_K050,PE 18:0_20:1,50,R4,False,False,True,True,0.0,3.687111002986416e-07,0.004181167385989852,0.005526724731010742,False,False,True,False,up,0.25393425517668783,0.9625905679777863
HOLD_R4_K050,PE 18:0_20:2,50,R4,False,False,True,True,0.0,0.0,0.001519111359596385,0.0023728749224767322,False,False,False,False,equal,0.20640637141641593,0.9682389481430238
HOLD_R4_K050,PE 18:0_20:3,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.19168425851262216,0.9604368385083139
HOLD_R4_K050,PE 18:0_20:4,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.22953824843435902,0.9681638035480906
HOLD_R4_K050,PE 18:0_20:5,50,R4,False,False,False,False,,,0.0,9.418493512538735e-09,False,False,False,False,not_jointly_reported,0.4239120961696826,0.9850297730134422
HOLD_R4_K050,PE 18:0_22:3,50,R4,False,False,False,False,,,1.1929419731605197e-08,6.842265332685398e-08,False,False,False,False,not_jointly_reported,0.13894652703571336,0.9701015028997059
HOLD_R4_K050,PE 18:0_22:4,50,R4,False,False,True,True,0.0,0.0,0.0026471706028567492,0.0019054401505359585,False,False,False,False,equal,0.18017532391550736,0.9584828806991764
HOLD_R4_K050,PE 18:0_22:5,50,R4,False,False,False,False,,,1.3290565383508593e-06,8.636826705499896e-06,False,False,False,False,not_jointly_reported,0.21456025597759804,0.9193711031721301
HOLD_R4_K050,PE 18:0_22:6,50,R4,False,False,False,False,,,0.00010507065723452861,8.449270168272652e-08,False,False,False,False,not_jointly_reported,0.3578455473352584,0.8518939235283789
HOLD_R4_K050,PE 18:1_20:1,50,R4,False,False,True,True,1.6241036194832294e-23,0.0,0.002512355163678723,0.0016918693851558893,False,False,False,False,down,0.3563849153816259,0.8094724455380994
HOLD_R4_K050,PE 18:1_20:2,50,R4,False,False,False,False,,,3.50709590719239e-07,0.0,False,False,False,False,not_jointly_reported,0.23433578314102768,0.9251187567839819
HOLD_R4_K050,PE 18:1_20:3,50,R4,False,False,False,False,,,5.4070254394101625e-05,0.0,False,False,False,False,not_jointly_reported,0.17948687007626737,0.9658056478918986
HOLD_R4_K050,PE 18:1_20:4,50,R4,False,False,False,False,,,0.00010652906994774896,1.5479490342537335e-07,False,False,False,False,not_jointly_reported,0.23301651126656459,0.9304715731040568
HOLD_R4_K050,PE 18:1_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.3998586987063159,0.9724669479844656
HOLD_R4_K050,PE 18:1_22:2,50,R4,False,False,True,True,6.163168686402094e-22,0.0,0.003819979593922237,0.0017110622259811983,False,False,False,False,down,0.12985107942569446,0.9248799886279087
HOLD_R4_K050,PE 18:1_22:3,50,R4,False,False,True,False,6.506289607819943e-24,,0.00227772457315478,0.0003972993690026483,False,False,False,False,not_jointly_reported,0.10400557506001402,0.9605256779361461
HOLD_R4_K050,PE 18:1_22:4,50,R4,False,False,False,False,,,0.0007406167436010283,2.414647582343386e-05,False,False,False,False,not_jointly_reported,0.11052846478170081,0.969840644646915
HOLD_R4_K050,PE 18:1_22:5,50,R4,False,False,False,False,,,0.0005872231232675351,4.6581451995884365e-05,False,False,False,False,not_jointly_reported,0.19163429981325247,0.9256344671279978
HOLD_R4_K050,PE 18:1_22:6,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.3159564682544253,0.8033916799379116
HOLD_R4_K050,PE 18:2_20:2,50,R4,False,False,False,False,,,2.3397038522919623e-06,2.322147765915831e-07,False,False,False,False,not_jointly_reported,0.18632332063996887,0.930785287256962
HOLD_R4_K050,PE 18:2_20:3,50,R4,False,False,True,True,5.84134784424941e-23,3.0679520970521724e-07,0.0028396883144366962,0.0018597667898152177,False,False,True,False,up,0.14518288049439587,0.9537646675247846
HOLD_R4_K050,PE 18:2_20:4,50,R4,False,False,False,False,,,0.00014221156655112098,0.0,False,False,False,False,not_jointly_reported,0.14619914077909651,0.9616518591994055
HOLD_R4_K050,PE 18:2_20:5,50,R4,False,False,False,False,,,1.7347492511467283e-07,0.0,False,False,False,False,not_jointly_reported,0.3650213504933583,0.9631467226016989
HOLD_R4_K050,PE 18:2_22:2,50,R4,False,False,True,True,0.0,0.0,0.001858083416495626,0.0021087611867807604,False,False,False,False,equal,0.1271355008514916,0.9008257061441529
HOLD_R4_K050,PE 18:2_22:3,50,R4,False,False,False,False,,,0.00024391558578503906,0.00011501043316839201,False,False,False,False,not_jointly_reported,0.12289383117903037,0.8792970872952994
HOLD_R4_K050,PE 18:2_22:4,50,R4,False,False,False,False,,,1.0135198676466585e-06,5.799141160717722e-05,False,False,False,False,not_jointly_reported,0.09902267490516374,0.9706937176364202
HOLD_R4_K050,PE 18:2_22:5,50,R4,False,False,False,False,,,2.0424864453265433e-05,8.90786566894304e-06,False,False,False,False,not_jointly_reported,0.16453696138061585,0.9332832381772025
HOLD_R4_K050,PE 18:2_22:6,50,R4,False,False,False,False,,,5.064412906977517e-05,0.0004541179833104376,False,False,False,False,not_jointly_reported,0.2708371237553922,0.7986746851823461
HOLD_R4_K050,PE 18:3_20:4,50,R4,True,True,True,True,5.125638425088704e-06,1.055588227812578e-05,0.011347544499551969,0.008945282923164686,True,False,True,False,up,0.15717262060050777,0.9796724074104938
HOLD_R4_K050,PE 18:3_22:4,50,R4,False,False,True,True,6.967563600468957e-23,8.72772607670994e-08,0.0060131410342261415,0.00772745851855651,False,False,True,False,up,0.15449729928871136,0.8993915019835691
HOLD_R4_K050,PE 18:3_22:5,50,R4,False,False,True,True,0.0,0.0,0.003019351717070552,0.0033873729244917523,False,False,False,False,equal,0.18752526203346254,0.8954083946283774
HOLD_R4_K050,PE 20:0_17:1,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.3521808615762064,0.9829394646770109
HOLD_R4_K050,PE 20:0_18:1,50,R4,False,False,True,True,9.04357250273271e-22,1.483519181672285e-05,0.00710229451158091,0.005471099438619332,False,False,True,False,up,0.4201460661155732,0.9552207873236039
HOLD_R4_K050,PE 20:0_18:2,50,R4,False,False,True,True,0.0,6.315951529327254e-19,0.0035625519635341385,0.004358030459665497,False,False,True,False,up,0.3689127363796803,0.9407978177228559
HOLD_R4_K050,PE 20:0_18:3,50,R4,False,False,False,False,,,1.0558082995593779e-06,1.9267492054437154e-05,False,False,False,False,not_jointly_reported,0.43633437740238207,0.8248460600779068
HOLD_R4_K050,PE 20:0_20:3,50,R4,False,False,False,False,,,4.9114758625557e-05,4.405309504974732e-05,False,False,False,False,not_jointly_reported,0.23032749244938702,0.9788474233762352
HOLD_R4_K050,PE 20:0_20:4,50,R4,False,False,True,True,0.0,0.0,0.004868762003606887,0.004293254927244727,False,False,False,False,equal,0.29604340865370693,0.9599646577371467
HOLD_R4_K050,PE 20:0_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.42609430792144315,0.8451414828957593
HOLD_R4_K050,PE 20:1_18:2,50,R4,False,False,False,False,,,1.6514004621323783e-07,1.265728513118252e-06,False,False,False,False,not_jointly_reported,0.3477875659110764,0.8910754995054128
HOLD_R4_K050,PE 20:1_18:3,50,R4,False,False,False,False,,,1.15243159252255e-05,1.8521933907228062e-06,False,False,False,False,not_jointly_reported,0.4489705865818388,0.9659907277452849
HOLD_R4_K050,PE 20:1_20:2,50,R4,False,False,False,False,,,0.0003423651521747424,0.0004890921656368713,False,False,False,False,not_jointly_reported,0.20294033552387394,0.9253440230489325
HOLD_R4_K050,PE 20:1_20:3,50,R4,True,True,True,True,3.0392186408152894e-05,2.2952175664937247e-05,0.02382572038804842,0.020689913832444052,True,True,True,True,down,0.15409170574418976,0.9673598800301968
HOLD_R4_K050,PE 20:1_20:4,50,R4,False,False,True,True,0.0,0.0,0.0011089751483475828,0.0014319066718224511,False,False,False,False,equal,0.22946614386916517,0.9422890778439277
HOLD_R4_K050,PE 20:1_20:5,50,R4,False,False,False,False,,,1.3484776219052106e-05,2.022748744229201e-08,False,False,False,False,not_jointly_reported,0.3973599004661181,0.7993795604865694
HOLD_R4_K050,PE 20:2_20:2,50,R4,False,False,True,True,0.0,1.5157968783358623e-07,0.0015542787173305876,0.0024558368144587846,False,False,True,False,up,0.13796437864051098,0.9885666181646524
HOLD_R4_K050,PE 20:2_20:3,50,R4,False,False,False,False,,,9.614679787389064e-05,0.0006618280848825067,False,False,False,False,not_jointly_reported,0.10342592469336877,0.8809502880689941
HOLD_R4_K050,PE 20:2_20:4,50,R4,False,False,False,False,,,0.00011491372392793118,0.0001318025791492462,False,False,False,False,not_jointly_reported,0.18995619886808268,0.9559925050099088
HOLD_R4_K050,PE 20:2_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.3893851070272266,0.798793448092428
HOLD_R4_K050,PE 20:3_20:3,50,R4,True,True,True,True,2.4948034210479724e-05,1.6794154514953955e-05,0.024900343112705697,0.025753325664495903,True,True,True,False,down,0.11972298568219342,0.9884825101246301
HOLD_R4_K050,PE 20:3_20:4,50,R4,False,False,True,True,1.7856086929684022e-23,1.3557872458917934e-07,0.0020398308729699627,0.0018186053248290634,False,False,True,False,up,0.12448475029069515,0.9204161266642652
HOLD_R4_K050,PE 20:3_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.33900755670745725,0.7617570615123257
HOLD_R4_K050,PE 20:4_20:4,50,R4,False,False,False,True,,2.2884606443926867e-07,0.0002095407043667959,0.0057443844987301335,False,False,True,False,not_jointly_reported,0.12143494692201809,0.9845400250879618
HOLD_R4_K050,PE 20:4_20:5,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.26664550336010406,0.7114621309435802
HOLD_R4_K050,PE 22:0_16:1,50,R4,True,True,True,True,0.0005532569276125316,0.00044420742346053905,0.05252187043635873,0.04770480766857378,True,True,True,True,down,0.4791490094759039,0.8206488603123235
HOLD_R4_K050,PE 22:1_18:2,50,R4,False,False,False,False,,,0.00016221228361437126,8.734251011433034e-05,False,False,False,False,not_jointly_reported,0.5331745268800695,0.8840894589858442
HOLD_R4_K050,PE O-16:0_22:1,50,R4,False,False,True,True,0.0,0.0,0.004610914463416735,0.004695093696639743,False,False,False,False,equal,0.25810380084870377,0.9626827699537985
HOLD_R4_K050,PE O-16:0_22:2,50,R4,False,False,True,True,0.0,6.315951529327254e-19,0.00995042201666975,0.008862980424074572,False,False,True,False,up,0.22163710097107966,0.9697963545701745
HOLD_R4_K050,PE O-16:0_22:3,50,R4,False,False,True,True,3.826315445193137e-27,2.1842770137743308e-09,0.014021693162377816,0.014262793462253884,False,False,True,False,up,0.19242974363625995,0.9756545054698517
HOLD_R4_K050,PE O-16:0_22:4,50,R4,True,True,True,True,1.4574770195546266e-05,1.5050116260762016e-05,0.03727155740494764,0.03369614641088464,True,False,True,False,up,0.21233553953653375,0.9788297262879938
HOLD_R4_K050,PE O-16:0_22:5,50,R4,True,True,True,True,0.0003124954150131687,0.0002622469737409082,0.046869843787071236,0.045628292853567,True,True,True,True,down,0.2748935194643735,0.9595548171321114
HOLD_R4_K050,PE O-16:0_22:6,50,R4,False,False,False,False,,,0.000736700949396233,0.0009729329779563374,False,False,False,False,not_jointly_reported,0.48470573742722234,0.900438885889574
HOLD_R4_K050,PE O-16:1_22:0,50,R4,False,False,False,False,,,1.566662106533702e-05,0.0002311549121902767,False,False,False,False,not_jointly_reported,0.5895517686839958,0.9743633702676963
HOLD_R4_K050,PE O-16:1_22:1,50,R4,False,False,False,False,,,7.142087763006063e-07,0.0,False,False,False,False,not_jointly_reported,0.3096547237703799,0.9753848425333608
HOLD_R4_K050,PE O-16:1_22:2,50,R4,False,False,True,True,5.859512628167381e-27,1.2631903058654508e-18,0.0036832591654157192,0.002453215140048036,False,False,True,False,up,0.19181527150552552,0.9804782409271666
HOLD_R4_K050,PE O-16:1_22:3,50,R4,False,False,False,True,,0.0,0.0004191772396256971,0.0019180345453727687,False,False,False,False,not_jointly_reported,0.15301712497872955,0.978974472761994
HOLD_R4_K050,PE O-16:1_22:4,50,R4,False,False,False,False,,,0.00028346620717769044,0.0009374986609555266,False,False,False,False,not_jointly_reported,0.12973055438059183,0.9809547878114457
HOLD_R4_K050,PE O-16:1_22:5,50,R4,False,False,True,True,0.0,6.877591037969544e-07,0.004884407241557907,0.004006063534614004,False,False,True,False,up,0.21260509314897325,0.9595548171321114
HOLD_R4_K050,PE O-16:1_24:0,50,R4,True,True,True,True,0.0001244508035643568,0.0001236870736504421,0.014810169298463858,0.016290583342332236,True,True,True,True,down,0.6719956962672089,0.7350890401757907
HOLD_R4_K050,PE O-16:1_24:1,50,R4,False,False,False,True,,0.0,0.0008534452928649702,0.0010807006517728158,False,False,False,False,not_jointly_reported,0.7013195190822913,0.7742897189559598
HOLD_R4_K050,PE O-16:1_24:4,50,R4,False,False,False,False,,,0.0,0.0,False,False,False,False,not_jointly_reported,0.3570621957782415,0.9336814199983869
HOLD_R4_K050,PE O-16:1_24:5,50,R4,True,True,True,True,2.7574487751132906e-05,1.1875413466469935e-05,0.01668088275397364,0.020685511408239318,True,True,True,False,down,0.34567378912555613,0.9348240213453116
HOLD_R4_K050,PE O-16:1_24:6,50,R4,False,False,False,False,,,2.6472498466239446e-05,6.773290559062408e-05,False,False,False,False,not_jointly_reported,0.41848831684391674,0.9120817497666402
HOLD_R4_K050,PE O-18:0_20:1,50,R4,False,False,False,False,,,0.0,5.638861126226404e-05,False,False,False,False,not_jointly_reported,0.318148671588633,0.9846847840318518
HOLD_R4_K050,PE O-18:0_20:2,50,R4,True,True,True,True,5.887433744992913e-06,9.716098567635021e-06,0.005774062827766905,0.007928943079204694,True,False,True,False,up,0.24588669439016053,0.9868742659860326
HOLD_R4_K050,PE O-18:0_20:3,50,R4,False,False,True,True,0.0,0.0,0.009375031345818075,0.00957134631539966,False,False,False,False,equal,0.26090867432576414,0.9859286893262592
HOLD_R4_K050,PE O-18:0_20:4,50,R4,False,False,True,True,1.9934181134315344e-21,2.2498453957698285e-06,0.0080204537929187,0.014555329532778374,False,False,True,False,up,0.4891883874519232,0.9831942612973099
HOLD_R4_K050,PE O-18:0_20:5,50,R4,False,False,False,False,,,0.0007512465430660466,0.0006114964979411264,False,False,False,False,not_jointly_reported,0.6919909071159304,0.9215313010613547
HOLD_R4_K050,PE O-18:0_22:1,50,R4,False,False,True,True,5.435425121580486e-23,3.6580849265614677e-07,0.00802407747832902,0.006556084432361191,False,False,True,False,up,0.20944781852532984,0.9825549173152562
HOLD_R4_K050,PE O-18:0_22:2,50,R4,False,False,False,False,,,0.00022493312763585514,0.0007472933558784662,False,False,False,False,not_jointly_reported,0.19149650312872654,0.9844718359888617
HOLD_R4_K050,PE O-18:0_22:3,50,R4,True,True,True,True,5.606225915580288e-06,5.581391613157005e-06,0.011903164572673514,0.013960634456663856,True,False,True,False,down,0.17092763078541914,0.9848176901850096
HOLD_R4_K050,PE O-18:0_22:4,50,R4,False,False,False,False,,,4.5595445158508064e-05,5.469149583286811e-05,False,False,False,False,not_jointly_reported,0.29140314574818993,0.9785214888337301
HOLD_R4_K050,PE O-18:0_22:5,50,R4,False,False,False,False,,,0.00046514659667630916,1.443072957405451e-06,False,False,False,False,not_jointly_reported,0.43559350264218133,0.9521162343234528
HOLD_R4_K050,PE O-18:0_22:6,50,R4,False,False,False,False,,,1.5139288126132569e-05,0.0007517777507761981,False,False,False,False,not_jointly_reported,0.5753436233533816,0.900438885889574
HOLD_R4_K050,PE O-18:1_20:1,50,R4,False,False,True,True,0.0,1.6842537411539343e-18,0.002217179322252733,0.0023063469825645223,False,False,True,False,up,0.39089349908072424,0.9853143544809311
HOLD_R4_K050,PE O-18:1_20:2,50,R4,False,False,False,False,,,1.0046160205292598e-06,5.33551074620441e-06,False,False,False,False,not_jointly_reported,0.23640856435982596,0.9860488591567219
HOLD_R4_K050,PE O-18:1_20:3,50,R4,True,True,True,True,1.0371365833378726e-06,1.6842537411539343e-18,0.00531675451677113,0.006837425785958715,True,False,True,False,down,0.17248031845796863,0.9828895828332406
HOLD_R4_K050,PE O-18:1_20:4,50,R4,False,False,True,True,0.0,6.486912951750854e-07,0.005733338639274513,0.008320254176616595,False,False,True,False,up,0.24144300871075103,0.9790660598691365
HOLD_R4_K050,PE O-18:1_20:5,50,R4,False,False,False,False,,,0.0,1.357055729403391e-08,False,False,False,False,not_jointly_reported,0.5577857427715306,0.9215313010613547
HOLD_R4_K050,PE O-18:1_22:1,50,R4,False,False,True,False,0.0,,0.0018271337073974435,0.0002868222369104274,False,False,False,False,not_jointly_reported,0.16641771598064747,0.9825549173152562
HOLD_R4_K050,PE O-18:1_22:2,50,R4,False,False,True,True,0.0,0.0,0.0015941527516706165,0.0015861309909417434,False,False,False,False,equal,0.1397728776659262,0.9852875191058946
HOLD_R4_K050,PE O-18:1_22:3,50,R4,False,False,False,False,,,6.346275656139284e-09,1.806290549987182e-05,False,False,False,False,not_jointly_reported,0.13284776908049512,0.9842916841755988
HOLD_R4_K050,PE O-18:1_22:4,50,R4,False,False,False,False,,,0.0,1.7870230385269755e-06,False,False,False,False,not_jointly_reported,0.1591848957034343,0.9787777211837311
HOLD_R4_K050,PE O-18:1_22:5,50,R4,False,False,False,False,,,2.0841486379374828e-07,0.0,False,False,False,False,not_jointly_reported,0.29720123032042856,0.9512253791165726
HOLD_R4_K050,PE O-18:1_22:6,50,R4,False,False,True,True,2.347634050864677e-21,4.286504905574994e-06,0.00183494788076405,0.0015196490466786326,False,False,True,False,up,0.5117301540657673,0.8911899884564419
HOLD_R4_K050,PE O-18:2_20:2,50,R4,False,False,False,False,,,0.000515928616626449,2.366211947483901e-07,False,False,False,False,not_jointly_reported,0.17873488478864286,0.9878558096053639
HOLD_R4_K050,PE O-18:2_20:3,50,R4,False,False,False,False,,,1.718793343100508e-05,0.0004119643318112721,False,False,False,False,not_jointly_reported,0.15389249231375365,0.982213995160686
HOLD_R4_K050,PE O-18:2_20:4,50,R4,False,False,False,False,,,5.7172335062607285e-05,0.0,False,False,False,False,not_jointly_reported,0.20161747503517874,0.9802229335768837
HOLD_R4_K050,PE O-18:2_22:0,50,R4,False,False,False,False,,,7.729048428407423e-06,3.825766600481206e-06,False,False,False,False,not_jointly_reported,0.6092428422951907,0.9909569381714911
HOLD_R4_K050,PE O-18:2_22:2,50,R4,False,False,True,True,0.0,0.0,0.0015354044972257603,0.0029707809359572766,False,False,False,False,equal,0.12665676335127843,0.9852875191058946
HOLD_R4_K050,PE O-18:2_22:3,50,R4,False,False,False,False,,,7.448234857042156e-05,3.796552502434127e-05,False,False,False,False,not_jointly_reported,0.11689533016188987,0.986523537683374
HOLD_R4_K050,PE O-18:2_22:4,50,R4,False,False,False,False,,,9.395569930304431e-07,5.009461965174557e-07,False,False,False,False,not_jointly_reported,0.14828595476682938,0.9790243416279218
HOLD_R4_K050,PE O-18:2_22:5,50,R4,False,False,False,False,,,1.2616956147932229e-08,2.095741693598887e-07,False,False,False,False,not_jointly_reported,0.26103860623460656,0.9522818262826038
HOLD_R4_K050,PE O-18:2_22:6,50,R4,False,False,True,True,1.2308783632678793e-24,2.898556697470876e-07,0.0012824785952253897,0.0014814788696195303,False,False,True,False,up,0.4310647780235847,0.8859525621257368
HOLD_R4_K050,PE O-18:3_20:3,50,R4,True,True,True,True,1.879494980317232e-05,1.4117820661508648e-05,0.03585537962681278,0.036680632050413955,True,True,True,False,down,0.14272429629361114,0.9852235586914223
HOLD_R4_K050,PE O-18:3_22:0,50,R4,False,False,True,True,1.4146967520100605e-23,0.0,0.003842434404643599,0.0041815307480721564,False,False,False,False,down,0.6471690508908507,0.9909569381714911
HOLD_R4_K050,PE O-18:3_22:3,50,R4,False,False,True,True,0.0,0.0,0.004950706139380549,0.0038813248013371054,False,False,False,False,equal,0.12439321564387905,0.986523537683374
